99;Jiné pohlavní nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
100;Leptospirosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
101;Vincentova angína;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
102;Frambézie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
103;Pinta;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
104;Jiná spirochétová onemocnění;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
110;Dermatophytosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
111;Dermatomycosis, jiná nebo NS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
112;Candidosis;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
113;Actinomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
114;Coccidiomycosis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
115;Histoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
116;Blastomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
117;Jiné generalizované mykózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
120;Schistosomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
121;Jiné nemoci způsobené trematody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
122;Hydatidosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
123;Jiné nemoci způsobené cestody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
124;Trichinosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
125;Filariasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
126;Ankylostomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
127;Jiné střevní helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
128;Helmintózy jiné a NS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
129;Střevní parazitismus;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
130;Toxoplasmosis;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
131;Trichomoniasis urogenitalis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
132;Zavšivení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
133;Acariasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
134;Jiná  napadení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
135;Sarcoidosis;5;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;-;1;-;-;-;-
136;Jiné infekční a parazitární nemoci;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;10 612;4;6;6;5;7;19;23;27;33;43;69;136;304;482;444;1 057;1 411;1 657;1 840;1 547;971;521
140;Zhoubný novotvar rtu;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-
141;Zhoubný novotvar jazyka;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;2;1;2
142;Zhoubný novotvar slinné žlázy;19;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;4;2;4;3;2
143;Zhoubný novotvar dásně;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-
144;Zhoubný novotvar ústní spodiny;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;-;-
145;Zhoubný novotvar jiné nebo NS části úst;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;2;-
146;Zhoubný novotvar ústní částí hltanu;11;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;3;1;-;3;2
147;Zhoubný novotvar nosohltanu;11;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;1;2;1;-;2;1
148;Zhoubný novotvar hrtanové části hltanu;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;1;-
149;Zhoubný novotvar NS části hltanu;10;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;3;2;-;1;-
150;Zhoubný novotvar jícnu;60;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;2;10;12;14;9;8
151;Zhoubný novotvar žaludku;1 791;-;-;-;-;-;-;-;-;-;2;4;11;22;45;53;120;169;264;376;366;237;122
152;Zhoubný novotvar tenkého střeva včetně dvanácterníku;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;6;3;2;3;4
153;Zhoubný novotvar tlustého střeva vyjma konečník;692;-;-;-;-;-;-;-;-;-;-;2;3;14;21;24;67;86;99;134;124;81;37
154;Zhoubný novotvar konečníku a rektosigmoidálního spojení;584;-;-;-;-;-;-;-;1;-;-;1;3;13;13;13;50;95;93;111;95;66;30
155;Zhoubný novotvar jater a intrahepatálních žlučových cest určený jako prim;374;-;1;-;-;-;-;-;-;-;-;1;-;3;14;15;38;45;56;83;61;36;21
156;Zhoubný novotvar žlučníku a žlučových cest;518;1;-;-;-;-;-;-;-;-;-;-;1;3;5;21;31;64;111;122;81;53;25
157;Zhoubný novotvar slinivky břišní;379;-;-;-;-;-;-;-;-;-;-;2;-;6;12;8;38;47;76;82;57;34;17
158;Zhoubný novotvar pobřišnice;47;-;1;-;-;-;-;-;-;-;-;1;-;1;2;2;2;9;5;11;8;5;-
159;Zhoubný novotvar NS části trávicího ústrojí;360;-;-;-;-;-;-;-;-;-;-;2;-;1;5;9;18;34;45;74;67;70;35
160;Zhoubný novotvar nosu, nosních dutin, středního ucha a vedlejších dutin;15;-;-;-;-;-;-;1;-;-;-;-;1;1;-;1;-;-;2;3;1;2;3
161;Zhoubný novotvar hrtanu;15;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;2;4;3;1;1;-
162;Zhoubný novotvar průdušnice, průdušek a plic;511;-;-;-;-;-;-;-;-;-;1;1;3;10;14;28;53;68;93;107;79;32;22
163;Zhoubný novotvar jiných a blíže neurčených částí ústrojí dýchacího;35;-;-;-;-;1;1;-;-;1;-;1;-;1;1;-;5;5;9;2;7;1;-
170;Zhoubný novotvar kosti;86;-;-;-;-;-;1;3;-;3;1;1;2;2;8;4;5;11;7;12;13;7;6
171;Zhoubný novotvar pojiva a jiných měkkých tkání;20;-;-;1;-;-;-;-;-;-;2;-;-;-;-;2;1;3;3;2;3;2;1
172;Zhoubný melanom kůže;82;-;-;-;-;-;-;-;1;-;4;3;2;6;9;7;12;7;10;8;5;3;5
173;Jiné zhoubné novotvary kůže;51;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;3;-;5;11;7;11;12
174;Zhoubný novotvar prsu;1 343;-;-;-;-;-;-;-;-;-;2;7;30;83;106;87;177;223;175;178;146;83;46
180;Zhoubný novotvar čípku děložního;447;-;-;-;-;-;-;-;-;-;5;13;27;27;54;28;65;64;64;48;29;17;6
181;Chorionepithelioma;7;-;-;-;-;-;-;-;1;-;-;-;-;2;2;-;1;1;-;-;-;-;-
182;Jiný zhoubný novotvar dělohy;508;-;-;-;-;-;-;-;1;-;4;3;5;13;24;17;59;90;103;84;44;43;18
183;Zhoubný novotvar vaječníku, vejcovodu a širokého vazu;639;-;-;-;-;-;1;-;2;3;2;9;11;21;45;36;92;111;110;86;75;26;9
184;Zhoubný novotvar jiných nebo blíže neurčených ženských pohlavních orgánů;184;-;-;-;-;-;-;-;-;-;-;1;1;4;6;10;18;30;28;28;29;19;10
185;Zhoubný novotvar předstojné žlázy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
186;Zhoubný novotvar varlete;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
187;Zhoubný novotvar jiných a NS částí mužského pohlavního ústrojí;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
188;Zhoubný novotvar močového měchýře;113;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;11;14;13;20;24;15;14
189;Zhoubný novotvar jiného a NS močového ústrojí;224;-;1;2;-;2;2;-;1;2;1;1;4;4;18;14;22;28;41;38;26;13;4
190;Zhoubný novotvar oka;17;-;-;-;1;-;-;-;-;1;-;-;-;-;-;3;-;2;4;3;-;1;2
191;Zhoubný novotvar mozku;195;-;1;1;1;1;2;8;3;3;6;3;6;21;16;19;25;37;21;14;5;2;-
192;Zhoubný novotvar jiných částí nervové soustavy;24;-;-;-;-;-;-;-;-;2;-;2;2;1;-;3;1;2;4;2;2;3;-
193;Zhoubný novotvar štítné žlázy;83;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;10;10;20;15;14;10;-
194;Zhoubný novotvar jiných žláz s vnitřní sekrecí;13;-;-;-;1;-;1;-;-;-;1;1;1;2;-;1;-;1;3;-;-;1;-
195;Zhoubný novotvar nepřesně určeného umístění;62;-;-;-;-;-;-;1;-;-;-;-;-;1;2;1;6;7;8;13;13;4;6
196;Sekundární nebo neurčený zhoubný novotvar mízních uzlin;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;-
197;Sekundární zhoubný novotvar dýchacího a trávicího ústrojí;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-
198;Sekundární zhoubný novotvar jiné lokalizace;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
199;Zhoubný novotvar NS lokalizace;252;-;-;-;-;-;-;2;2;1;-;1;3;5;10;5;25;32;37;41;42;19;27
200;Lymfosarkom a retikulosarkom;103;-;-;-;-;-;2;-;4;3;1;2;-;6;6;2;11;12;18;14;14;2;6
201;Hodgkinova nemoc;103;-;-;-;-;-;1;1;2;5;3;4;5;8;8;2;7;14;11;14;9;7;2
202;Jiné novotvary mízní tkáně;34;-;-;1;-;-;1;-;2;-;1;-;-;1;2;5;4;2;6;3;4;1;1
203;Mnohočetný myelom;71;-;-;-;-;-;-;-;-;-;-;-;-;-;5;3;12;11;9;16;7;7;1
204;Lymfatická leukémie;140;1;-;1;2;1;-;4;2;2;1;1;4;5;5;4;14;13;25;22;20;9;4
205;Monocytární leukémie;114;-;-;-;-;-;1;2;2;6;2;1;6;6;6;6;17;25;9;7;11;5;2
206;Monovytární leukémie;4;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;1;1;-
207;Jiné leukémie a erytroleukémie;55;-;1;-;-;1;4;1;2;-;2;-;1;3;1;1;6;7;11;5;5;3;1
208;Polycythaemia vera;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-;-
209;Myelofibrosis;10;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;1;-;3;1;-
210;Nezhoubný novotvar dutiny ústní a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
211;Nezhoubný novotvar jiných částí trávicího ústrojí;8;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;2;1;2;-
212;Nezhoubný novotvar dýchacího ústrojí;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-
213;Nezhoubný novotvar kosti a chrupavek;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
214;Lipom;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-
215;Jiné nezhoubné novotvary svalů a pojiva;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
216;Nezhoubný novotvar kůže;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
217;Nezhoubný novotvar prsu;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
218;Fibromyom dělohy;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-
219;Jiné nezhoubné novotvary dělohy;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;-;-;-
220;Nezhoubný novotvar vaječníku;8;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;-;2;1
221;Nezhoubný novotvar jiných ženských pohlavních orgánů;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
222;Nezhoubný novotvar mužských pohlavních orgánů;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
223;Nezhoubný novotvar ledviny a jiných orgánů;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
224;Nezhoubný novotvar oka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
225;Nezhoubný novotvar mozku nebo jiné části nervového ústrojí;38;-;-;-;-;-;-;-;-;-;1;-;-;-;3;4;5;8;7;7;2;1;-
226;Nezhoubný novotvar žláz s vnitřní sekrecí;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;1
227;Hemangiom a lymfangiom;6;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;1;-;1
228;Nezhoubné nov otvary ostatních orgánů a tkání;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;1;-
230;Novotvar neurčené povahy trávicího ústrojí;14;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;1;1;5;2;1
231;Novotvar neurčené povahy dýchacího ústrojí;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;1;1
232;Novotvar kůže, soustavy svalové a kosterní neurčené povahy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
233;Novotvar prsu neurčené povahy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
234;Novotvar dělohy neurčené povahy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-
235;Novotvar vaječníku neurčené povahy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
236;Novotvar neurčené povahy jiných ženských pohlavních orgánů;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
237;Novotvar neurčené povahy jiných pohlavních a močových orgánů;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1
238;Novotvar neurčené povahy oka, mozku a jiných částí ústrojí nervového;23;2;1;-;-;1;2;-;-;-;-;-;-;1;3;-;2;3;5;1;1;1;-
239;Novotvar neurčené povahy orgánů jiných nebo NS;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;-;1;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
