1996;Zemøelí mui podle podrobného seznamu pøíèin smrti a vìku;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
MKN (1993);Název;Celkem;0;1;2;3;4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85+
B44;Aspergilóza - aspergillosis;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -"
B45;Kryptokokóza - cryptococcosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B49;Neurèená mykóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B50;"Malárie, pùvodce: Plasmodium falciparum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B51;Malárie, pùvodce: Plasmodium vivax;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -"
B58;Toxoplazmóza - toxoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B83;Jiné helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B90;Následky tuberkulózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B91;Následky poliomyelitidy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B94;"Následky jinıch a neurèenıch infekèních 
a parazitárních nemocí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B99;Jiné a neurèené infekèní nemoci;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;15 602;4;4;1;8;2;19;17;21;29;45;68;117;311;756;1 222;1 412;2 104;2 639;2 924;1 606;1 398;895
C00;Zhoubnı novotvar rtu;10;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;1;" -";1;1;3;" -";1;1
C01;Zhoubnı novotvar koøene jazyka;40;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";4;7;9;7;5;4;4;" -";" -";" -"
C02;Zhoubnı novotvar jinıch a neurèenıch èástí jazyka;59;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";3;5;7;9;9;13;9;3;" -";" -";1
C03;Zhoubnı novotvar dásnì - gingivy;9;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;" -";1;1;" -";1;2;" -";" -";1
C04;Zhoubnı novotvar ústní spodiny;62;" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -";3;11;14;11;9;7;2;3;" -";1
C05;Zhoubnı novotvar patra;19;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;1;4;3;2;" -";3;1;" -";2;1
C06;"Zhoubnı novotvar jinıch a neurèenıch èástí úst ";14;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;2;3;" -";3;1;" -";1;1
C07;"Zhoubnı novotvar pøíušní (parotické) lázy ";9;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";2;" -";" -";2;1;" -";3
C08;Zhoubnı novotvar jinıch a neurèenıch slinnıch láz;8;" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";2;1;" -";" -";2;" -";" -";" -";2
C09;Zhoubnı novotvar mandle - tonzily;69;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";5;13;12;15;8;10;2;1;1;2
C10;"Zhoubnı novotvar ústní èásti hltanu 
- orofaryngu ";26;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;5;6;3;5;3;2;" -";1;" -"
C11;"Zhoubnı novotvar nosohltanu 
- nazofaryngu";35;" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";2;1;5;6;3;7;4;1;2;3
C12;Zhoubnı novotvar pyriformního sinu;6;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;2;1;" -";" -";" -";" -"
C13;Zhoubnı novotvar hypofaryngu;55;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";4;11;10;7;7;7;3;1;3;1
C14;Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací rtu, ústní dutiny a hltanu;36;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";6;4;7;4;4;6;3;1;1;" -"
C15;Zhoubnı novotvar jícnu;319;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";4;10;38;45;45;46;36;48;20;18;9
C16;Zhoubnı novotvar aludku;1 074;" -";" -";" -";" -";" -";" -";" -";" -";" -";3;1;8;23;37;57;75;116;155;211;143;148;97
C17;Zhoubnı novotvar tenkého støeva;38;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;3;4;3;6;9;6;4;2
C18;Zhoubnı novotvar tlustého støeva;1 255;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;3;6;14;35;66;78;162;225;277;145;141;102
C19;"Zhoubnı novotvar 
rektosigmoideálního spojení ";328;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;12;18;27;36;76;63;51;26;16
C20;Zhoubnı novotvar koneèníku - recta;718;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;4;5;25;45;70;112;125;143;88;61;37
C21;Zhoubnı novotvar øiti a øitního kanálu;48;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";2;4;6;4;7;7;6;4;7
C22;Zhoubnı novotvar jater a intrahepatálních luèovıch cest;569;" -";" -";" -";" -";" -";1;" -";" -";" -";3;2;6;9;18;41;52;78;104;117;55;56;27
C23;Zhoubnı novotvar luèníku;184;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";7;6;3;23;40;37;29;24;15
C24;Zhoubnı novotvar jinıch a neurèenıch èástí luèovıch cest;98;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;2;5;10;12;12;19;19;10;6
C25;Zhoubnı novotvar slinivky bøišní;763;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;7;15;33;66;70;107;143;157;71;62;31
C26;"Zhoubnı novotvar jinıch a nepøesnì urèenıch trávících orgánù ";112;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;10;3;7;15;31;17;9;18
C30;"Zhoubnı novotvar nosní dutiny 
a støedního ucha";15;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;" -";3;1;1;2;3;2;" -"
C31;Zhoubnı novotvar vedlejších dutin;20;" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";2;3;3;3;2;1;3;" -";" -";2
C32;Zhoubnı novotvar hrtanu;288;" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";3;15;30;33;47;39;41;45;19;10;5
C33;Zhoubnı novotvar prùdušnice - trachey;9;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;2;1;2;2;" -";" -";" -"
C34;"Zhoubnı novotvar prùdušky 
- bronchu a plíce";4 474;" -";" -";" -";" -";" -";" -";1;" -";1;2;4;16;79;247;431;505;759;875;843;347;257;107
C37;Zhoubnı novotvar brzlíku - thymu;5;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;2;" -";" -";" -";" -"
C38;"Zhoubnı novotvar srdce, mezihrudí 
- mediastina a pohrudnice - pluery ";47;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;1;" -";6;5;5;11;12;2;2;" -"
C39;"Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací v dıchací soustavì 
a nitrohrudních orgánech ";23;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";3;2;5;5;1;4;3;" -"
C40;"Zhoubnı novotvar kosti a kloubní chrupavky konèetin ";28;" -";" -";" -";" -";" -";1;" -";2;2;" -";1;" -";3;" -";2;3;1;1;2;6;4;" -"
C41;"Zhoubnı novotvar kosti a kloubní chrupavky jinıch a neurèenıch lokalizací ";28;" -";" -";" -";" -";" -";" -";" -";1;2;1;" -";1;2;3;1;4;3;3;3;2;2;" -"
C43;Zhoubnı melanom kùe;194;" -";" -";" -";" -";" -";" -";" -";" -";1;2;2;2;4;15;21;17;25;37;41;14;8;5
C44;Jinı zhoubnı novotvar kùe;53;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";5;4;4;6;9;5;8;11
C45;Mezoteliom - mesothelioma;20;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";4;2;" -";" -";3;5;4;1;" -";1
C46;Kaposiho sarkom;4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";1;" -";1;" -";1
C47;"Zhoubnı novotvar periferních nervù 
a autonomní nervové soustavy ";6;" -";1;" -";" -";" -";1;" -";" -";" -";" -";" -";" -";1;3;" -";" -";" -";" -";" -";" -";" -";" -"
C48;"Zhoubnı novotvar retroperitonea 
a peritonea ";27;" -";" -";" -";1;" -";" -";" -";" -";" -";1;1;" -";2;2;" -";2;6;6;3;2;" -";1
C49;"Zhoubnı novotvar jiné pojivové 
a mìkké tkánì";25;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;3;" -";4;2;1;4;2;3;4
C50;Zhoubnı novotvar prsu;15;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";1;3;3;2;4;" -";1;" -"
C51;Zhoubnı novotvar vulvy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C52;Zhoubnı novotvar pochvy - vaginy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C53;"Zhoubnı novotvar hrdla dìloního 
- cervicis uteri";x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C54;Zhoubnı novotvar tìla dìloního;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C55;Zhoubnı novotvar dìlohy, èást NS;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C56;Zhoubnı novotvar vajeèníku;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C57;Zhoubnı novotvar jinıch a neurèenıch enskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C58;Zhoubnı novotvar placenty;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C60;Zhoubnı novotvar pyje;23;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;2;2;3;2;6;2;1;3
C61;"Zhoubnı novotvar pøedstojné lázy 
- prostaty ";1 195;" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";1;5;14;40;71;145;254;201;262;201
C62;Zhoubnı novotvar varlete;63;" -";" -";" -";" -";" -";" -";" -";1;3;9;12;7;7;6;2;5;3;2;3;2;1;" -"
C63;Zhoubnı novotvar jinıch a neurèenıch muskıch pohlavních orgánù;13;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;" -";" -";" -";" -";3;1;3;3;1;" -"
C64;"Zhoubnı novotvar ledviny mimo pánvièku ";740;" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -";3;12;30;66;70;112;115;149;83;66;33
C65;Zhoubnı novotvar ledvinné pánvièky;23;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;2;2;2;7;3;4;" -";1
C66;Zhoubnı novotvar moèovodu - ureteru;6;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";1;" -";1;1;2
C67;"Zhoubnı novotvar moèového mìchıøe 
- vesicae urinariae";464;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;6;15;28;54;79;96;63;75;45
C68;Zhoubnı novotvar jinıch a neurèenıch moèovıch orgánù;8;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;1;" -";3;2
C69;Zhoubnı novotvar oka a oèních adnex;9;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";2;" -";1;1;2;1;1;" -"
C70;Zhoubnı novotvar mozkomíšních plen;8;" -";" -";" -";" -";" -";1;" -";1;" -";" -";" -";" -";" -";1;" -";2;1;1;1;" -";" -";" -"
C71;Zhoubnı novotvar mozku;334;1;" -";1;3;1;10;5;4;1;6;9;14;20;29;43;40;41;51;24;21;5;5
C72;"Zhoubní novotvar míchy, mozkovıch nervù a jinıch èástí CNS ";6;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;" -";2;" -";1;" -";" -"
C73;Zhoubnı novotvar štítné lázy;32;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;1;5;5;4;5;7;1;2;" -"
C74;Zhoubnı novotvar nadledviny;18;" -";1;" -";" -";1;1;" -";" -";" -";" -";" -";" -";1;" -";2;2;6;2;2;" -";" -";" -"
C75;Zhoubnı novotvar jinıch láz s vnitøní sekrecí a pøíbuznıch struktur;4;" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";1;" -";" -";" -";" -";1;" -";1;" -";" -";" -"
C76;"Zhoubnı novotvar jinıch a nepøesnì urèenıch lokalizací ";61;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;3;8;3;8;12;7;8;5;6
C77;Sekundární a neurèenı zhoubnı novotvar mízních uzlin;4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";" -";1;1;" -";" -";" -"
C78;"Sekundární zhoubnı novotvar dıchací 
a trávicí soustavy ";9;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;2;1;1;" -";1;2
C79;Sekundární zhoubnı novotvar jinıch lokalizací;3;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;1;" -"
C80;Zhoubnı novotvar bez urèení lokalizace;312;" -";" -";" -";" -";" -";" -";" -";1;4;2;2;4;5;20;28;25;44;47;59;31;15;25
C81;Hodgkinova nemoc;84;" -";" -";" -";" -";" -";" -";" -";1;4;3;4;3;2;5;10;4;11;14;16;3;1;3
C82;"Ne-Hodgkinùv folikulární (nodulární) lymfom ";51;" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";3;4;6;5;11;6;6;4;5;" -"
C83;Ne-Hodgkinùv (difúzní) lymfom;76;" -";" -";" -";" -";" -";" -";1;2;4;1;4;1;2;8;5;1;10;8;13;12;3;1
C84;Periferní a koní T- bunìèné lymfomy;11;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;" -";" -";" -";1;2;3;1;2
C85;Ne-Hodgkinùv lymfom, jinıch a neurèenıch typù;103;" -";" -";" -";" -";" -";" -";1;" -";2;1;3;" -";3;7;7;5;11;22;16;9;11;5
C88;Zhoubné imunoproliferativní nemoci;8;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;1;3;" -";1;" -"
C90;Mnohoèetnı myelom a plasmocytární  novotvary;128;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;7;12;10;22;19;26;14;6;10
C91;Lymfoidní leukémie;221;1;" -";" -";2;" -";2;6;5;1;2;3;" -";3;9;15;15;21;31;40;28;25;12
