1995	Zemřelé ženy podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny																							
MKN (1993)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85 +
V41	Člen osádky osobního automobilu zraněný při srážce s jízdním kolem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V42	Člen osádky osobního automobilu zraněný při srážce s dvou nebo tříkolovým motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V43	Člen osádky osobního automobilu zraněný při srážce s automobilem osobním, dodávkovým nebo lehkým nákladním	31	-	-	-	-	-	1	1	1	2	1	3	6	2	6	-	2	2	1	3	-	-	-
V44	Člen osádky osobního automobilu zraněný při srážce s těžkým nákladním vozidlem nebo autobusem	7	-	1	-	-	-	-	-	1	1	1	-	-	2	-	-	-	1	-	-	-	-	-
V45	Člen osádky osobního automobilu zraněný při srážce s železničním vlakem nebo železničním vozidlem	3	-	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	1	-	-	-	-
V46	Člen osádky osobního automobilu zraněný při srážce s jiným nemotorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V47	Člen osádky osobního automobilu zraněný při srážce s pevnou překážkou [s připevněným nebo stojícím předmětem]	7	-	-	-	-	-	1	-	2	-	-	1	1	1	1	-	-	-	-	-	-	-	-
V48	Člen osádky osobního automobilu zraněný při dopravní nehodě bez srážky	5	-	-	-	-	-	1	-	-	1	-	-	-	-	1	1	-	-	-	-	-	1	-
V49	Člen osádky osobního automobilu zraněný při jiných a neurčených dopravních nehodách	40	-	-	-	-	-	2	2	4	5	5	2	3	2	3	3	-	1	3	1	2	-	2
																								
	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při dopravní nehodě     V50-V59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V50	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce s chodcem nebo zvířetem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V51	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce s jízdním kolem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V52	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce s dvou nebo tříkolovým motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V53	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce s automobilem osobním, dodávkovým či lehkým nákladním	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V54	Člen osádky dodávkového či lehkého nákladního automobilu zraněný při srážce s těžkým nákladním vozidlem nebo autobusem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V55	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce s železničním vlakem nebo železničním vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V56	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce s jiným nemotorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V57	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce s pevnou překážkou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V58	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při dopravní nehodě bez srážky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V59	Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při jiných a neurčených dopravních nehodách	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Člen osádky těžkého nákladního vozidla zraněný při dopravní nehodě     V60-V69	2	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	-	-	-	-
V60	Člen osádky těžkého nákladního vozidla zraněný při srážce s chodcem nebo zvířetem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V61	Člen osádky těžkého nákladního vozidla zraněný při srážce s jizdním kolem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V62	Člen osádky těžkého nákladního vozidla zraněný při srážce s dvou nebo tříkolovým motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V63	Člen osádky těžkého nákladního vozidla zraněný při srážce s automobilem osobním, dodávkovým nebo lehkým nákladním	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V64	Člen osádky těžkého nákladního vozidla zraněný při srážce s těžkým nákladní vozidlem nebo autobusem	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
V65	Člen osádky těžkého nákladního vozidla zraněný při srážce s železničním vlakem nebo železničním vozidlem	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
V66	Člen osádky těžkého nákladního vozidla zraněný při srážce s jiným nemotorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V67	Člen osádky těžkého nákladního vozidla zraněný při srážce s pevnou překážkou [s připevněným nebo stojícím předmětem]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V68	Člen osádky těžkého nákladního vozidla zraněný při dopravní nehodě bez srážky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V69	Člen osádky těžkého nákladního vozidla zraněný při jiných a neurčených dopravních nehodách	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Člen osádky autobusu zraněný při dopravní nehodě     V70-V79	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V70	Člen osádky autobusu zraněný při srážce s chodcem nebo zvířetem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V71	Člen osádky autobusu zraněný při srážce s jízdním kolem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V72	Člen osádky autobusu zraněný při srážce s dvou nebo tříkolovým motorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V73	Člen osádky autobusu zraněný při srážce s automobilem osobním, dodávkovým nebo lehkým nákladním	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V74	Člen osádky autobusu zraněný při srážce s těžkým nákladním vozidlem nabo autobusem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V75	Člen osádky autobusu zraněný při srážce s železničním vlakem nebo železničním vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V76	Člen osádky autobusu zraněný při srážce s jiným nemotorovým vozidlem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V77	Člen osádky autobusu zraněný při srážce s pevnou překážkou [s připevněným nebo stojícím předmětem]	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V78	Člen osádky autobusu zraněný při dopravní nehodě bez srážky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V79	Člen osádky autobusu zraněný při jiných a neurčených dopravních nehodách	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Jiné nehody při pozemní dopravě     V80 - V89	22	-	-	-	-	1	1	3	-	6	-	-	1	2	1	3	2	1	-	-	1	-	-
V80	Jezdec na zvířeti nebo člen osádky vozidla taženého zvířetem zraněný při dopravní nehodě	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V81	Člen osádky železničního vlaku nebo železničního vozidla zraněný při dopravní nehodě	12	-	-	-	-	-	-	-	-	5	-	-	1	1	1	3	1	-	-	-	-	-	-
V82	Člen osádky vozu pouliční dráhy zraněný při dopravní nehodě	1	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V83	Člen osádky zvláštního vozidla určeného zejména pro průmyslové prostory zraněný při dopravní nehodě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V84	Člen osádky zvláštního vozidla určeného především pro zemědělství zraněný při dopravní nehodě	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
V85	Člen osádky zvláštního stavebního vozidla zraněný při dopravní nehodě	2	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
V86	Člen osádky terénního či jiného motorového vozidla určeného hlavně pro mimosilniční provoz, zraněný při dopravní nehodě	1	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V87	Provozní [silniční] nehoda určeného typu, ale s neznámým způsobem dopravy oběti	2	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-
V88	Neprovozní [mimosilniční] nehoda určeného typu, ale s neznámým způsobem dopravy oběti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V89	Nehoda motorového nebo nemotorového vozidla, typ vozidla neurčen	2	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
																								
	Nehody při vodní dopravě     V90 - V94	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V90	Nehoda plavidla jako příčina [u]tonutí a potopení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V91	Nehoda plavidla jako příčina jiného poranění	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V92	(U)tonutí a potopení v souvislosti s vodní dopravou, bez nehody plavidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V93	Nehoda na palubě plavidla bez nehody plavidla, která není příčinou [u]tonutí a potopení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V94	Jiné a neurčené nehody při vodní dopravě	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Nehody při dopravě vzduchem a vesmírným prostorem      V95 - V97	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V95	Nehoda letounu s pohonem jako příčina zranění člena osádky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V96	Nehoda letounu bez pohonu jako příčina zranění člena osádky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V97	Jiné určené nehody při dopravě vzduchem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Jiné a neurčené dopravní nehody     V98 - V99	204	-	-	1	1	-	7	3	28	12	12	12	9	16	10	9	6	14	6	12	13	23	10
V98	Jiné určené dopravní nehody	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
V99	Neurčená dopravní nehoda	204	-	-	1	1	-	7	3	28	12	12	12	9	16	10	9	6	14	6	12	13	23	10
																								
	Jiné vnější příčiny náhodných poranění     W00 - X59	2289	7	2	3	3	2	10	5	18	18	7	16	21	33	28	29	23	43	90	206	222	599	904
																								
	Pády       W00 - W19	1827	-	-	1	-	-	3	-	3	4	-	3	2	8	4	6	5	19	56	159	181	526	847
W00	Pád na rovině na ledu a sněhu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W01	Pád na rovině následkem uklouznutí, zakopnutí nebo klopýtnutí	1062	-	-	1	-	-	-	-	-	1	-	-	-	2	1	1	1	6	17	80	96	307	549
W02	Pád na ledních bruslích, lyžích, kolečkových bruslích nebo skateboardech	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W03	Jiné pády na rovině ze srážky s nebo strčení jinou osobou	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-
W04	Pád při nesení nebo podpírání jinými osobami	1	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W05	Pád s invalidního vozíku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W06	Pád s postele	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2
W07	Pád se židle	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
W08	Pád s [týkající se] jiného nábytku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W09	Pád s [týkající se] vybavení hřiště	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W10	Pád na schodech a stupních nebo s nich	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	4	3	-	2	2
W11	Pád na nebo se žebříku	5	-	-	-	-	-	1	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	2
W12	Pád na nebo s lešení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W13	Pád s(z)budovy nebo konstrukce nebo propadnutí	11	-	-	-	-	-	-	-	2	-	-	1	-	1	-	-	-	1	3	1	-	1	1
W14	Pád se stromu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W15	Pád se skály	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W16	Potopení se nebo skok do vody jako příčina jiného poranění, než je [u]tonutí nebo potopení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W17	Jiný pád z jedné úrovně na druhou	11	-	-	-	-	-	-	-	1	1	-	1	1	1	1	-	-	2	-	-	-	1	2
W18	Jiný pád na rovině	15	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	4	1	3	6
W19	Neurčený pád	706	-	-	-	-	-	1	-	-	2	-	1	1	3	2	5	3	9	31	71	83	211	283
																								
	Vystavení neživotným mechanickým silám        W20 - W49	5	-	-	-	-	-	-	-	-	2	-	1	-	-	-	-	-	-	-	1	-	1	-
W20	Udeření hozeným, vrženým nebo padajícím předmětem	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
W21	Udeření sportovním nářadím [vybavením] nabo náraz na ně	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W22	Udeření jinými předměty nebo náraz na ně	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W23	Zachycení, rozdrcení, zmáčknutí nebo uskřípnutí do předmětů nebo mezi ně	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
W24	Kontakt se zařízeními na zvedání a přenos, nezařazenými jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W25	Kontakt s ostrým sklem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W26	Kontakt s nožem, mečem nebo dýkou	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
W27	Kontakt s ručním nástrojem bez pohonu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W28	Kontakt se sekačkou trávy s pohonem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W29	Kontakt s jinými ručními nástroji na pohon a stroji v domácnosti	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W30	Kontakt se zemědělskými stroji	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W31	Kontakt s jiným  a neurčeným strojem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W32	Výstřel z krátké jednoruční střelné zbraně, pistole, revolveru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W33	Výstřel z pušky, brokovnice a větší ruční střelné zbraně	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W34	Výstřel z jiných a neurčených střelných zbraní	1	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
W35	Výbuch a prasknutí kotle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W36	Výbuch a prasknutí tlakové nádoby na plyn	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
W37	Výbuch a prasknutí stlačené pneumatiky, potrubí nebo hadice	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W38	Výbuch a prasknutí jiných určených tlakových zařízení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W39	Výstřel ohňostroje	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W40	Výbuch jiných látek	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W41	Vystavení proudu pod vysokým tlakem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W42	Vystavení hluku	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W43	Vystavení vibracím	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W44	Cizí těleso vniklé do oka nebo okem nebo přirozeným otvorem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W45	Cizí těleso nebo předmět proniklý kůží	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W49	Vystavení jiným a neurčeným neživotným mechanickým silám	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Vystavení životným mechanickým silám       W50 - W64	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W50	Zasažení, úder, kopnutí, zkroucení, kousnutí nebo poškrábání jinou osobou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W51	Uhození se o jinou osobu nebo náraz do jiné osoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W52	Rozdrcení, umačkání nebo ušlapání davem při lidské panice	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W53	Kousnutí krysou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W54	Kousnutí nebo úder psem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W55	Kousnutí nebo úder jinými savci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W56	Kontakt s mořským živočichem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
W57	Kousnutí nebo štípnutí [budnutí] nejedovatým hmyzem a jinými nejedovatými členovci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
