33;Dávivý kašel;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
34;Streptokoková angína a spála;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
35;Růže;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
36;Meningokové infekce;2;-;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
37;Tetanus;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
38;Septikémie;27;2;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;5;1;7;1;4;-
39;Aktinomykotické infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
40;Jiné bakteriální nemoci;2;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-
41;Bakteriální infekce při onemocněních zařazených jinde nebo s blíže neurčenou lokalizací;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
42;Syndrom získaného selhání imunity;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
45;Akutní dětská obrna;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
46;Pomalá virová infekce centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
47;Meningitis způsobené enterovirem;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48;Jiné enterovirové nemoci centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
49;Jiné virové nemoci centrální nervové soustavy, nepřenášené členovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
50;Neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
51;Kravské neštovice a paravakcinie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
52;Plané neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
53;Pásový opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
54;Prostý opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
55;Spalničky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
56;Zarděnky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
57;Jiné virové nemoci s vyrážkou;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
60;Žlutá zimnice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
61;Dengue;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
62;Virový zánět mozku přenášený komáry;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
63;Virový zánět mozku přenášený klíšťaty;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-
64;Virový zánět mozku přenášený jinými nebo blíže neurčenými členovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
65;Hemoragická horečka přenášená členovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
66;Jiné virové nemoci přenášené členovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
70;Virový zánět jater;54;-;-;-;-;-;-;1;-;1;1;-;5;3;3;6;3;5;5;12;6;3;-
71;Vzteklina;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
72;Epidemický zánět příušnic;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73;Ornithosis, psittacosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
74;Specifické nemoci působené virem Coxsackie;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
75;Infekční mononukleóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
76;Trachom;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77;Jiné nemoci spojivky působené viry a chlamydiemi;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
78;Jiné nemoci působené viry a chlamydiemi;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
79;Virové infekce při onemocněních zařazených jinde nebo s blíže neurčenou lokalizací;4;1;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
80;Epidemická skvrnivka - přenášená vešmi;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
81;Jiná skvrnivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
82;Rickettsiózy přenášené klíšťaty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
83;Jiné rickettsiózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
84;Malárie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
85;Leishmaniosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
86;Trypanosomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
87;Návratná horečka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
88;Jiné nemoci přenášené členovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
90;Vrozená syfilis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
91;Čerstvá syfilis s příznaky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
92;Čerstvá syfilis latentní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
93;Kardiovaskulární syfilis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
94;Neurosyfilis;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;1;-
95;Jiné formy pozdní syfilidy s příznaky;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-
96;Pozdní syfilid latentní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
97;Jiná nebo blíže neurčená syfilis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
98;Gonokoková onemocnění;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
99;Jiné pohlavní nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
100;Leptospirosis;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-
101;Vincentova angína;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
102;Frambézie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
103;Pinta;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
104;Jiné spirochétové infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
110;Dermatophytosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
111;Dermatomycosis, jiná nebo blíže neurčená;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
112;Candidosis, moniliasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
114;Coccidioidomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
115;Histoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
116;Blastomykotické infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
117;Jiné mykózy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
118;Dermatomykózy působené potenciálně parazitárními houbami;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
120;Schistosomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
121;Jiné infekce trematody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
122;Echinococcosis, hydatidosis - měchožil;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
123;Jiné infekce cestody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
124;Trichinosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
125;Filariasis a dracontiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
126;Ankylostomiasis a necatoriasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
127;Jiné střevní helmintiázy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
128;Jiné a blíže neurčené helmintiázy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
129;Střevní parazitismus blíže neurčený;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
130;Toxoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
131;Trichomoniasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
132;Zavšivení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
133;Acariasis (svrab);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
134;Jiná napadení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
135;Sarcoidosis;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-
136;Jiné a blíže neoznačené infekční a parazitární nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
137;Pozdní následky tuberkulózy;70;-;-;-;-;-;-;-;-;-;-;1;-;3;3;3;4;8;7;12;15;11;3
138;Pozdní následky akutní poliomyelitidy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
139;Pozdní následky jiných infekčních a parazitárních nemocí;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;15 281;6;2;3;7;11;39;29;26;26;55;94;170;305;510;1 083;1 773;2 184;1 984;3 023;2 349;1 209;393
140;Zhoubný novotvar rtu;25;-;-;-;-;-;1;-;-;-;-;-;-;1;-;2;3;1;4;2;5;4;2
141;Zhoubný novotvar jazyka;75;-;-;-;-;-;-;-;-;-;-;-;2;5;14;10;9;7;4;7;9;6;2
142;Zhoubný novotvar slinné žlázy;35;-;-;-;-;-;-;-;2;-;-;-;-;1;-;2;5;5;4;5;4;5;2
143;Zhoubný novotvar dásně;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-
144;Zhoubný novotvar ústní spodiny;17;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;1;6;-;2;3;-;-
145;Zhoubný novotvar jiné nebo blíže neurčené části úst;11;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;2;1;2;1;1;1;-
146;Zhoubný novotvar ústní částí hltanu;56;-;-;-;-;-;-;-;-;-;-;-;2;7;5;7;9;4;5;7;7;2;1
147;Zhoubný novotvar nosohltanu;15;-;-;-;-;-;-;-;-;1;-;-;-;-;2;2;-;1;4;1;2;2;-
148;Zhoubný novotvar hypofaryngu;23;-;-;-;-;-;-;-;-;-;-;-;1;1;2;5;3;2;1;1;5;-;2
149;Zhoubný novotvar jiné nebo nepřesně určené lokalizace v oblasti rtu, ústní dutiny nebo hltanu;23;-;-;-;-;-;-;-;-;-;-;-;1;3;4;3;2;5;1;3;-;1;-
150;Zhoubný novotvar jícnu;204;-;-;-;-;-;-;-;-;-;-;-;1;8;8;24;23;31;26;34;29;15;5
151;Zhoubný novotvar žaludku;1 559;-;-;-;-;-;-;-;-;1;2;9;10;23;34;73;132;196;215;350;302;150;62
152;Zhoubný novotvar tenkého střeva včetně dvanáctníku;35;-;-;-;-;-;-;-;1;-;-;-;-;2;3;1;3;2;4;9;5;4;1
153;Zhoubný novotvar tlustého střeva;998;-;-;-;-;-;-;-;-;-;1;1;9;18;17;48;93;149;139;221;184;86;32
154;Zhoubný novotvar konečníku, rektosigmoidálního spojení nebo řiti;1 003;-;-;-;-;-;-;-;-;1;1;1;10;12;28;55;85;135;120;256;168;87;44
155;Zhoubný novotvar jater a intrahepatálních žlučových cest;473;-;-;-;-;-;-;-;-;-;-;2;6;8;11;38;57;73;61;110;74;25;8
156;Zhoubný novotvar žlučníku a extrahepatálních žlučových cest;238;-;-;-;-;-;-;-;-;-;-;-;3;2;1;5;21;36;35;58;43;30;4
157;Zhoubný novotvar slinivky břišní;691;-;-;-;-;-;-;-;-;-;2;2;6;22;20;57;85;115;95;126;101;44;16
158;Zhoubný novotvar retroperitonea nebo pobřišnice;54;-;-;-;-;1;1;-;-;-;1;1;1;2;1;7;9;9;5;5;8;2;1
159;Zhoubný novotvar jiné nebo nepřesně určené lokalizace v oblasti trávicího ústrojí nebo pobřišnice;135;-;-;-;-;-;-;-;-;-;1;-;1;-;2;7;9;13;18;37;28;13;6
160;Zhoubný novotvar nosních dutin, středního ucha nebo obličejových dutin;21;-;-;-;-;-;1;1;-;-;-;-;-;-;1;2;2;3;3;3;1;3;1
161;Zhoubný novotvar hrtanu;307;-;-;-;-;-;-;-;-;-;1;-;4;12;14;43;50;46;31;50;25;23;8
162;Zhoubný novotvar průdušnice, průdušek a plic;5 045;-;-;-;-;-;-;-;-;1;2;5;32;91;190;441;784;847;691;919;660;320;62
163;Zhoubný novotvar pohrudnice;29;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;7;4;4;4;4;2;-
164;Zhoubný novotvar brzlíku, srdce nebo mezihrudí;43;-;-;-;-;-;-;-;2;1;1;-;-;5;1;5;6;2;4;10;6;-;-
165;Zhoubný novotvar jiné nebo nepřesně určené lokalizace v oblasti dýchacích ústrojí nebo nitrohrudn;9;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;1;3;1;-;-
170;Zhoubný novotvar kosti nebo kloubní chrupavky;82;-;-;1;-;-;3;3;1;4;3;5;-;1;3;7;8;10;8;9;10;3;3
171;Zhoubný novotvar pojivové nebo jiné měkké tkáně;42;-;-;-;-;-;2;1;-;-;2;3;3;2;2;2;4;7;4;5;2;3;-
172;Zhoubný melanom kůže;164;-;-;-;-;-;-;-;1;-;3;9;14;10;12;15;18;25;17;19;9;11;1
173;Jiný zhoubný novotvar kůže;57;-;-;-;-;-;-;-;-;1;-;-;-;1;2;2;5;7;5;11;12;5;6
174;Zhoubný novotvar ženského prsu;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
175;Zhoubný novotvar mužského prsu;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;5;3;2;-
179;Zhoubný novotvar neurčené části dělohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
180;Zhoubný novotvar děložního čípku;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
181;Zhoubný novotvar lůžka - placenty;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
182;Zhoubný novotvar děložního těla;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
183;Zhoubný novotvar vaječníku nebo jiných adnex dělohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
184;Zhoubný novotvar jiného nebo blíže neoznačeného ženského pohlavního orgánu;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
185;Zhoubný novotvar předstojné žlázy;985;-;-;-;-;-;-;-;-;1;1;-;1;-;1;6;32;70;140;272;270;136;55
186;Zhoubný novotvar varlete;59;1;-;-;-;-;-;-;2;2;13;14;8;2;4;2;2;1;4;2;1;1;-
187;Zhoubný novotvar pyje nebo jiného mužského pohlavního orgánu;38;-;-;-;-;-;-;-;-;-;-;-;1;-;-;3;4;5;3;6;10;5;1
188;Zhoubný novotvar močového měchýře;486;-;-;-;-;-;-;-;-;-;-;1;1;2;7;13;42;64;63;113;81;68;31
189;Zhoubný novotvar ledviny nebo jiného nebo blíže neurčeného močového orgánu;549;-;-;-;-;-;2;3;-;-;-;3;2;13;32;53;81;96;61;90;74;34;5
190;Zhoubný novotvar oka;10;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;1;2;3;2;-
191;Zhoubný novotvar mozku;256;2;2;1;2;1;9;6;4;3;4;11;10;15;25;38;38;32;22;16;12;3;-
192;Zhoubný novotvar jiné nebo blíže neurčené části nervové soustavy;12;-;-;-;-;-;-;1;-;-;-;1;-;1;3;1;1;-;1;1;2;-;-
193;Zhoubný novotvar štítné žlázy;36;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;9;6;3;6;5;2;-
194;Zhoubný novotvar jiné žlázy s vnitřní sekrecí nebo příbuzné tkáně;10;-;-;-;-;1;-;-;-;-;1;-;-;-;-;1;1;2;1;-;1;-;2
195;Zhoubný novotvar jiné nebo nepřesně určené lokalizace;76;-;-;-;-;-;1;-;1;-;1;1;1;1;2;1;8;5;9;18;11;12;4
196;Sekundární nebo blíže neurčený zhoubný novotvar mízních uzlin;5;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;3;1;-;-;-;-
197;Sekundární zhoubný novotvar dýchací nebo trávicí soustavy;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-
198;Sekundární zhoubný novotvar jiné určené lokalizace;5;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;2;1;-;-
199;Zhoubný novotvar bez určení lokalizace;227;1;-;-;-;1;1;2;-;-;2;2;6;4;11;18;18;28;30;44;34;21;4
200;Lymforarkom a retikulosarkom;72;-;-;-;-;1;1;2;3;-;1;1;2;3;3;7;7;6;8;10;9;7;1
201;Hodgkinova nemoc;98;-;-;-;-;-;-;1;1;3;3;6;6;4;4;7;14;14;16;8;8;3;-
202;Jiný zhoubný novotvar mízní nebo histiocytární tkáně;200;-;-;-;2;1;7;1;4;1;1;2;7;6;12;12;23;28;22;30;21;14;6
203;Mnohočetný myelom a imunoproliferativní novotvary;116;-;-;-;-;-;-;-;-;-;-;2;1;3;4;7;15;19;17;22;16;9;1
204;Lymfatická leukémie;179;1;-;-;2;5;6;4;-;1;1;1;3;2;3;5;20;19;23;42;22;12;7
205;Myeloidní leukémie;122;-;-;-;-;-;-;1;-;4;5;6;6;4;9;11;8;15;9;17;15;11;1
206;Monocytární leukémie;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;2;-;1;-;-
207;Jiná určená leukémie;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;1;1;-
208;Leukémie blíže neurčeného buněčného typu;83;-;-;1;1;-;1;3;3;-;-;3;3;-;4;4;2;10;13;22;12;1;-
210;Nezhoubný novotvar rtu, ústní dutiny a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
211;Nezhoubný novotvar jiné části trávicí soustavy;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-
212;Nezhoubný novotvar dýchacích nebo nitrohrudních orgánů;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
213;Nezhoubný novotvar kosti nebo kloubní chrupavky;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
214;Lipom;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-
215;Jiný nezhoubný novotvar pojivové nebo jiné měkké tkáně;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
216;Nezhoubný novotvar kůže;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
217;Nezhoubný novotvar prsu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
218;Leiomyom dělohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
219;Jiný nezhoubný novotvar dělohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
220;Nezhoubný novotvar vaječníku;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
221;Nezhoubný novotvar jiného ženského pohlavního orgánu;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
222;Nezhoubný novotvar mužských pohlavních orgánů;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;-
223;Nezhoubný novotvar ledviny nebo jiného močového orgánu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
224;Nezhoubný novotvar oka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
225;Nezhoubný novotvar mozku nebo jiné části nervové soustavy;23;-;-;-;-;-;1;-;-;-;-;-;1;-;-;4;1;6;3;4;2;1;-
226;Nezhoubný novotvar štítné žlázy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
227;Nezhoubný novotvar jiné žlázy s vnitřní sekrecí nebo příbuzné tkáně;9;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;2;2;1;-;-
228;Hemangiom a lymfangiom jakékoliv lokalizace;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
229;Nezhoubný novotvar jiné nebo blíže neurčené lokalizace;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
230;Carcinoma in situ trávicí soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
231;Carcinoma in situ dýchací soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
