2001;Zemřelí muži podle podrobného seznamu příčin smrti a věku;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
MKN (1993);Název;Celkem;0;1;2;3;4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85+
A18;TBC jiných orgánů;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
A19;Miliární tuberkulóza;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-
A20;Mor-pestis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A21;Tularémie;-;-;-;-;-;-;-;-;-;" -";-;-;-;-;-;" -";-;-;-;-;-;-;-
A23;Brucellosis - vlnivá horečka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A24;"Malleus - vozhřivka a pseudomalleus 
- meliodosis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A26;Erysipeloid;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A27;Leptospiróza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A31;Nemoci způsobené jinými mykobakteriemi;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-
A32;Listerióza - listeriosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A33;Tetanus novorozenců;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A35;Tetanus jiný;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
A39;Meningokokové infekce;7;1;1;-;-;-;-;-;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-
A40;Streptokoková septikémie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A41;Jiná septikémie;48;-;-;-;-;-;-;-;-;-;-;-;1;1;2;4;2;7;8;5;7;6;5
A42;Aktinomykóza - actinomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A46;Růže - erysipelas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A48;Jiné bakteriální nemoci jinde nezařazené;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
A49;Bakteriální infekce neurčené lokalizace;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
A50;Vrozená syfilis - příjice - lues;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A51;Časná syfilis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A52;Pozdní syfilis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A54;Gonokoková infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A55;"Lymphogranuloma venereum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A68;Návratná horečka - typhus recurrens;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A69;Jiné spirochétové infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A70;Infekce původce: Chlamydia psittaci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A79;Jiné rickettsiózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A80;"Akutní poliomyelitida - akutní dětská obrna ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A81;Pomalé virové infekce centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A83;Virová encefalitida přenášená komáry;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A84;Virová encefalitida přenášená klíšťaty;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-
A85;"Jiná virová encefalitida jinde nezařazená ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A86;Neurčená virová encefalitida;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
A87;Virová meningitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A88;"Jiné virové infekce centrální nervové 
soustavy, jinde nezařazené";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A89;Neurčená virová infekce centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B00;Infekce virem Herpes simplex;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
B01;Varicella - plané neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B02;Herpes zoster - pásový opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B06;Zarděnky - rubeola;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B15;Akutní hepatitida A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B16;Akutní hepatitida B;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;1
B17;Jiná akutní virová hepatitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B18;Chronická virová hepatitida;9;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;2;1;1;-;1;1
B19;Neurčená virová hepatitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B20;"Onemocnění HIV projevující se infekčními 
a parazitárními nemocemi";2;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-;-;-
B21;"Onemocnění HIV projevující se zhoubnými novotvary ";1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-
B22;"Onemocnění HIV projevující se jinými určenými nemocemi ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B23;Onemocnění HIV projevující se jinými stavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B24;Neurčené onemocnění virem HIV;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B25;Cytomegalovirová nemoc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B26;"Epidemický zánět příušnic - parotitis epidemica ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B27;Infekční mononukleóza;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-
B33;Jiné virové nemoci nezařazené jinde;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B34;Virové nemoci neurčené lokalizace;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-
B37;Kandidóza - candidiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B40;Blastomykóza - blastomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B42;Sporotrichóza - sporotrichosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B44;Aspergilóza - aspergillosis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
B45;Kryptokokóza - cryptococcosis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-
B49;Neurčená mykóza;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
B50;"Malárie, původce: Plasmodium falciparum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B51;Malárie, původce: Plasmodium vivax;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B58;Toxoplazmóza - toxoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B83;Jiné helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B90;Následky tuberkulózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B91;Následky poliomyelitidy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B94;"Následky jiných a neurčených infekčních 
a parazitárních nemocí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B99;Jiné a neurčené infekční nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;15 603;-;3;3;2;1;4;19;17;26;34;48;85;212;583;1 225;1 728;1 847;2 325;2 746;2 479;1 242;974
C00;Zhoubný novotvar rtu;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;-;3
C01;Zhoubný novotvar kořene jazyka;50;-;-;-;-;-;-;-;-;-;-;-;-;2;2;11;12;12;4;4;1;1;1
C02;Zhoubný novotvar jiných a neurčených částí jazyka;55;-;-;-;-;-;-;-;-;-;-;-;-;2;7;12;8;11;5;7;2;1;-
C03;Zhoubný novotvar dásně - gingivy;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;1;-;-;1
C04;Zhoubný novotvar ústní spodiny;50;-;-;-;-;-;-;-;-;-;-;-;-;2;5;12;13;8;5;4;1;-;-
C05;Zhoubný novotvar patra;16;-;-;-;-;-;-;-;-;-;-;-;-;1;1;5;2;2;1;2;-;-;2
C06;"Zhoubný novotvar jiných a neurčených částí úst ";21;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;5;5;2;1;1;-;-
C07;"Zhoubný novotvar příušní (parotické) žlázy ";20;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;3;2;2;4;3;1
C08;Zhoubný novotvar jiných a neurčených slinných žláz;13;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;1;-;2;3;1;1
C09;Zhoubný novotvar mandle - tonzily;60;-;-;-;-;-;-;-;-;-;-;-;1;5;8;12;14;6;6;4;2;2;-
C10;"Zhoubný novotvar ústní části hltanu 
- orofaryngu ";45;-;-;-;-;-;-;-;-;-;-;-;-;-;7;8;11;7;4;1;4;3;-
C11;"Zhoubný novotvar nosohltanu 
- nazofaryngu";21;-;-;-;-;-;-;-;-;-;-;-;1;1;-;5;3;1;3;2;3;1;1
C12;Zhoubný novotvar pyriformního sinu;9;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;2;1;-;-;-;-
C13;Zhoubný novotvar hypofaryngu;73;-;-;-;-;-;-;-;-;-;-;-;1;2;12;12;15;13;6;10;1;1;-
C14;Zhoubný novotvar jiných a nepřímo určených lokalizací rtu, ústní dutiny a hltanu;36;-;-;-;-;-;-;-;-;-;-;1;-;3;3;6;11;2;3;1;5;-;1
C15;Zhoubný novotvar jícnu;317;-;-;-;-;-;-;-;-;-;-;-;-;10;24;58;54;44;33;40;26;16;12
C16;Zhoubný novotvar žaludku;812;-;-;-;-;-;-;-;-;1;-;2;5;13;32;37;65;78;126;148;144;87;74
C17;Zhoubný novotvar tenkého střeva;35;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;5;2;6;9;7;2;3
C18;Zhoubný novotvar tlustého střeva;1 467;-;-;-;-;-;-;-;-;-;-;2;5;11;28;80;127;161;246;274;274;141;118
C19;"Zhoubný novotvar 
rektosigmoideálního spojení ";276;-;-;-;-;-;-;-;-;-;-;-;1;1;10;12;23;41;45;63;45;22;13
C20;Zhoubný novotvar konečníku - recta;698;-;-;-;-;-;-;-;-;-;1;1;3;12;18;53;80;93;97;117;119;53;51
C21;Zhoubný novotvar řiti a řitního kanálu;29;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;4;1;4;5;8;1;1
C22;Zhoubný novotvar jater a intrahepatálních žlučových cest;554;-;-;-;-;-;-;-;-;1;1;1;3;8;14;43;73;68;81;108;95;38;20
C23;Zhoubný novotvar žlučníku;177;-;-;-;-;-;-;-;-;-;-;-;-;3;5;10;9;22;29;28;42;20;9
C24;Zhoubný novotvar jiných a neurčených částí žlučových cest;98;-;-;-;-;-;-;-;-;-;-;-;-;1;7;6;6;8;8;23;23;7;9
C25;Zhoubný novotvar slinivky břišní;799;-;-;-;-;-;-;-;-;-;-;-;5;9;27;98;84;119;110;131;116;64;36
C26;"Zhoubný novotvar jiných a nepřesně určených trávících orgánů ";100;-;-;-;-;-;-;-;-;-;-;-;-;1;3;2;12;8;11;18;20;16;9
C30;"Zhoubný novotvar nosní dutiny 
a středního ucha";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-;1
C31;Zhoubný novotvar vedlejších dutin;16;-;-;-;-;-;-;-;-;-;-;1;-;1;3;2;-;3;2;-;1;2;1
C32;Zhoubný novotvar hrtanu;256;-;-;-;-;-;-;-;-;-;-;1;1;7;21;39;56;35;33;30;20;5;8
C33;Zhoubný novotvar průdušnice - trachey;10;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;1;1;2;-;-
C34;"Zhoubný novotvar průdušky 
- bronchu a plíce";4 304;-;-;-;-;-;-;-;1;1;1;5;12;25;159;396;568;646;767;824;570;215;114
C37;Zhoubný novotvar brzlíku - thymu;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;-;3;-;-
C38;"Zhoubný novotvar srdce, mezihrudí 
- mediastina a pohrudnice - pluery ";41;-;1;-;-;-;-;-;-;-;-;-;-;-;3;3;4;6;6;5;7;5;1
C39;"Zhoubný novotvar jiných a nepřímo určených lokalizací v dýchací soustavě 
a nitrohrudních orgánech ";19;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;2;3;4;1;3
C40;"Zhoubný novotvar kosti a kloubní chrupavky končetin ";27;-;-;-;-;-;-;1;1;2;1;2;1;-;2;1;1;4;1;-;5;3;2
C41;"Zhoubný novotvar kosti a kloubní chrupavky jiných a neurčených lokalizací ";47;-;-;1;-;-;-;-;1;-;-;1;-;1;2;6;10;5;7;5;4;2;2
C43;Zhoubný melanom kůže;194;-;-;-;-;-;-;-;2;-;1;2;6;5;7;20;27;22;30;33;18;10;11
C44;Jiný zhoubný novotvar kůže;61;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;4;3;4;11;13;4;16
C45;Mezoteliom - mesothelioma;27;-;-;-;-;-;-;-;-;-;1;-;-;3;1;4;2;5;3;4;4;-;-
C46;Kaposiho sarkom;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-
C47;"Zhoubný novotvar periferních nervů 
a autonomní nervové soustavy ";6;-;1;-;-;1;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2;-;-
C48;"Zhoubný novotvar retroperitonea 
a peritonea ";34;-;-;-;-;-;1;-;-;4;-;-;-;2;2;2;-;5;6;7;2;2;1
C49;"Zhoubný novotvar jiné pojivové 
a měkké tkáně";39;-;-;-;-;-;-;-;2;1;1;-;1;1;3;1;9;1;5;6;2;4;2
C50;Zhoubný novotvar prsu;16;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;3;3;2;1;2
C51;Zhoubný novotvar vulvy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C52;Zhoubný novotvar pochvy - vaginy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C53;"Zhoubný novotvar hrdla děložního 
- cervicis uteri";x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C54;Zhoubný novotvar těla děložního;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C55;Zhoubný novotvar dělohy, část NS;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C56;Zhoubný novotvar vaječníku;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C57;Zhoubný novotvar jiných a neurčených ženských pohlavních orgánů;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C58;Zhoubný novotvar placenty;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C60;Zhoubný novotvar pyje;18;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;3;4;5;-;1
C61;"Zhoubný novotvar předstojné žlázy 
- prostaty ";1 341;-;-;-;-;-;-;-;-;-;-;-;1;3;4;16;51;64;149;243;347;236;227
C62;Zhoubný novotvar varlete;37;-;-;-;-;-;-;-;1;2;3;4;3;4;5;3;3;1;1;-;6;-;1
C63;Zhoubný novotvar jiných a neurčených mužských pohlavních orgánů;17;-;-;-;-;-;-;-;-;-;-;-;1;1;3;-;-;2;2;2;4;-;2
C64;"Zhoubný novotvar ledviny mimo pánvičku ";737;-;-;-;-;-;-;-;-;-;1;1;4;12;38;60;100;75;97;146;110;64;29
C65;Zhoubný novotvar ledvinné pánvičky;25;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;1;4;10;4;-;1
C66;Zhoubný novotvar močovodu - ureteru;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;1;-
C67;"Zhoubný novotvar močového měchýře 
- vesicae urinariae";534;-;-;-;-;-;-;-;-;-;-;-;2;3;12;24;34;43;67;113;113;63;60
C68;Zhoubný novotvar jiných a neurčených močových orgánů;11;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;3;1;1;2;-
C69;Zhoubný novotvar oka a očních adnex;14;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;2;2;4;1;-
C70;Zhoubný novotvar mozkomíšních plen;14;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;1;-;1;4;4;-
C71;Zhoubný novotvar mozku;388;-;-;1;1;-;2;9;1;4;10;11;11;17;29;56;54;49;50;42;30;5;6
C72;"Zhoubní novotvar míchy, mozkových nervů a jiných částí CNS ";13;-;-;-;-;-;-;-;2;-;-;1;-;2;1;1;1;1;1;1;-;2;-
C73;Zhoubný novotvar štítné žlázy;25;-;-;-;-;-;-;-;-;-;-;-;1;-;2;4;2;4;3;5;2;1;1
C74;Zhoubný novotvar nadledviny;17;-;-;-;-;-;-;-;-;-;-;1;-;-;3;1;5;4;3;-;-;-;-
C75;Zhoubný novotvar jiných žláz s vnitřní sekrecí a příbuzných struktur;5;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;1;1;-;1;-;-
C76;"Zhoubný novotvar jiných a nepřesně určených lokalizací ";42;-;-;-;-;-;-;-;-;-;-;-;-;3;3;3;7;2;7;5;6;1;5
C77;Sekundární a neurčený zhoubný novotvar mízních uzlin;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-
C78;"Sekundární zhoubný novotvar dýchací 
a trávicí soustavy ";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
C79;Sekundární zhoubný novotvar jiných lokalizací;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;-
C80;Zhoubný novotvar bez určení lokalizace;348;-;-;-;1;-;-;-;-;-;1;1;4;5;12;31;36;31;51;61;49;30;35
C81;Hodgkinova nemoc;53;-;-;-;-;-;-;1;-;1;3;2;4;-;5;2;4;5;6;8;6;3;3
C82;"Ne-Hodgkinův folikulární (nodulární) lymfom ";40;-;-;-;-;-;-;-;-;-;1;-;-;-;1;8;3;5;8;7;4;2;1
C83;Ne-Hodgkinův (difúzní) lymfom;90;-;-;-;-;-;-;-;-;1;2;2;3;5;3;4;8;9;11;18;16;5;3
C84;Periferní a kožní T- buněčné lymfomy;13;-;-;-;-;-;-;-;-;-;1;-;-;1;2;-;1;3;3;2;-;-;-
C85;Ne-Hodgkinův lymfom, jiných a neurčených typů;110;-;-;-;-;-;-;3;1;1;1;-;-;1;6;7;9;11;17;11;24;12;6
C88;Zhoubné imunoproliferativní nemoci;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-
C90;Mnohočetný myelom a plasmocytární  novotvary;166;-;-;-;-;-;-;-;1;-;-;-;1;4;2;4;16;23;24;31;26;21;13
C91;Lymfoidní leukémie;201;-;1;1;-;-;1;-;-;1;1;2;1;3;5;7;12;23;32;37;41;15;18
C92;Myeloidní leukémie;189;-;-;-;-;-;-;4;4;6;2;2;3;6;10;10;24;6;31;27;26;16;12
C93;Monocytární leukémie;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;1;1;4
C94;Jiné leukémie určených buněčných typů;14;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;5;3;2;1;-
C95;Leukémie neurčeného buněčného typu;44;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;1;2;6;7;11;7;5
C96;"Jiné zhoubné novotvary mízní, krvetvorné 
a příbuzné tkáně";29;-;-;-;-;-;-;-;-;-;-;1;-;2;-;1;3;5;3;5;5;3;1
C97;"Zhoubné novotvary mnohočetných samostatných (primárních) lokalit ";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1
D00;"Carcinoma in situ dutiny ústní, jícnu 
a žaludku";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D01;"Carcinoma in situ jiných a neurčených trávicích orgánů ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D02;"Carcinoma in situ středního ucha ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D03;Melanoma in situ;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
D04;Carcinoma in situ kůže;-;"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D05;Carcinoma in situ prsu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D06;"Carcinoma in situ - hrdla děložního 
- cervicis uteri ";x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
D07;"Carcinoma in situ jiných a neurčených pohlavních orgánů ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D09;"Carcinoma in situ jiných a neurčených lokalizací ";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
D10;Nezhoubný novotvar úst a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D11;Nezhoubný novotvar velké slinné žlázy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D12;Nezhoubný novotvar tlustého střeva, konečníku, řitního kanálu a řiti;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
D13;Nezhoubný novotvar jiných a nepřesně určených částí trávicí soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D14;"Nezhoubný novotvar středního ucha 
a dýchací soustavy";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D15;"Nezhoubný novotvar jiných neurčených nitrohrudních orgánů ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D16;Nezhoubný novotvar kosti a kloubní chrupavky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D17;Nezhoubný lipomatózní novotvar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D18;Hemangiom a lymfangiom kterékoliv lokalizace;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D21;"Jiné nezhoubné nádory pojivové 
a jiných měkkých tkání";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D22;Melanocytové névy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D23;Jiné nezhoubné novotvary kůže;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D24;Nezhoubné novotvary prsu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D25;Leiomyom dělohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
D26;Jiné nezhoubné novotvary dělohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
