35;Rùe;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-
36;Meningokové infekce;4;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
37;Tetanus;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-
38;Septikémie;25;3;1;-;-;-;-;-;-;1;-;1;-;-;-;1;-;2;3;7;2;1;3
39;Jiné bakteriální nemoci;4;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;-;-;-;-
40;Akutní paralytická poliomyelitis urèená jako bulbární;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
41;Akutní poliomyelitis s jinımi obrnami;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
42;Akutní neparalytická poliomyelitis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
43;Akutní poliomyelitis blíe neurèená;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
44;Pozdní následky akutní poliomyelitidy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
45;Aseptická meningitis zpùsobená enterovirem;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
46;Jiné enterovirové nemoci centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
50;Neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
51;Kravské neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
52;Plané neštovice;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-
53;Pásovı opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
54;Prostı opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
55;Spalnièky;1;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
56;Zardìnky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
57;Jiné virové nemoci s vyrákou;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
60;lutá zimnice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
61;Dengue;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
62;Virovı zánìt mozku - pøenášenı komáry;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
63;Virovı zánìt mozku - pøenášenı klíšaty;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-;-;-;-
64;Virovı zánìt mozku - pøenášenı jinımi èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
65;Virovı zánìt mozku bez blišího oznaèení;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
66;Pozdní následky virového zánìtu mozku;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-
67;Hemoragická horeèka pøenášená èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
68;Jiné virové nemoci pøenášené èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
70;Infekèní zánìt jater;50;1;-;-;-;-;1;-;-;-;1;-;3;3;-;3;5;3;8;16;5;1;-
71;Vzteklina;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
72;Epidemickı zánìt pøíušnic;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73;Psittacosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
74;Specifická onemocnìní zpùsobená virem Coxsackie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
75;Infekèní mononukleóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
76;Trachom aktivní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77;Pozdní následky trachomu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
78;Jiná virová onemocnìní spojivek;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
79;Jiné virové nemoci;10;7;-;-;1;-;-;-;-;1;1;-;-;-;-;-;-;-;-;-;-;-;-
80;Epidemická skvrnivka - pøenášená vešmi;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
81;Jiná skvrnivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
82;Rickettsiózy pøenášené klíšaty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
83;Jiné rickettsiózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
84;Malárie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
85;Leishmanióza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
86;Americká trypanosomiáza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
87;Jiná trypanosomiáza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
88;Návratná horeèka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
89;Jiné nemoci pøenášené èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
90;Vrozená syfilis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
91;Èerstvá  syfilis, s pøíznaky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
92;Èerstvá syfilis, latentní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
93;Kardiovaskulární syfilis;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;4;-;1;-;-
94;Syfilis centrálního nervstva;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;4;2;1;-
95;Jiné formy pozdní syfilidy, s pøíznaky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
96;Pozdní syfilis, latentní (trvání 2 roky a více);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
97;Jiná syfilis a NS;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-
98;Gonokoková onemocnìní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
99;Jiné pohlavní nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
100;Leptospirosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
101;Vincentova angína;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
102;Frambézie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
103;Pinta;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-
104;Jiná spirochétová onemocnìní;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
110;Dermatophytosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
111;Dermatomycosis, jiná nebo NS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
112;Candidosis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
113;Actinomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
114;Coccidiomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
115;Histoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
116;Blastomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
117;Jiné generalizované mykózy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-
120;Schistosomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
121;Jiné nemoci zpùsobené trematody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
122;Hydatidosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
123;Jiné nemoci zpùsobené cestody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
124;Trichinosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
125;Filariasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
126;Ankylostomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
127;Jiné støevní helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
128;Helmintózy jiné a NS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
129;Støevní parazitismus;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
130;Toxoplasmosis;2;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
131;Trichomoniasis urogenitalis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
132;Zavšivení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
133;Acariasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
134;Jiná  napadení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
135;Sarcoidosis;5;-;-;-;-;-;-;-;-;-;-;-;-;2;1;1;-;-;-;1;-;-;-
136;Jiné infekèní a parazitární nemoci;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;14 856;9;7;6;12;10;34;22;30;60;93;69;116;271;517;1 023;992;2 293;3 064;2 954;1 953;933;388
140;Zhoubnı novotvar rtu;31;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;4;3;4;6;9
141;Zhoubnı novotvar jazyka;49;-;-;-;-;-;1;-;-;-;1;-;1;4;5;6;5;10;7;8;1;-;-
142;Zhoubnı novotvar slinné lázy;25;-;-;-;-;-;-;-;-;-;-;-;2;-;3;1;3;4;3;4;1;4;-
143;Zhoubnı novotvar dásnì;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;1
144;Zhoubnı novotvar ústní spodiny;16;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;1;3;1;2;4;-;-
145;Zhoubnı novotvar jiné nebo NS èásti úst;9;-;-;-;-;-;-;-;1;-;-;-;-;1;1;1;1;-;2;-;-;1;1
146;Zhoubnı novotvar ústní èástí hltanu;29;-;-;-;-;-;-;-;-;-;-;-;-;-;3;7;2;2;5;5;2;3;-
147;Zhoubnı novotvar nosohltanu;4;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;-;1;-;-
148;Zhoubnı novotvar hrtanové èásti hltanu;13;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;3;2;-;3;-;1
149;Zhoubnı novotvar NS èásti hltanu;16;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;2;2;3;3;1;-
150;Zhoubnı novotvar jícnu;199;-;-;-;-;-;-;-;-;-;2;2;1;3;4;13;11;27;35;36;36;17;12
151;Zhoubnı novotvar aludku;2 041;-;-;-;-;-;-;-;-;2;6;4;9;34;76;110;124;305;411;407;304;177;72
152;Zhoubnı novotvar tenkého støeva vèetnì dvanácterníku;31;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;2;8;8;9;-;-
153;Zhoubnı novotvar tlustého støeva vyjma koneèník;807;-;-;-;-;-;-;-;1;1;-;2;10;17;26;48;48;103;168;189;107;61;26
154;Zhoubnı novotvar koneèníku a rektosigmoidálního spojení;886;-;-;-;-;-;-;-;-;3;4;2;3;11;16;45;65;152;175;186;138;58;28
155;Zhoubnı novotvar jater a intrahepatálních luèovıch cest urèenı jako prim;400;-;-;-;-;-;-;1;1;-;1;1;-;10;14;25;37;64;97;72;51;18;8
156;Zhoubnı novotvar luèníku a luèovıch cest;220;-;-;-;-;-;-;-;-;-;-;-;1;1;5;13;13;29;44;50;40;14;10
157;Zhoubnı novotvar slinivky bøišní;650;-;-;-;-;-;-;-;-;-;2;4;7;19;29;59;62;95;139;116;73;31;14
158;Zhoubnı novotvar pobøišnice;41;1;-;-;-;-;-;-;-;1;1;-;-;3;-;2;7;5;9;9;2;1;-
159;Zhoubnı novotvar NS èásti trávicího ústrojí;224;-;-;-;-;-;-;-;-;1;-;-;-;-;6;6;10;20;51;56;31;22;21
160;Zhoubnı novotvar nosu, nosních dutin, støedního ucha a vedlejších dutin;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;2;3;-;1;2
161;Zhoubnı novotvar hrtanu;258;-;-;-;-;-;-;-;-;-;-;-;1;7;9;34;19;46;55;45;32;7;3
162;Zhoubnı novotvar prùdušnice, prùdušek a plic;5 024;-;-;-;-;-;-;-;-;-;4;10;22;67;184;389;402;877;1 134;1 044;607;224;60
163;Zhoubnı novotvar jinıch a blíe neurèenıch èástí ústrojí dıchacího;86;1;-;-;-;-;2;-;1;2;1;-;1;1;5;6;7;12;20;17;6;2;2
170;Zhoubnı novotvar kosti;90;-;-;-;-;-;3;1;2;6;2;1;2;-;7;7;3;10;20;15;8;3;-
171;Zhoubnı novotvar pojiva a jinıch mìkkıch tkání;26;-;-;-;1;-;1;-;1;1;2;-;-;1;1;1;4;2;5;3;2;1;-
172;Zhoubnı melanom kùe;103;-;-;-;-;-;-;-;-;2;4;6;3;11;6;15;8;15;17;9;3;4;-
173;Jiné zhoubné novotvary kùe;48;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;9;8;7;10;7;3
174;Zhoubnı novotvar prsu;14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;5;4;1;-;-
180;Zhoubnı novotvar èípku dìloního;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
181;Chorionepithelioma;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
182;Jinı zhoubnı novotvar dìlohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
183;Zhoubnı novotvar vajeèníku, vejcovodu a širokého vazu;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
184;Zhoubnı novotvar jinıch nebo blíe neurèenıch enskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
185;Zhoubnı novotvar pøedstojné lázy;875;-;-;-;-;-;-;-;-;-;-;-;-;-;1;11;14;80;146;239;208;127;49
186;Zhoubnı novotvar varlete;68;-;-;-;-;-;-;-;1;10;19;12;5;2;4;4;2;3;3;2;-;-;1
187;Zhoubnı novotvar jinıch a NS èástí muského pohlavního ústrojí;18;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;-;3;3;3;2;4;-
188;Zhoubnı novotvar moèového mìchıøe;467;-;1;-;-;-;-;-;-;-;1;-;2;4;6;20;19;65;91;106;75;53;24
189;Zhoubnı novotvar jiného a NS moèového ústrojí;429;-;-;-;2;1;1;1;1;-;1;1;5;13;26;45;27;81;83;71;41;19;10
190;Zhoubnı novotvar oka;14;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;-;4;1;3;2;1;-
191;Zhoubnı novotvar mozku;199;-;1;1;1;1;5;1;7;5;6;4;6;14;18;24;20;41;27;13;2;-;2
192;Zhoubnı novotvar jinıch èástí nervové soustavy;31;-;1;1;2;-;1;-;2;1;-;2;-;-;-;6;2;5;4;2;2;-;-
193;Zhoubnı novotvar štítné lázy;39;-;-;-;-;-;-;-;-;-;-;-;-;2;-;5;2;9;9;6;2;1;3
194;Zhoubnı novotvar jinıch láz s vnitøní sekrecí;26;1;-;1;-;-;-;1;-;1;1;-;1;1;-;6;1;5;2;2;-;2;1
195;Zhoubnı novotvar nepøesnì urèeného umístìní;63;-;-;1;-;-;1;-;-;-;-;1;-;1;5;3;2;7;11;13;7;7;4
196;Sekundární nebo neurèenı zhoubnı novotvar mízních uzlin;6;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;1;1;-;-
197;Sekundární zhoubnı novotvar dıchacího a trávicího ústrojí;5;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;3;-;-;-;-
198;Sekundární zhoubnı novotvar jiné lokalizace;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
199;Zhoubnı novotvar NS lokalizace;265;-;1;-;-;-;1;-;1;4;4;1;1;3;8;22;15;40;64;50;30;14;6
200;Lymfosarkom a retikulosarkom;149;-;-;1;1;-;1;3;5;3;5;3;7;4;7;10;5;31;33;13;10;6;1
201;Hodgkinova nemoc;135;-;-;-;-;1;1;2;-;7;9;2;8;13;11;14;11;17;18;13;7;1;-
202;Jiné novotvary mízní tkánì;31;-;-;1;-;-;-;-;-;-;1;-;1;2;2;-;1;4;10;2;4;2;1
203;Mnohoèetnı myelom;97;-;-;-;-;-;-;-;-;-;-;-;2;1;3;9;6;17;18;23;13;4;1
204;Lymfatická leukémie;215;1;1;-;2;5;7;4;3;1;4;-;-;1;2;11;9;27;42;41;32;14;8
205;Monocytární leukémie;129;1;1;-;1;-;1;4;1;3;5;4;6;5;7;8;8;16;21;21;7;8;1
206;Monovytární leukémie;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
207;Jiné leukémie a erytroleukémie;71;-;1;-;-;1;7;1;1;1;-;2;1;3;3;3;-;12;9;14;9;3;-
208;Polycythaemia vera;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
209;Myelofibrosis;18;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;5;5;2;3;1;-
210;Nezhoubnı novotvar dutiny ústní a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
211;Nezhoubnı novotvar jinıch èástí trávicího ústrojí;6;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;2;-;1;-;-
212;Nezhoubnı novotvar dıchacího ústrojí;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1
213;Nezhoubnı novotvar kosti a chrupavek;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
214;Lipom;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
215;Jiné nezhoubné novotvary svalù a pojiva;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
216;Nezhoubnı novotvar kùe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
217;Nezhoubnı novotvar prsu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
218;Fibromyom dìlohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
219;Jiné nezhoubné novotvary dìlohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
220;Nezhoubnı novotvar vajeèníku;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
221;Nezhoubnı novotvar jinıch enskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
222;Nezhoubnı novotvar muskıch pohlavních orgánù;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
223;Nezhoubnı novotvar ledviny a jinıch orgánù;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;1;-;-
224;Nezhoubnı novotvar oka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
225;Nezhoubnı novotvar mozku nebo jiné èásti nervového ústrojí;28;1;-;-;1;-;-;-;-;3;5;-;2;2;1;5;1;5;1;1;-;-;-
226;Nezhoubnı novotvar láz s vnitøní sekrecí;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-
227;Hemangiom a lymfangiom;3;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-;-;-;-;-
228;Nezhoubné nov otvary ostatních orgánù a tkání;4;-;-;-;-;-;-;-;-;-;1;-;1;-;-;2;-;-;-;-;-;-;-
230;Novotvar neurèené povahy trávicího ústrojí;24;1;-;-;-;-;-;-;-;-;-;-;1;2;-;-;2;1;5;3;8;1;-
231;Novotvar neurèené povahy dıchacího ústrojí;15;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;5;2;2;2;1
232;Novotvar kùe, soustavy svalové a kosterní neurèené povahy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
233;Novotvar prsu neurèené povahy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
234;Novotvar dìlohy neurèené povahy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
235;Novotvar vajeèníku neurèené povahy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
236;Novotvar neurèené povahy jinıch enskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;-
237;Novotvar neurèené povahy jinıch pohlavních a moèovıch orgánù;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;-;-
