2001;Zemøelé eny podle podrobného seznamu pøíèin smrti a vìku;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
MKN (1993);Název;Celkem;0;1;2;3;4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85+
A46;Rùe - erysipelas;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-
A48;Jiné bakteriální nemoci jinde nezaøazené;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
A49;Bakteriální infekce neurèené lokalizace;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1
A50;Vrozená syfilis - pøíjice - lues;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A51;Èasná syfilis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A52;Pozdní syfilis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A54;Gonokoková infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A55;"Lymphogranuloma venereum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A68;Návratná horeèka - typhus recurrens;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A69;Jiné spirochétové infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A70;Infekce pùvodce: Chlamydia psittaci;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
A79;Jiné rickettsiózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A80;"Akutní poliomyelitida - akutní dìtská obrna ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A81;Pomalé virové infekce centrální nervové soustavy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-
A83;Virová encefalitida pøenášená komáry;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A84;Virová encefalitida pøenášená klíšaty;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-
A85;"Jiná virová encefalitida jinde nezaøazená ";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
A86;Neurèená virová encefalitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A87;Virová meningitida;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
A88;"Jiné virové infekce centrální nervové 
soustavy, jinde nezaøazené";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A89;Neurèená virová infekce centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B00;Infekce virem Herpes simplex;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
B01;Varicella - plané neštovice;1;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B02;Herpes zoster - pásovı opar;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
B06;Zardìnky - rubeola;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B15;Akutní hepatitida A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B16;Akutní hepatitida B;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-
B17;Jiná akutní virová hepatitida;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
B18;Chronická virová hepatitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B19;Neurèená virová hepatitida;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
B20;"Onemocnìní HIV projevující se infekèními 
a parazitárními nemocemi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B21;"Onemocnìní HIV projevující se zhoubnımi novotvary ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B22;"Onemocnìní HIV projevující se jinımi urèenımi nemocemi ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B23;Onemocnìní HIV projevující se jinımi stavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B24;Neurèené onemocnìní virem HIV;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B25;Cytomegalovirová nemoc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B26;"Epidemickı zánìt pøíušnic - parotitis epidemica ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B27;Infekèní mononukleóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B33;Jiné virové nemoci nezaøazené jinde;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B34;Virové nemoci neurèené lokalizace;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
B37;Kandidóza - candidiasis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
B40;Blastomykóza - blastomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B42;Sporotrichóza - sporotrichosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B44;Aspergilóza - aspergillosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B45;Kryptokokóza - cryptococcosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B49;Neurèená mykóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B50;"Malárie, pùvodce: Plasmodium falciparum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B51;Malárie, pùvodce: Plasmodium vivax;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B58;Toxoplazmóza - toxoplasmosis;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-
B83;Jiné helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B90;Následky tuberkulózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B91;Následky poliomyelitidy;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
B94;"Následky jinıch a neurèenıch infekèních 
a parazitárních nemocí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B99;Jiné a neurèené infekèní nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;12 852;-;3;2;2;1;9;5;9;20;37;59;103;223;454;801;1 054;1 072;1 540;2 074;2 421;1 424;1 539
C00;Zhoubnı novotvar rtu;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-
C01;Zhoubnı novotvar koøene jazyka;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;1;1;2;1;1
C02;Zhoubnı novotvar jinıch a neurèenıch èástí jazyka;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;-;2;-;3
C03;Zhoubnı novotvar dásnì - gingivy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-
C04;Zhoubnı novotvar ústní spodiny;13;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;-;4;1;1;1
C05;Zhoubnı novotvar patra;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;-;1;1;-
C06;"Zhoubnı novotvar jinıch a neurèenıch èástí úst ";5;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-;1;-;1;1
C07;"Zhoubnı novotvar pøíušní (parotické) lázy ";15;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;2;3;1;1;6
C08;Zhoubnı novotvar jinıch a neurèenıch slinnıch láz;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;1;1
C09;Zhoubnı novotvar mandle - tonzily;13;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;3;2;2;2;1;1;-
C10;"Zhoubnı novotvar ústní èásti hltanu 
- orofaryngu ";11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;-;1;-;2;-;2
C11;"Zhoubnı novotvar nosohltanu 
- nazofaryngu";4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;3;-;-;-
C12;Zhoubnı novotvar pyriformního sinu;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
C13;Zhoubnı novotvar hypofaryngu;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;-;-;1
C14;Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací rtu, ústní dutiny a hltanu;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;-;2;-
C15;Zhoubnı novotvar jícnu;62;-;-;-;-;-;-;-;-;-;-;-;1;-;4;1;7;3;9;8;12;8;9
C16;Zhoubnı novotvar aludku;654;-;-;-;-;-;-;-;-;-;3;2;1;11;20;32;41;49;61;104;142;90;98
C17;Zhoubnı novotvar tenkého støeva;20;-;-;-;-;-;-;-;-;1;-;-;-;-;-;2;1;-;2;8;4;1;1
C18;Zhoubnı novotvar tlustého støeva;1 165;-;-;-;-;-;-;-;-;-;-;1;5;6;20;50;68;88;119;207;241;168;192
C19;"Zhoubnı novotvar 
rektosigmoideálního spojení ";273;-;-;-;-;-;-;-;-;-;-;1;1;4;11;15;27;26;29;42;56;21;40
C20;Zhoubnı novotvar koneèníku - recta;447;-;-;-;-;-;-;-;-;-;-;-;7;4;8;22;26;29;41;77;87;70;76
C21;Zhoubnı novotvar øiti a øitního kanálu;26;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;2;1;3;6;4;5;2
C22;Zhoubnı novotvar jater a intrahepatálních luèovıch cest;384;-;-;-;-;-;-;-;-;-;1;-;3;4;5;22;39;22;46;58;75;55;54
C23;Zhoubnı novotvar luèníku;388;-;-;-;-;-;-;-;-;-;-;-;-;2;2;26;27;31;42;60;86;59;53
C24;Zhoubnı novotvar jinıch a neurèenıch èástí luèovıch cest;182;-;-;-;-;-;-;-;-;-;-;-;-;2;1;8;10;15;22;39;39;24;22
C25;Zhoubnı novotvar slinivky bøišní;816;-;-;-;-;-;-;-;-;1;1;1;1;10;19;35;69;57;102;152;179;98;91
C26;"Zhoubnı novotvar jinıch a nepøesnì urèenıch trávících orgánù ";126;-;-;-;-;-;-;-;-;1;-;-;1;2;1;4;6;6;9;15;26;30;25
C30;"Zhoubnı novotvar nosní dutiny 
a støedního ucha";6;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;3;-;1;-
C31;Zhoubnı novotvar vedlejších dutin;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;2;1;-
C32;Zhoubnı novotvar hrtanu;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;5;1;-;6;4;4;1
C33;Zhoubnı novotvar prùdušnice - trachey;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;-
C34;"Zhoubnı novotvar prùdušky 
- bronchu a plíce";1 318;-;-;-;-;-;-;-;-;-;1;2;4;11;51;115;143;149;203;207;225;103;104
C37;Zhoubnı novotvar brzlíku - thymu;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;1;-;1
C38;"Zhoubnı novotvar srdce, mezihrudí 
- mediastina a pohrudnice - pluery ";30;-;1;-;-;-;-;-;-;-;-;-;2;-;-;1;2;3;6;5;2;3;5
C39;"Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací v dıchací soustavì 
a nitrohrudních orgánech ";17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;2;2;3;4
C40;"Zhoubnı novotvar kosti a kloubní chrupavky konèetin ";15;-;-;-;-;-;1;-;1;-;-;-;-;-;1;-;3;-;-;3;3;2;1
C41;"Zhoubnı novotvar kosti a kloubní chrupavky jinıch a neurèenıch lokalizací ";36;-;-;-;-;-;-;-;-;1;-;-;1;-;4;3;1;2;5;6;9;4;-
C43;Zhoubnı melanom kùe;169;-;-;-;-;-;-;-;-;1;-;3;3;9;14;18;13;10;22;14;27;19;16
C44;Jinı zhoubnı novotvar kùe;65;-;-;-;-;-;-;-;-;-;1;2;-;-;1;-;4;2;3;4;9;4;35
C45;Mezoteliom - mesothelioma;19;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;-;1;1;5;4;-;2
C46;Kaposiho sarkom;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
C47;"Zhoubnı novotvar periferních nervù 
a autonomní nervové soustavy ";5;-;-;1;-;-;1;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-
C48;"Zhoubnı novotvar retroperitonea 
a peritonea ";44;-;-;-;-;-;1;-;1;-;-;1;-;-;1;3;5;2;2;10;6;5;7
C49;"Zhoubnı novotvar jiné pojivové 
a mìkké tkánì";39;-;-;-;-;-;1;1;1;1;-;2;2;2;-;2;4;4;3;3;8;2;3
C50;Zhoubnı novotvar prsu;1 893;-;-;-;-;-;-;-;-;-;2;6;17;51;104;153;203;173;232;273;284;161;234
C51;Zhoubnı novotvar vulvy;87;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;2;3;12;15;20;10;21
C52;Zhoubnı novotvar pochvy - vaginy;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;6;5;-;3
C53;"Zhoubnı novotvar hrdla dìloního 
- cervicis uteri";388;-;-;-;-;-;-;-;-;2;7;17;13;31;46;52;41;35;26;46;37;20;15
C54;Zhoubnı novotvar tìla dìloního;312;-;-;-;-;-;-;-;-;1;1;-;3;4;5;15;21;27;36;64;75;38;22
C55;Zhoubnı novotvar dìlohy, èást NS;153;-;-;-;-;-;-;-;-;-;-;2;1;1;4;7;16;8;18;28;36;18;14
C56;Zhoubnı novotvar vajeèníku;795;-;-;-;-;-;-;-;-;-;5;4;9;19;39;74;88;100;114;113;123;62;45
C57;Zhoubnı novotvar jinıch a neurèenıch enskıch pohlavních orgánù;98;-;-;-;-;-;-;-;-;-;-;2;1;1;5;4;3;4;14;11;23;14;16
C58;Zhoubnı novotvar placenty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C60;Zhoubnı novotvar pyje;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C61;"Zhoubnı novotvar pøedstojné lázy 
- prostaty ";x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C62;Zhoubnı novotvar varlete;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C63;Zhoubnı novotvar jinıch a neurèenıch muskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C64;"Zhoubnı novotvar ledviny mimo pánvièku ";477;-;-;-;-;-;-;1;1;-;-;-;4;6;11;18;29;45;64;84;110;52;52
C65;Zhoubnı novotvar ledvinné pánvièky;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;5;1;5;5;6;6;4;4
C66;Zhoubnı novotvar moèovodu - ureteru;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;3;-;1
C67;"Zhoubnı novotvar moèového mìchıøe 
- vesicae urinariae";217;-;-;-;-;-;-;-;-;-;-;-;-;-;4;9;12;14;18;36;46;30;48
C68;Zhoubnı novotvar jinıch a neurèenıch moèovıch orgánù;8;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;-;-;1;2;2
C69;Zhoubnı novotvar oka a oèních adnex;13;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;1;-;5;2;3;-
C70;Zhoubnı novotvar mozkomíšních plen;22;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;4;4;3;5;3
C71;Zhoubnı novotvar mozku;325;-;-;-;2;1;3;1;1;4;3;5;6;15;17;27;28;41;47;45;50;20;9
C72;"Zhoubní novotvar míchy, mozkovıch nervù a jinıch èástí CNS ";11;-;-;-;-;-;-;-;-;-;1;1;-;1;-;1;-;2;-;3;1;1;-
C73;Zhoubnı novotvar štítné lázy;55;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;5;3;10;14;11;6;5
C74;Zhoubnı novotvar nadledviny;13;-;-;-;-;-;-;-;-;-;-;1;-;3;-;2;-;1;3;2;-;1;-
C75;Zhoubnı novotvar jinıch láz s vnitøní sekrecí a pøíbuznıch struktur;7;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;2;-;1;1;1;-;-
C76;"Zhoubnı novotvar jinıch a nepøesnì urèenıch lokalizací ";91;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;3;7;10;26;17;23
C77;Sekundární a neurèenı zhoubnı novotvar mízních uzlin;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C78;"Sekundární zhoubnı novotvar dıchací 
a trávicí soustavy ";2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-
C79;Sekundární zhoubnı novotvar jinıch lokalizací;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C80;Zhoubnı novotvar bez urèení lokalizace;331;-;-;-;-;-;1;-;-;-;1;-;1;4;8;17;21;24;46;42;68;48;50
C81;Hodgkinova nemoc;46;-;-;-;-;-;-;-;2;3;2;1;2;3;2;3;3;2;3;10;5;4;1
C82;"Ne-Hodgkinùv folikulární (nodulární) lymfom ";50;-;-;-;-;-;-;-;-;-;2;-;-;-;1;4;3;2;7;9;6;6;10
C83;Ne-Hodgkinùv (difúzní) lymfom;81;-;-;-;-;-;-;-;-;-;2;-;1;-;4;3;7;7;7;13;19;12;6
C84;Periferní a koní T- bunìèné lymfomy;12;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;4;2;2;1
C85;Ne-Hodgkinùv lymfom, jinıch a neurèenıch typù;128;-;-;-;-;-;-;-;-;2;-;1;4;2;6;5;5;10;24;13;33;14;9
C88;Zhoubné imunoproliferativní nemoci;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;1
C90;Mnohoèetnı myelom a plasmocytární  novotvary;163;-;-;-;-;-;-;-;-;-;-;-;-;2;5;1;8;8;25;42;40;19;13
C91;Lymfoidní leukémie;149;-;1;1;-;-;-;-;-;-;-;-;1;2;4;2;3;9;23;29;40;12;22
C92;Myeloidní leukémie;231;-;1;-;-;-;-;-;2;1;4;1;4;3;16;8;16;24;30;38;44;25;14
C93;Monocytární leukémie;10;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;-;1;1;4
C94;Jiné leukémie urèenıch bunìènıch typù;11;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;3;1;1
C95;Leukémie neurèeného bunìèného typu;36;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;6;6;7;11
C96;"Jiné zhoubné novotvary mízní, krvetvorné 
a pøíbuzné tkánì";31;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;1;1;4;8;7;5;3
C97;"Zhoubné novotvary mnohoèetnıch samostatnıch (primárních) lokalit ";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;-;-;-
D00;"Carcinoma in situ dutiny ústní, jícnu 
a aludku";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D01;"Carcinoma in situ jinıch a neurèenıch trávicích orgánù ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D02;"Carcinoma in situ støedního ucha ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D03;Melanoma in situ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D04;Carcinoma in situ kùe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D05;Carcinoma in situ prsu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D06;"Carcinoma in situ - hrdla dìloního 
- cervicis uteri ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D07;"Carcinoma in situ jinıch a neurèenıch pohlavních orgánù ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D09;"Carcinoma in situ jinıch a neurèenıch lokalizací ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D10;Nezhoubnı novotvar úst a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D11;Nezhoubnı novotvar velké slinné lázy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D12;Nezhoubnı novotvar tlustého støeva, koneèníku, øitního kanálu a øiti;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D13;Nezhoubnı novotvar jinıch a nepøesnì urèenıch èástí trávicí soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D14;"Nezhoubnı novotvar støedního ucha 
a dıchací soustavy";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D15;"Nezhoubnı novotvar jinıch neurèenıch nitrohrudních orgánù ";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
D16;Nezhoubnı novotvar kosti a kloubní chrupavky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D17;Nezhoubnı lipomatózní novotvar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D18;Hemangiom a lymfangiom kterékoliv lokalizace;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D21;"Jiné nezhoubné nádory pojivové 
a jinıch mìkkıch tkání";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D22;Melanocytové névy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
