11;Tuberkulóza plic;418;-;-;-;-;-;-;-;-;-;-;2;6;14;23;21;36;54;80;75;67;28;12
12;Jiná tuberkulóza dıchacího ústrojí;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;1;1;4;-;-
13;Tuberkulóza mozkomíšních plen a centrální nervové soustavy;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;1;-;-
14;Tuberkulóza støev, pobøišnice a uzlin okruí;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-
15;Tuberkulóza kostí a kloubù;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-
16;Tuberkulóza ústrojí moèového a pohlavního;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;-;2;-
17;Tuberkulóza jinıch orgánù;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;1;-;-;-;-
18;Diseminovaná tuberkulóza nìkolika orgánovıch soustav;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-
19;Pozdní následky tuberkulózy;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;2;-
20;Mor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
21;Tularemie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
22;Uhlák;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
23;Vlnivá horeèka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
24;Vozhøivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
25;Melioidosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
26;Horeèka z krysího kousnutí;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
27;Ostatní zoonotické bakteriální nemoci;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
30;Malomocenství;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
31;Jiné nemoci pùsobené mykobaktériemi;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
32;Záškrt;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
33;Dávivı kašel;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
34;Streptokoková angína a spála;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-
35;Rùe;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
36;Meningokové infekce;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-
37;Tetanus;14;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;3;3;4;1;-;-;-
38;Septikémie;20;2;-;-;-;-;-;-;2;1;-;1;-;1;-;1;1;3;4;1;2;1;-
39;Jiné bakteriální nemoci;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
40;Akutní paralytická poliomyelitis urèená jako bulbární;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
41;Akutní poliomyelitis s jinımi obrnami;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
42;Akutní neparalytická poliomyelitis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
43;Akutní poliomyelitis blíe neurèená;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
44;Pozdní následky akutní poliomyelitidy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
45;Aseptická meningitis zpùsobená enterovirem;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
46;Jiné enterovirové nemoci centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
50;Neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
51;Kravské neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
52;Plané neštovice;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
53;Pásovı opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
54;Prostı opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
55;Spalnièky;5;2;-;2;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
56;Zardìnky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
57;Jiné virové nemoci s vyrákou;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
60;lutá zimnice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
61;Dengue;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
62;Virovı zánìt mozku-pøenášenı komáry;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
63;Virovı zánìt mozku-pøenášenı klíšaty;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
64;Virovı zánìt mozku -pøenášenı jinımi èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
65;Virovı zánìt mozku bez blišího oznaèení;6;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;-;2;1;-;-;-
66;Pozdní následky virového zánìtu mozku;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-
67;Hemoragická horeèka pøenášená èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
68;Jiné virové nemoci pøenášené èlenovci;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
70;Infekèní zánìt jater;45;1;-;-;-;-;-;-;-;-;2;2;1;1;4;5;5;7;4;4;6;2;1
71;Vzteklina;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
72;Epidemickı zánìt pøíušnic;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73;Psittacosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
74;Specifická onemocnìní zpùsobená virem Coxsackie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
75;Infekèní mononukleóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
76;Trachom aktivní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
77;Pozdní následky trachomu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
78;Jiná virová onemocnìní spojivek;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
79;Jiné virové nemoci;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
80;Epidemická skvrnivka - pøenášená vešmi;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
81;Jiná skvrnivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
82;Rickettsiózy pøenášené klíšaty;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
83;Jiné rickettsiózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
84;Malárie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
85;Leishmanióza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
86;Americká trypanosomiáza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
87;Jiná trypanosomiáza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
88;Návratná horeèka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
89;Jiné nemoci pøenášené èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
90;Vrozená syfilis;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-
91;Èerstvá  syfilis, s pøíznaky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
92;Èerstvá syfilis,latentní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
93;Kardiovaskulární syfilis;16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;4;5;2;1;1
94;Syfilis centrálního nervstva;22;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;1;6;5;2;2;1
95;Jiné formy pozdní syfilidy, s pøíznaky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
96;Pozdní syfilis, latentní (trvání 2 roky a více);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
97;Jiná syfilis a NS;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-
98;Gonokoková onemocnìní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
99;Jiné pohlavní nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
100;Leptospirosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
101;Vincentova angína;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
102;Frambézie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
103;Pinta;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
104;Jiná spirochétová onemocnìní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
110;Dermatophytosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
111;Dermatomycosis, jiná nebo NS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
112;Candidosis;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-
113;Actinomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
114;Coccidiomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
115;Histoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
116;Blastomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
117;Jiné generalizované mykózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
120;Schistosomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
121;Jiné nemoci zpùsobené trematody;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
122;Hydatidosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
123;Jiné nemoci zpùsobené cestody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
124;Trichinosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
125;Filariasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
126;Ankylostomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
127;Jiné støevní helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
128;Helmintózy jiné a NS;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
129;Støevní parazitismus;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
130;Toxoplasmosis;2;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
131;Trichomoniasis urogenitalis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
132;Zavšivení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
133;Acariasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
134;Jiná  napadení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
135;Sarcoidosis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
136;Jiné infekèní a parazitární nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;14 107;3;12;11;5;7;37;18;44;65;60;81;140;249;534;605;1 507;2 449;3 021;2 552;1 590;803;314
140;Zhoubnı novotvar rtu;19;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;2;2;2;9;1;-
141;Zhoubnı novotvar jazyka;27;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;7;5;7;1;3;-
142;Zhoubnı novotvar slinné lázy;19;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;3;6;2;2;2;1
143;Zhoubnı novotvar dásnì;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-
144;Zhoubnı novotvar ústní spodiny;28;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;1;5;6;5;6;1;1
145;Zhoubnı novotvar jiné nebo NS èásti úst;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;2;2;2;-
146;Zhoubnı novotvar ústní èástí hltanu;22;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;9;2;3;1;-;1
147;Zhoubnı novotvar nosohltanu;10;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;2;2;-;-;-;-
148;Zhoubnı novotvar hrtanové èásti hltanu;18;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;2;1;5;4;1;2;-
149;Zhoubnı novotvar NS èásti hltanu;11;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;2;-;3;2;2;-;-
150;Zhoubnı novotvar jícnu;180;-;-;-;-;-;-;-;-;-;-;-;-;1;6;5;18;31;38;32;20;18;11
151;Zhoubnı novotvar aludku;2 447;-;-;-;-;-;-;-;-;1;2;9;12;29;81;110;239;405;493;493;312;183;78
152;Zhoubnı novotvar tenkého støeva vèetnì dvanácterníku;31;-;-;-;-;-;-;-;-;-;-;-;-;-;3;3;4;7;8;3;2;1;-
153;Zhoubnı novotvar tlustého støeva vyjma koneèník;609;-;-;-;-;-;-;-;-;1;2;3;11;16;17;27;74;101;110;114;71;46;16
154;Zhoubnı novotvar koneèníku a rektosigmoidálního spojení;780;-;-;-;-;-;-;-;-;-;-;2;4;9;32;33;92;159;157;127;97;47;21
155;Zhoubnı novotvar jater a intrahepatálních luèovıch cest urèenı jako prim;448;1;-;-;-;-;-;-;-;1;1;1;1;7;19;20;62;77;84;87;59;19;9
156;Zhoubnı novotvar luèníku a luèovıch cest;196;-;-;-;-;-;-;-;-;-;-;-;-;-;7;10;22;32;46;32;24;16;7
157;Zhoubnı novotvar slinivky bøišní;552;-;-;-;-;-;-;-;-;-;1;2;6;10;25;19;89;111;119;90;50;22;8
158;Zhoubnı novotvar pobøišnice;51;-;1;-;-;-;-;-;-;-;2;2;2;-;6;5;5;7;9;7;4;1;-
159;Zhoubnı novotvar NS èásti trávicího ústrojí;276;-;-;-;-;-;-;-;-;-;1;-;-;3;6;2;18;38;60;58;44;32;14
160;Zhoubnı novotvar nosu, nosních dutin, støedního ucha a vedlejších dutin;19;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;3;5;3;3;2;-;-
161;Zhoubnı novotvar hrtanu;217;-;-;-;-;-;-;-;-;-;-;-;1;5;9;14;20;44;43;42;20;13;6
162;Zhoubnı novotvar prùdušnice, prùdušek a plic;4 641;-;-;-;-;-;-;-;-;1;5;3;24;75;167;187;519;907;1 199;895;462;160;37
163;Zhoubnı novotvar jinıch a blíe neurèenıch èástí ústrojí dıchacího;87;1;-;-;-;-;-;-;1;1;-;1;-;4;3;6;13;14;24;10;6;2;1
170;Zhoubnı novotvar kosti;104;-;-;1;-;-;1;1;5;2;3;2;2;3;4;3;8;20;27;8;10;3;1
171;Zhoubnı novotvar pojiva a jinıch mìkkıch tkání;30;-;1;-;-;-;-;-;1;-;1;1;2;-;2;1;5;5;5;2;3;1;-
172;Zhoubnı melanom kùe;85;-;-;-;-;-;-;1;1;1;3;-;3;14;7;12;7;14;5;11;3;3;-
173;Jiné zhoubné novotvary kùe;56;-;-;-;-;-;-;-;-;1;-;1;3;1;-;3;3;2;9;8;10;5;10
174;Zhoubnı novotvar prsu;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;1;2;-;1;-
180;Zhoubnı novotvar èípku dìloního;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
181;Chorionepithelioma;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
182;Jinı zhoubnı novotvar dìlohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
183;Zhoubnı novotvar vajeèníku, vejcovodu a širokého vazu;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
184;Zhoubnı novotvar jinıch nebo blíe neurèenıch enskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
185;Zhoubnı novotvar pøedstojné lázy;664;-;-;-;-;-;-;-;-;-;-;-;-;1;1;10;27;80;133;145;132;95;40
186;Zhoubnı novotvar varlete;73;-;-;-;-;-;-;-;6;17;10;12;7;2;1;1;3;4;1;5;4;-;-
187;Zhoubnı novotvar jinıch a NS èástí muského pohlavního ústrojí;28;-;-;-;-;-;-;-;-;3;1;-;1;-;-;-;-;3;3;5;5;5;2
188;Zhoubnı novotvar moèového mìchıøe;393;-;-;-;-;-;-;-;-;2;-;-;2;2;7;12;34;58;81;82;60;41;12
189;Zhoubnı novotvar jiného a NS moèového ústrojí;408;-;2;3;1;-;4;1;-;-;1;-;5;5;20;25;56;74;84;65;39;18;5
190;Zhoubnı novotvar oka;13;-;-;1;-;-;-;-;-;-;-;1;-;-;1;-;1;2;2;2;1;1;1
191;Zhoubnı novotvar mozku;200;-;1;2;-;1;4;3;3;5;4;1;13;15;22;18;31;27;32;12;3;2;1
192;Zhoubnı novotvar jinıch èástí nervové soustavy;28;-;1;-;1;-;-;1;1;2;-;-;-;2;2;3;3;4;2;5;-;-;1
193;Zhoubnı novotvar štítné lázy;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;3;4;7;8;4;-
194;Zhoubnı novotvar jinıch láz s vnitøní sekrecí;19;-;-;-;-;-;1;-;1;-;-;1;1;-;2;1;2;1;3;1;4;-;1
195;Zhoubnı novotvar nepøesnì urèeného umístìní;39;-;-;-;-;-;-;-;1;1;-;1;-;-;-;2;3;8;6;3;7;4;3
196;Sekundární nebo neurèenı zhoubnı novotvar mízních uzlin;14;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;3;2;3;2;1;1
197;Sekundární zhoubnı novotvar dıchacího a trávicího ústrojí;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
198;Sekundární zhoubnı novotvar jiné lokalizace;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-
199;Zhoubnı novotvar NS lokalizace;241;-;1;-;-;1;-;1;1;-;3;3;3;8;12;11;24;36;44;47;14;22;10
200;Lymfosarkom a retikulosarkom;156;-;-;2;-;1;3;-;3;7;8;8;3;11;10;5;20;22;16;13;21;1;2
201;Hodgkinova nemoc;178;-;-;-;-;-;2;2;6;6;5;11;18;8;17;8;27;20;18;18;6;4;2
202;Jiné novotvary mízní tkánì;46;-;-;-;-;-;1;-;2;-;1;1;1;-;5;2;2;8;11;7;3;2;-
203;Mnohoèetnı myelom;71;1;-;-;-;-;-;-;-;-;-;-;-;-;5;4;9;14;13;13;11;1;-
204;Lymfatická leukémie;209;-;2;-;3;2;7;2;5;2;2;2;-;2;7;6;24;29;37;39;21;13;4
205;Monocytární leukémie;111;-;-;1;-;1;5;-;2;4;2;9;5;7;8;6;9;16;14;9;9;1;3
206;Monovytární leukémie;3;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;1;-;-;-
207;Jiné leukémie a erytroleukémie;77;-;2;1;-;-;4;4;3;3;1;1;4;3;4;7;5;6;16;7;4;-;2
208;Polycythaemia vera;11;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;4;1;2;1;-;-
209;Myelofibrosis;8;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;-;3;1;2;-;-
210;Nezhoubnı novotvar dutiny ústní a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
211;Nezhoubnı novotvar jinıch èástí trávicího ústrojí;7;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;1;1;2;1;-;-;-
212;Nezhoubnı novotvar dıchacího ústrojí;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
213;Nezhoubnı novotvar kosti a chrupavek;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
214;Lipom;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
215;Jiné nezhoubné novotvary svalù a pojiva;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
216;Nezhoubnı novotvar kùe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
217;Nezhoubnı novotvar prsu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
218;Fibromyom dìlohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
219;Jiné nezhoubné novotvary dìlohy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
220;Nezhoubnı novotvar vajeèníku;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
221;Nezhoubnı novotvar jinıch enskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
222;Nezhoubnı novotvar muskıch pohlavních orgánù;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
223;Nezhoubnı novotvar ledviny a jinıch orgánù;8;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;2;1;1
224;Nezhoubnı novotvar oka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
225;Nezhoubnı novotvar mozku nebo jiné èásti nervového ústrojí;20;-;-;-;-;-;-;-;-;1;-;1;1;-;2;3;2;4;3;2;-;1;-
226;Nezhoubnı novotvar láz s vnitøní sekrecí;4;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;2;-;-;-;-;-
227;Hemangiom a lymfangiom;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-
228;Nezhoubné nov otvary ostatních orgánù a tkání;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
230;Novotvar neurèené povahy trávicího ústrojí;14;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;-;5;1;2;2;1
231;Novotvar neurèené povahy dıchacího ústrojí;7;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;4;1;-;-;-
232;Novotvar kùe, soustavy svalové a kosterní neurèené povahy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-
233;Novotvar prsu neurèené povahy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
234;Novotvar dìlohy neurèené povahy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
235;Novotvar vajeèníku neurèené povahy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
236;Novotvar neurèené povahy jinıch enskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
237;Novotvar neurèené povahy jinıch pohlavních a moèovıch orgánù;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;-;-
