1988	Zemøelé ženy podle podrobného seznamu pøíèin smrti a vìku - úrazy a otravy podle vnìjší pøíèiny																							
MKN (1976)	Název	Celkem	0	1	2	3	4	5-9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85+
E826	Úraz zpùsobený jizdním kolem	9	-	-	-	-	-	-	-	-	-	-	2	-	1	-	-	1	1	1	1	2	-	-
E827	Úraz zpùsobený vozidlem taženým zvíøaty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E828	Úraz zpùsobený zvíøetem nesousím èlovìka	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E829	Úrazy zpùsobené jinými silnièními vozidly	9	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	3	3	2
																								
D5	Úrazy pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E830	Nehoda plavidla (srážka, ztroskotání, pøevržení) mající za následek potopení osoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E831	Jiný úraz pøi  nehodì plavidla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E832	Jiné náhodné potopení nebo (u)tonutí pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E833	Pád na schodech nebo žebøíku pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E834	Jiný pád s jedné úrovnì na jinou pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E835	Jiný nebo NS pád pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E836	Úraz u stroje pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E837	Výbuch, oheò nebo popálení na plavidle	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E838	Jiný nebo NS úraz pøi vodní dopravì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D6	Úrazy pøi dopravì vzduchem a mimovzdušným prostorem	2	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E840	Nehoda motorového letadla pøi stratu nebo pøistávání	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E841	Jiná nebo NS nehoda motorového letadla	2	-	-	-	-	-	-	1	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-
E842	Nehoda letadla bez motoru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E843	Pád v letadle nebo z letadla	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E844	Jiný blíže psaný úraz pøi dopravì vzduchem	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E845	Nehoda kosmické lodi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
D7	Úrazy zpùsobené vozidly a nezaøaditelné jinam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E846	Úrazy zpùsobené vozidly s motorovým pohonem, používanými jen v budovách a na pozemcích výrobního nebo obchodního závodu 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E847	Úrazy zpùsobené lanovými vozy, nejedoucimi po kolejích 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E848	Úrazy zpùsobené jinými vozidly, nezaøaditelné jinam	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné otravy léky, chemickými látkami používanými v lékaøství a biologickými látkami	9	-	-	-	-	-	-	-	-	-	1	1	-	1	-	-	1	-	-	-	1	1	3
E850	Analgetika, antipyretika a antirevmatika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E851	Barbituráty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E852	Jiná sedativa a hypnotika	3	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	1
E853	Trankvilizéry	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E854	Jiná psychofarmaka	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E855	Jiné látky pùsobící na centrální a  (nebo) autonomní nervovou soustavu	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2
E856	Antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E857	Jiné prostøedky proti infekcím	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-
E858	Jiné léky, chemické a biologické látky	3	-	-	-	-	-	-	-	-	-	1	-	-	1	-	-	-	-	-	-	-	1	-
																								
	Náhodné otravy jinými pevnými a tekutými látkami, plyny a parami	160	-	-	1	-	-	-	2	3	-	2	-	6	2	1	5	6	5	8	25	38	32	24
E860	Alkohol, nezaøazený jinde	7	-	-	-	-	-	-	-	-	-	1	-	3	-	-	2	-	-	-	1	-	-	-
E861	Èisticí, lešticí a dezinfekèní prostøedky, barvy a laky	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E862	Výrobky z ropy, jiná rozpustidla jejich páry, nezaøazené jinde	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	1	1	-
E863	Chemické a farmaceutické pøípravky pro zemìdìlství a zahradnictví mimo pøípravky pro výživu rostlin a umìlá hnojiva	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E864	Žíravé a leptavé látky, nezaøazené jinde	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E865	Potraviny a jedovaté rostliny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E866	Jiné a NS pevné a tekuté látky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E867	Plyn rozvádìný potrubím	51	-	-	-	-	-	-	1	-	-	-	-	1	1	-	1	2	4	3	6	14	6	12
E868	Jiný užitkový plyn nebo jiný kyslièník uhelnatý	97	-	-	1	-	-	-	1	3	-	1	-	2	1	1	2	4	-	5	17	22	25	12
E869	Jiné plyny a páry	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
																								
	Nehody, které postihly pacienty pøi lékaøské péèi	2	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E870	Náhodné øíznutí, píchnutí, perforace nebo krvácení pøi lékaøské péèi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E871	Cizí pøedmìt ponechaný v tìle pøi výkonu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E872	Selhání sterilizaèních opatøení pøi výkonu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E873	Chyba v dávkování	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E874	Mechanické selhání nástroje nebo pøístroje pøi výkonu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E875	Kontaminovaná nebo infikovaná krev, jiná tekutina, lék nebo biologická látka	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E876	Jiné a NS nehody pøi lékaøské péèi	2	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
																								
	Lékaøské výkony  jako pøíèiny abnormální reakce pacienta nebo pozdìjší komlikace, bez nehody pøi výkonu	6	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	1	-	-	-	1	-	2
E878	Chirurgická operace nebo jiný chirurgický výkon, bez nehody pøi výkonu, jako pøíèina abnormální reakce pacienta nebo pozdìjší komlikace	6	-	-	-	-	-	-	-	-	-	-	-	1	-	1	-	1	-	-	-	1	-	2
E879	Jiný výkon, bez nehody pøi výkonu, jako pøíèina abnormální reakce pacienta nebo pozdìjší komlikace	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Náhodné pády	2168	2	-	-	-	-	2	2	2	1	-	4	5	6	7	11	11	41	82	138	417	654	783
E880	Pád na schodech nebo se schodù nebo stupòù	36	-	-	-	-	-	-	-	-	-	-	1	-	2	-	1	1	3	1	3	6	13	5
E881	Pád na žebøíku nebo se žebøíku nebo lešení	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	-
E882	Pád z budovy nebo jiné stavby	13	-	-	-	-	-	1	-	-	-	-	1	-	2	1	1	-	-	1	1	-	4	1
E883	Pád do jámy nebo jiného otvoru v pùdì	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E884	Jiný pád z jedné úrovnì na jinou	48	1	-	-	-	-	1	1	2	-	-	-	2	1	2	2	-	3	3	4	7	7	12
E885	Pád na rovinì následkem uklouznutí, zakopnutí nebo klopýtnutí	1969	-	-	-	-	-	-	-	-	-	-	1	-	1	4	5	7	30	74	125	381	598	743
E886	Pád na rovinì následkem srážky s jinou osobou, strèení  jinou osobou apod.	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E887	Zlomenina z neudané pøíèiny	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	2	1	1	4	6	2
E888	Pád, jiný nebo NS	82	1	-	-	-	-	-	1	-	1	-	1	3	-	-	2	3	3	2	4	18	23	20
																								
	Úrazy zpùsobené ohnìm	40	1	1	-	-	-	-	-	1	1	-	-	-	-	-	-	1	2	2	3	8	12	8
E890	Požár v obytném domì	10	1	-	-	-	-	-	-	1	1	-	-	-	-	-	-	-	-	-	-	2	4	1
E891	Požár v jiné nebo NS budovì nebo stavbì	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
E892	Požár mimo budovy a stavby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E893	Úraz zpùsobený vznícením odìvu	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-
E894	Vznícení vysoce vznìtlivých hmot	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E895	Úraz zpùsobený kontrolovaným ohnìm v obytném domì	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-
E896	Úraz zpùsobený kontrolovaným ohnìm v jiné nebo NS budovì nebo stavbì	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E897	Úraz zpùsobený kontrolovaným ohnìm mimo budovy a stavby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E898	Úraz zpùsobený jiným blíže popsaným ohnìm 	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-
E899	Úraz zpùsobený NS ohnìm 	25	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	-	1	6	7	7
																								
	Úrazy zpùsobené pøírodními vlivy nebo vlivy životního prostøedí	21	-	-	-	-	-	-	-	-	1	-	1	-	-	2	-	2	3	3	3	3	1	2
E900	Nadmìrné horko	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E901	Nadmìrný chlad	13	-	-	-	-	-	-	-	-	-	-	1	-	-	2	-	1	1	1	1	3	1	2
E902	Vysoký nebo nízký tlak vzduchu a jeho zmìny	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E903	Cestovaní a pohyb	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E904	Hlad, žízeò, jiné strádání, nedostatek péèe	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
E905	Jedovatá zvíøata a rostliny jako pøíèina otravy nebo toxické reakce	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	2	-	1	-	-	-
E906	Jiná poranìní zpùsobení zvíøaty	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-
E907	Blesk	1	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-
E908	Živelní pohromy a záplavy jimi zpùsobené	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E909	Katastrofální pohyby zemského povrchu a (sopeèné) výbuchy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Úrazy zpùsobené potopením, dušením a cizími tìlesy	148	30	6	4	3	5	6	1	3	4	1	3	4	6	6	5	10	7	7	4	15	10	8
E910	Náhodné potopení nebo (u)tonutí	67	-	4	4	3	5	6	-	2	1	-	2	2	1	2	5	6	1	2	1	10	5	5
E911	Ucpání dýchacích cest nebo (za)dušení zpùsobené vdechnutím nebo polknutím potravy	71	28	2	-	-	-	-	-	1	2	1	1	2	5	2	-	4	4	4	3	4	5	3
E912	Ucpání dýchacích cest nebo (za)dušení zpùsobené vdechnutím nebo polknutím jiného pøedmìtu	3	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	1	-	-	1	-	-
E913	Náhodné mechanické (za)dušení	7	2	-	-	-	-	-	1	-	-	-	-	-	-	2	-	-	1	1	-	-	-	-
E914	Náhodné vniknutí cizího tìlesa do oka nebo oèních adnex	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E915	Náhodné vniknutí cizího tìlesa do jiného otvoru	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Jiné úrazy	66	-	1	-	1	-	3	2	1	2	2	2	2	2	-	2	5	4	5	6	10	8	8
E916	Náhodné udeøení padajícím pøedmìtem	8	-	-	-	-	-	2	1	-	-	-	-	-	-	-	-	2	1	-	-	1	1	-
E917	Náhodný náraz na pøedmìt nebo osobu nebo náhodné udeøení pøedmìtem nebo osobou	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
E918	Náhodné zachycení v pøedmìtech nebo mezi nimi	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E919	Úrazy zpùsobené stroji	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-
E920	Úrazy zpùsobené øeznými, seènými nebo bodnými nástroji nebo pøedmìty	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E921	Úraz zpùsobený  výbuchem tlakové nádoby	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E922	Úraz zpùsobený støelou ze støelné zbranì 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E923	Úraz zpùsobený výbušninou	3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	-	1	-
E924	Úraz zpùsobený horkou látkou nebo pøedmìtem, žíravou nebo leptavou látkou nebo parou	5	-	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	3	1	-
E925	Úraz zpùsobený elektrickým proudem	6	-	-	-	1	-	-	-	1	2	1	-	-	-	-	-	1	-	-	-	-	-	-
E926	Úèinky záøení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E927	Pøepìtí nebo namožení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E928	Jiné a NS vlivy prostøedí a náhodné pøíèiny	41	-	-	-	-	-	1	1	-	-	1	2	1	1	-	1	2	3	4	5	6	5	8
																								
	Pozdní následky náhodných poranìní	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
E929	Pozdní následky náhodných poranìní	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-
																								
	Látky, chemické a biologické látky, vyvolavší nepøíznivé úèinky pøi léèebném použití	5	-	-	-	-	-	-	-	-	-	-	-	1	1	-	-	-	-	1	-	1	1	-
E930	Antibiotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E931	Jiné prostøedky proti infekcím	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-
E932	Hormony a jejich syntetické náhrady	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E933	Látky pùsobící pøímo na celý organismus	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E934	Látky pùsobící pøedevším na složky krve	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E935	Analgetika, antipyretika a antirevmatika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E936	Antikonvulzíva a léky proti Parkinsonovì nemoci	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E937	Sedativa  a hypnotika	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E938	Jiné látky s tlumivým úèinkem na centrální nervovou soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E939	Psychofarmaka	1	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-
E940	Stimulancia centrální nervové soustavy	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E941	Látky pùsobící pøedevším na autonomní nervovou soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E942	Látky pùsobící pøedevším na obìhovou soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E943	Látky pùsobící pøedevším na trávicí soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E944	Látky pùsobící na metabolismus vody, minerálù a kyseliny moèové	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E945	Látky pùsobící pøedevším na hladké nebo kosterní svaly nebo na dýchací soustavu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E946	Látky pùsobící pøedevším na kùži a sliznici, prostøedky oftalmologické, otorinolaryngologické a stomatologické	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E947	Jiné a NS léky a pøípravky	3	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	1	1	-
E948	Oèkovací látky proti bakteriím	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E949	Jiné oèkovací a biologické látky	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
SE	Sebevraždy a sebopoškození	603	-	-	-	-	-	-	1	17	18	27	22	34	50	52	33	45	56	62	54	57	50	25
E950	Otrava pevnou nebo kapalnou látkou	90	-	-	-	-	-	-	-	4	2	7	6	2	12	10	9	8	7	6	7	5	4	1
E951	Otrava plynem používaným v domácnosti	68	-	-	-	-	-	-	-	5	2	2	2	4	7	6	4	5	6	4	7	8	3	3
E952	Otrava jiným plynem nebo výpary	24	-	-	-	-	-	-	-	2	2	-	-	2	3	2	-	2	1	3	-	3	1	3
E953	Obìšení, uškrcení nebo udušení	261	-	-	-	-	-	-	-	4	7	10	6	19	22	17	11	21	26	30	20	29	27	12
E954	 (U)topení	37	-	-	-	-	-	-	-	-	-	-	1	1	-	3	-	-	4	4	10	6	7	1
E955	Sebevražda nebo sebepoškození støelnou zbraní nebo výbušninou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E956	Sebevražda nebo sebepoškození øezným, seèným nebo bodným nástrojem 	14	-	-	-	-	-	-	-	-	-	-	1	-	2	2	2	3	1	3	-	-	-	-
E957	Sebevražda nebo sebepoškození skokem s výše	91	-	-	-	-	-	-	1	1	4	8	6	4	4	7	6	4	9	10	10	6	6	5
E958	Sebevražda nebo sebepoškození jiným nebo NS zpùsobem	18	-	-	-	-	-	-	-	1	1	-	-	2	-	5	1	2	2	2	-	-	2	-
E959	Pozdní následky pokusu o sebevraždu nebo sebepoškození 	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
NA	Usmrcení nebo poranìní zpùsobená úmyslnì jinými osobami	39	1	2	1	-	-	-	2	6	2	2	5	4	2	1	4	-	-	1	1	3	2	-
E960	Zápas, rvaèka, znásilnìní	3	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	1	-	-	1	-
E961	Napadení žíravou nebo leptavou látkou, mimo otravu	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E962	Otrávení	1	-	-	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-
E963	Obìšení nebo (u)škrcení	8	-	-	-	-	-	-	1	3	-	-	-	-	1	-	3	-	-	-	-	-	-	-
E964	 (U)topení	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E965	Napadení støelnou zbraní nebo výbušninou	2	-	-	-	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	1	-	-
E966	Napadení øezným, seèným nebo bodným nástrojem 	15	-	-	1	-	-	-	1	2	1	1	3	2	-	1	-	-	-	-	1	2	-	-
E967	Bití nebo jiné týrání dítìte	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E968	Napadení jiným nebo NS zpùsobem	10	1	2	-	-	-	-	-	1	1	1	1	1	-	-	1	-	-	-	-	-	1	-
E969	Pozdní následky poranìní zpùsobeného úmyslnì jinou osobou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
																								
	Zákonný zákrok	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E970	Zákonný zákrok støelnou zbraní	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
E971	Zákonný zákrok výbušninou	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
