1994;Zemøelé eny podle podrobného seznamu pøíèin smrti a vìku;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
MKN (1993);Název;Celkem;0;1;2;3;4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85+
A19;Miliární tuberkulóza;10;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;-;3;1;3
A20;Mor-pestis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A21;Tularémie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A23;Brucellosis - vlnivá horeèka;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-
A24;"Malleus - vozhøivka a pseudomalleus 
- meliodosis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A26;Erysipeloid;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
A27;Leptospiróza;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A31;Nemoci zpùsobené jinımi mykobakteriemi;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-
A32;Listerióza - listeriosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A33;Tetanus novorozencù;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A35;Tetanus jinı;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-
A39;Meningokokové infekce;10;2;-;3;-;-;-;1;1;-;-;-;1;1;-;-;-;-;-;-;-;-;1
A40;Streptokoková septikémie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A41;Jiná septikémie;38;-;-;-;-;-;-;-;-;-;1;2;1;2;2;1;-;-;-;9;4;10;6
A42;Aktinomykóza - actinomycosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A46;Rùe - erysipelas;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;1;-
A48;Jiné bakteriální nemoci jinde nezaøazené;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;-;-;-;-
A49;Bakteriální infekce neurèené lokalizace;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A50;Vrozená syfilis - pøíjice - lues;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A51;Èasná syfilis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A52;Pozdní syfilis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A54;Gonokoková infekce;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A55;"Lymphogranuloma venereum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A68;Návratná horeèka - typhus recurrens;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A69;Jiné spirochétové infekce;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
A70;Infekce pùvodce: Chlamydia psittaci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A79;Jiné rickettsiózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A80;"Akutní poliomyelitida - akutní dìtská obrna ";1;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A81;Pomalé virové infekce centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A83;Virová encefalitida pøenášená komáry;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A84;Virová encefalitida pøenášená klíšaty;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-
A85;"Jiná virová encefalitida jinde nezaøazená ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A86;Neurèená virová encefalitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A87;Virová meningitida;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
A88;"Jiné virové infekce centrální nervové 
soustavy, jinde nezaøazené";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A89;Neurèená virová infekce centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B00;Infekce virem Herpes simplex;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-
B01;Varicella - plané neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B02;Herpes zoster - pásovı opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B06;Zardìnky - rubeola;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B15;Akutní hepatitida A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B16;Akutní hepatitida B;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;3;1;1;-
B17;Jiná akutní virová hepatitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B18;Chronická virová hepatitida;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;-
B19;Neurèená virová hepatitida;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-
B20;"Onemocnìní HIV projevující se infekèními 
a parazitárními nemocemi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B21;"Onemocnìní HIV projevující se zhoubnımi novotvary ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B22;"Onemocnìní HIV projevující se jinımi urèenımi nemocemi ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B23;Onemocnìní HIV projevující se jinımi stavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B24;Neurèené onemocnìní virem HIV;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B25;Cytomegalovirová nemoc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B26;"Epidemickı zánìt pøíušnic - parotitis epidemica ";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
B27;Infekèní mononukleóza;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B33;Jiné virové nemoci nezaøazené jinde;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B34;Virové nemoci neurèené lokalizace;1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-
B37;Kandidóza - candidiasis;1;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B40;Blastomykóza - blastomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B42;Sporotrichóza - sporotrichosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B44;Aspergilóza - aspergillosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B45;Kryptokokóza - cryptococcosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B49;Neurèená mykóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B50;"Malárie, pùvodce: Plasmodium falciparum ";1;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-
B51;Malárie, pùvodce: Plasmodium vivax;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B58;Toxoplazmóza - toxoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B83;Jiné helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B90;Následky tuberkulózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B91;Následky poliomyelitidy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B94;"Následky jinıch a neurèenıch infekèních 
a parazitárních nemocí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B99;Jiné a neurèené infekèní nemoci;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;12 605;7;2;2;2;3;13;17;13;31;29;50;151;341;529;637;825;1 340;1 788;2 244;1 277;1 928;1 376
C00;Zhoubnı novotvar rtu;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;3
C01;Zhoubnı novotvar koøene jazyka;10;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;3;-;2;-;2;1
C02;Zhoubnı novotvar jinıch a neurèenıch èástí jazyka;8;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;-;-;1;1;2;-;-
C03;Zhoubnı novotvar dásnì - gingivy;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-
C04;Zhoubnı novotvar ústní spodiny;4;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;-;-;-;1;-;-
C05;Zhoubnı novotvar patra;6;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;3
C06;"Zhoubnı novotvar jinıch a neurèenıch èástí úst ";5;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;1;-;-;2
C07;"Zhoubnı novotvar pøíušní (parotické) lázy ";16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;2;4;-;2;4
C08;Zhoubnı novotvar jinıch a neurèenıch slinnıch láz;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;-
C09;Zhoubnı novotvar mandle - tonzily;16;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;-;4;2;4;2;1
C10;"Zhoubnı novotvar ústní èásti hltanu 
- orofaryngu ";3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;-;-
C11;"Zhoubnı novotvar nosohltanu 
- nazofaryngu";14;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;-;1;6;-;4;-
C12;Zhoubnı novotvar pyriformního sinu;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;-;-
C13;Zhoubnı novotvar hypofaryngu;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;2;1;-;1;1
C14;Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací rtu, ústní dutiny a hltanu;3;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;2
C15;Zhoubnı novotvar jícnu;56;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;4;3;10;7;6;8;14
C16;Zhoubnı novotvar aludku;812;-;-;-;-;-;-;-;-;1;1;2;3;18;27;38;30;55;89;154;118;154;122
C17;Zhoubnı novotvar tenkého støeva;41;-;-;-;-;-;1;-;-;-;1;-;-;1;2;1;2;6;5;7;3;9;3
C18;Zhoubnı novotvar tlustého støeva;1 120;-;-;-;-;-;-;-;-;1;1;2;5;15;31;32;62;118;145;202;134;223;149
C19;"Zhoubnı novotvar 
rektosigmoideálního spojení ";287;-;-;-;-;-;-;-;-;-;-;-;4;5;9;10;18;24;38;54;30;55;40
C20;Zhoubnı novotvar koneèníku - recta;462;-;-;-;-;-;-;-;-;1;-;-;4;5;13;15;18;39;74;88;58;85;62
C21;Zhoubnı novotvar øiti a øitního kanálu;21;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;2;2;3;4;5;3
C22;Zhoubnı novotvar jater a intrahepatálních luèovıch cest;369;1;-;-;-;-;-;-;-;2;-;3;4;6;10;7;24;35;58;74;40;62;43
C23;Zhoubnı novotvar luèníku;556;-;-;-;-;-;-;-;-;-;-;-;2;3;10;18;26;43;94;113;73;104;70
C24;Zhoubnı novotvar jinıch a neurèenıch èástí luèovıch cest;166;-;-;-;-;-;-;-;-;-;-;1;1;1;5;3;12;17;20;28;19;35;24
C25;Zhoubnı novotvar slinivky bøišní;721;-;-;-;-;-;-;-;-;-;-;-;1;5;16;30;45;57;107;158;86;142;74
C26;"Zhoubnı novotvar jinıch a nepøesnì urèenıch trávících orgánù ";192;-;-;-;-;-;-;-;-;-;-;-;1;1;-;4;3;15;21;25;26;44;52
C30;"Zhoubnı novotvar nosní dutiny 
a støedního ucha";5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;2
C31;Zhoubnı novotvar vedlejších dutin;10;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;2;1;1;1;2;1;-
C32;Zhoubnı novotvar hrtanu;22;-;-;-;-;-;-;-;-;-;-;-;-;1;2;1;2;3;2;2;3;4;2
C33;Zhoubnı novotvar prùdušnice - trachey;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;-
C34;"Zhoubnı novotvar prùdušky 
- bronchu a plíce";1 044;-;-;-;-;1;-;-;-;-;1;4;10;24;46;72;83;133;184;197;105;114;70
C37;Zhoubnı novotvar brzlíku - thymu;5;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1;-;1;1
C38;"Zhoubnı novotvar srdce, mezihrudí 
- mediastina a pohrudnice - pluery ";29;1;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;4;3;6;2;5;4
C39;"Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací v dıchací soustavì 
a nitrohrudních orgánech ";7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;-;-;3;1
C40;"Zhoubnı novotvar kosti a kloubní chrupavky konèetin ";22;-;-;-;-;-;-;-;-;-;1;1;-;2;1;-;-;1;3;2;3;3;5
C41;"Zhoubnı novotvar kosti a kloubní chrupavky jinıch a neurèenıch lokalizací ";26;-;-;-;-;-;-;-;1;1;-;1;2;-;-;1;-;4;5;4;1;3;3
C43;Zhoubnı melanom kùe;163;-;-;-;-;-;-;1;1;-;2;1;4;10;13;10;16;18;24;20;7;21;15
C44;Jinı zhoubnı novotvar kùe;63;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;1;9;10;5;15;18
C45;Mezoteliom - mesothelioma;16;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;-;3;1;3;-;3;2
C46;Kaposiho sarkom;4;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;1;-;-;-;1;-
C47;"Zhoubnı novotvar periferních nervù 
a autonomní nervové soustavy ";2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-
C48;"Zhoubnı novotvar retroperitonea 
a peritonea ";54;-;1;1;-;-;1;2;-;2;-;-;-;-;4;1;3;10;8;12;2;6;1
C49;"Zhoubnı novotvar jiné pojivové 
a mìkké tkánì";22;-;-;-;-;-;-;1;-;1;-;-;3;1;-;1;2;-;2;3;1;3;4
C50;Zhoubnı novotvar prsu;1 985;-;-;-;-;-;-;-;-;-;2;7;35;75;135;160;184;239;279;293;157;233;186
C51;Zhoubnı novotvar vulvy;80;-;-;-;-;-;-;-;-;-;-;-;1;1;1;1;4;8;9;17;10;15;13
C52;Zhoubnı novotvar pochvy - vaginy;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;1;1;8;1
C53;"Zhoubnı novotvar hrdla dìloního 
- cervicis uteri";429;-;-;-;-;-;-;-;-;-;-;7;15;45;42;32;38;34;68;55;27;44;22
C54;Zhoubnı novotvar tìla dìloního;397;-;-;-;-;-;-;-;-;-;-;-;3;12;12;10;14;52;71;93;27;62;41
C55;Zhoubnı novotvar dìlohy, èást NS;125;-;-;-;-;-;-;-;-;-;-;1;2;4;5;5;8;14;18;24;15;17;12
C56;Zhoubnı novotvar vajeèníku;700;-;-;-;-;-;-;-;3;3;1;3;10;32;43;57;61;102;104;118;54;65;44
C57;Zhoubnı novotvar jinıch a neurèenıch enskıch pohlavních orgánù;88;-;-;-;-;-;-;-;-;-;-;-;-;1;3;6;8;15;9;15;7;16;8
C58;Zhoubnı novotvar placenty;3;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1;-;-;-;-
C60;Zhoubnı novotvar pyje;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C61;"Zhoubnı novotvar pøedstojné lázy 
- prostaty ";x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C62;Zhoubnı novotvar varlete;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C63;Zhoubnı novotvar jinıch a neurèenıch muskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C64;"Zhoubnı novotvar ledviny mimo pánvièku ";501;-;-;-;1;-;1;1;-;1;1;1;-;9;16;22;38;69;78;101;50;67;45
C65;Zhoubnı novotvar ledvinné pánvièky;22;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;1;5;5;3;4;1
C66;Zhoubnı novotvar moèovodu - ureteru;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;3;1;1;1;-;-
C67;"Zhoubnı novotvar moèového mìchıøe 
- vesicae urinariae";173;-;-;-;-;-;-;-;-;-;-;-;2;-;2;9;4;15;18;32;29;22;40
C68;Zhoubnı novotvar jinıch a neurèenıch moèovıch orgánù;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;1
C69;Zhoubnı novotvar oka a oèních adnex;11;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;-;4;2;-;2
C70;Zhoubnı novotvar mozkomíšních plen;14;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;3;2;4;1;1;1
C71;Zhoubnı novotvar mozku;237;2;-;-;1;1;5;3;2;4;4;4;11;16;21;14;25;33;37;34;10;9;1
C72;"Zhoubní novotvar míchy, mozkovıch nervù a jinıch èástí CNS ";12;-;-;-;-;-;-;-;-;-;1;1;2;-;-;1;1;-;-;5;1;-;-
C73;Zhoubnı novotvar štítné lázy;84;-;-;-;-;-;-;-;-;-;1;-;1;1;1;3;1;9;14;16;10;15;12
C74;Zhoubnı novotvar nadledviny;9;-;-;-;-;-;-;-;1;-;-;-;-;2;-;-;2;2;-;-;1;1;-
C75;Zhoubnı novotvar jinıch láz s vnitøní sekrecí a pøíbuznıch struktur;6;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;2;1;-;1;-
C76;"Zhoubnı novotvar jinıch a nepøesnì urèenıch lokalizací ";71;-;-;-;-;-;1;-;-;-;-;-;1;2;-;3;4;7;7;8;11;14;13
C77;Sekundární a neurèenı zhoubnı novotvar mízních uzlin;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C78;"Sekundární zhoubnı novotvar dıchací 
a trávicí soustavy ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
C79;Sekundární zhoubnı novotvar jinıch lokalizací;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-
C80;Zhoubnı novotvar bez urèení lokalizace;254;-;-;-;-;-;-;-;-;-;-;-;-;4;7;11;13;24;24;42;27;58;44
C81;Hodgkinova nemoc;75;-;-;-;-;-;-;-;3;5;2;2;3;5;8;7;2;4;5;12;5;10;2
C82;"Ne-Hodgkinùv folikulární (nodulární) lymfom ";52;-;-;1;-;-;-;-;-;1;-;1;2;2;2;-;3;3;7;13;6;5;6
C83;Ne-Hodgkinùv (difúzní) lymfom;69;-;-;-;-;-;-;1;-;-;1;-;1;1;1;5;4;6;14;10;5;15;5
C84;Periferní a koní T- bunìèné lymfomy;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;1;-;-;-
C85;Ne-Hodgkinùv lymfom, jinıch a neurèenıch typù;65;-;-;-;-;-;-;1;-;1;1;1;-;4;3;2;2;6;10;9;5;16;4
C88;Zhoubné imunoproliferativní nemoci;7;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;-;3;1
C90;Mnohoèetnı myelom a plasmocytární  novotvary;156;-;-;-;-;-;-;-;-;1;-;1;1;1;1;8;13;21;27;30;16;25;11
C91;Lymfoidní leukémie;155;2;-;-;-;-;3;4;1;2;2;1;2;3;4;4;4;14;15;31;12;32;19
C92;Myeloidní leukémie;182;-;1;-;-;1;1;3;1;2;4;3;8;9;7;10;12;20;18;34;19;17;12
C93;Monocytární leukémie;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;1;-;4;-;-
C94;Jiné leukémie urèenıch bunìènıch typù;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;2;-;3;1
C95;Leukémie neurèeného bunìèného typu;33;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;3;3;8;1;6;7
C96;"Jiné zhoubné novotvary mízní, krvetvorné 
a pøíbuzné tkánì";19;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;3;2;4;5;1;1
C97;"Zhoubné novotvary mnohoèetnıch samostatnıch (primárních) lokalit ";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
D00;"Carcinoma in situ dutiny ústní, jícnu 
a aludku";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D01;"Carcinoma in situ jinıch a neurèenıch trávicích orgánù ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D02;"Carcinoma in situ støedního ucha ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D03;Melanoma in situ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D04;Carcinoma in situ kùe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D05;Carcinoma in situ prsu;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
D06;"Carcinoma in situ - hrdla dìloního 
- cervicis uteri ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D07;"Carcinoma in situ jinıch a neurèenıch pohlavních orgánù ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D09;"Carcinoma in situ jinıch a neurèenıch lokalizací ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D10;Nezhoubnı novotvar úst a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D11;Nezhoubnı novotvar velké slinné lázy;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
D12;Nezhoubnı novotvar tlustého støeva, koneèníku, øitního kanálu a øiti;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D13;Nezhoubnı novotvar jinıch a nepøesnì urèenıch èástí trávicí soustavy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1
D14;"Nezhoubnı novotvar støedního ucha 
a dıchací soustavy";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D15;"Nezhoubnı novotvar jinıch neurèenıch nitrohrudních orgánù ";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
D16;Nezhoubnı novotvar kosti a kloubní chrupavky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
