1996;Zemřelé ženy podle podrobného seznamu příčin smrti a věku;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
MKN (1993);Název;Celkem;0;1;2;3;4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85+
A15;"TBC dýchacího ústrojí bakteriologicky
a histologicky ověřená ";9;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";" -";" -";1;5;1
A16;"TBC dýchacího ústrojí bakteriologicky 
a histologicky neověřená ";12;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";2;" -";1;4;1;1;2
A17;Tuberkulóza nervové soustavy;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -"
A18;TBC jiných orgánů;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -"
A19;Miliární tuberkulóza;3;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;" -";" -";1
A20;Mor-pestis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A21;Tularémie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A23;Brucellosis - vlnivá horečka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A24;"Malleus - vozhřivka a pseudomalleus 
- meliodosis";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A26;Erysipeloid;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A27;Leptospiróza;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A31;Nemoci způsobené jinými mykobakteriemi;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A32;Listerióza - listeriosis;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -"
A33;Tetanus novorozenců;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A35;Tetanus jiný;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A39;Meningokokové infekce;6;1;1;" -";" -";1;" -";" -";1;1;" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -"
A40;Streptokoková septikémie;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -"
A41;Jiná septikémie;42;1;" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;2;5;6;2;12;5;5
A42;Aktinomykóza - actinomycosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A46;Růže - erysipelas;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -"
A48;Jiné bakteriální nemoci jinde nezařazené;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A49;Bakteriální infekce neurčené lokalizace;2;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1
A50;Vrozená syfilis - příjice - lues;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A51;Časná syfilis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A52;Pozdní syfilis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A54;Gonokoková infekce;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A55;"Lymphogranuloma venereum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A68;Návratná horečka - typhus recurrens;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A69;Jiné spirochétové infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A70;Infekce původce: Chlamydia psittaci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A79;Jiné rickettsiózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A80;"Akutní poliomyelitida - akutní dětská obrna ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A81;Pomalé virové infekce centrální nervové soustavy;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A83;Virová encefalitida přenášená komáry;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A84;Virová encefalitida přenášená klíšťaty;2;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -"
A85;"Jiná virová encefalitida jinde nezařazená ";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A86;Neurčená virová encefalitida;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A87;Virová meningitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A88;"Jiné virové infekce centrální nervové 
soustavy, jinde nezařazené";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A89;Neurčená virová infekce centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B00;Infekce virem Herpes simplex;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B01;Varicella - plané neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B02;Herpes zoster - pásový opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B06;Zarděnky - rubeola;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B15;Akutní hepatitida A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B16;Akutní hepatitida B;3;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";1;" -";1;" -"
B17;Jiná akutní virová hepatitida;2;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1
B18;Chronická virová hepatitida;2;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;" -"
B19;Neurčená virová hepatitida;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -"
B20;"Onemocnění HIV projevující se infekčními 
a parazitárními nemocemi";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B21;"Onemocnění HIV projevující se zhoubnými novotvary ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B22;"Onemocnění HIV projevující se jinými určenými nemocemi ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B23;Onemocnění HIV projevující se jinými stavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B24;Neurčené onemocnění virem HIV;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B25;Cytomegalovirová nemoc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B26;"Epidemický zánět příušnic - parotitis epidemica ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B27;Infekční mononukleóza;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B33;Jiné virové nemoci nezařazené jinde;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B34;Virové nemoci neurčené lokalizace;2;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2
B37;Kandidóza - candidiasis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B40;Blastomykóza - blastomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B42;Sporotrichóza - sporotrichosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B44;Aspergilóza - aspergillosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B45;Kryptokokóza - cryptococcosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B49;Neurčená mykóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B50;"Malárie, původce: Plasmodium falciparum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B51;Malárie, původce: Plasmodium vivax;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B58;Toxoplazmóza - toxoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B83;Jiné helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B90;Následky tuberkulózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B91;Následky poliomyelitidy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B94;"Následky jiných a neurčených infekčních 
a parazitárních nemocí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B99;Jiné a neurčené infekční nemoci;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;12 277;" -";1;2;" -";1;17;12;16;27;27;68;109;266;555;721;791;1 129;1 658;2 232;1 577;1 707;1 361
C00;Zhoubný novotvar rtu;4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";4
C01;Zhoubný novotvar kořene jazyka;11;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";4;" -";1;1;" -";2;1;2;" -"
C02;Zhoubný novotvar jiných a neurčených částí jazyka;14;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;1;1;1;3;2;3;1;" -"
C03;Zhoubný novotvar dásně - gingivy;4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;1;1;" -"
C04;Zhoubný novotvar ústní spodiny;8;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;2;2;" -";" -";" -";" -";" -";2
C05;Zhoubný novotvar patra;7;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;1;" -";2;1;" -";" -"
C06;"Zhoubný novotvar jiných a neurčených částí úst ";9;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";3;1;2;1;1
C07;"Zhoubný novotvar příušní (parotické) žlázy ";17;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;1;" -";1;1;2;4;2;4
C08;Zhoubný novotvar jiných a neurčených slinných žláz;9;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";3;1;1;1;1;" -";2
C09;Zhoubný novotvar mandle - tonzily;11;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;2;1;2;1;2;" -";" -"
C10;"Zhoubný novotvar ústní části hltanu 
- orofaryngu ";6;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;" -";" -";" -";" -";1;1;" -";2;" -"
C11;"Zhoubný novotvar nosohltanu 
- nazofaryngu";14;" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";2;1;" -";1;2;1;" -";2;2;2;" -"
C12;Zhoubný novotvar pyriformního sinu;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
C13;Zhoubný novotvar hypofaryngu;8;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;1;" -";" -";3;1
C14;Zhoubný novotvar jiných a nepřímo určených lokalizací rtu, ústní dutiny a hltanu;7;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;2;1;1;1
C15;Zhoubný novotvar jícnu;75;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";3;" -";" -";2;4;5;3;15;11;6;9;17
C16;Zhoubný novotvar žaludku;779;" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";9;16;23;22;36;51;96;155;98;146;125
C17;Zhoubný novotvar tenkého střeva;27;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;3;4;1;6;3;5;3
C18;Zhoubný novotvar tlustého střeva;1 166;" -";" -";" -";" -";" -";" -";" -";" -";1;1;2;3;17;23;58;52;79;145;214;179;200;192
C19;"Zhoubný novotvar 
rektosigmoideálního spojení ";254;" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;1;2;7;11;15;31;32;53;31;39;30
C20;Zhoubný novotvar konečníku - recta;443;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;2;7;15;23;23;44;46;81;69;78;53
C21;Zhoubný novotvar řiti a řitního kanálu;45;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";" -";" -";3;6;6;5;12;5;6
C22;Zhoubný novotvar jater a intrahepatálních žlučových cest;373;" -";" -";" -";" -";" -";" -";" -";1;2;" -";1;1;2;10;27;21;22;40;86;45;66;49
C23;Zhoubný novotvar žlučníku;477;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;4;4;10;16;26;44;65;107;75;64;61
C24;Zhoubný novotvar jiných a neurčených částí žlučových cest;150;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;3;2;7;8;21;26;35;27;20
C25;Zhoubný novotvar slinivky břišní;725;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;12;20;31;38;71;105;154;98;119;75
C26;"Zhoubný novotvar jiných a nepřesně určených trávících orgánů ";149;" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";4;2;6;9;13;26;25;34;29
C30;"Zhoubný novotvar nosní dutiny 
a středního ucha";13;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;2;2;1;2;3
C31;Zhoubný novotvar vedlejších dutin;8;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;2;" -";1;2
C32;Zhoubný novotvar hrtanu;16;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;" -";3;2;1;4;2;1;1
C33;Zhoubný novotvar průdušnice - trachey;5;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";2;1;1;" -";" -"
C34;"Zhoubný novotvar průdušky 
- bronchu a plíce";1 100;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";3;7;21;62;80;85;142;193;189;126;116;76
C37;Zhoubný novotvar brzlíku - thymu;4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";" -";1;" -";1
C38;"Zhoubný novotvar srdce, mezihrudí 
- mediastina a pohrudnice - pluery ";34;" -";" -";" -";" -";" -";" -";1;" -";2;" -";1;1;1;2;2;1;5;3;5;6;" -";4
C39;"Zhoubný novotvar jiných a nepřímo určených lokalizací v dýchací soustavě 
a nitrohrudních orgánech ";10;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";1;" -";" -";3;1;1;3;" -"
C40;"Zhoubný novotvar kosti a kloubní chrupavky končetin ";20;" -";" -";" -";" -";" -";" -";1;2;1;" -";" -";" -";" -";" -";1;3;1;2;4;2;1;2
C41;"Zhoubný novotvar kosti a kloubní chrupavky jiných a neurčených lokalizací ";29;" -";" -";" -";" -";" -";1;" -";3;" -";2;" -";" -";2;" -";2;1;1;2;5;3;4;3
C43;Zhoubný melanom kůže;135;" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;1;12;10;16;6;14;12;22;14;13;12
C44;Jiný zhoubný novotvar kůže;59;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;" -";1;1;1;7;6;11;30
C45;Mezoteliom - mesothelioma;20;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;" -";3;2;1;1;4;5;1;1;" -"
C46;Kaposiho sarkom;3;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;" -";1
C47;"Zhoubný novotvar periferních nervů 
a autonomní nervové soustavy ";3;" -";" -";" -";" -";1;" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1
C48;"Zhoubný novotvar retroperitonea 
a peritonea ";28;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;2;3;2;2;8;1;4;3
C49;"Zhoubný novotvar jiné pojivové 
a měkké tkáně";23;" -";" -";" -";" -";" -";" -";2;" -";1;" -";" -";" -";1;3;" -";4;1;3;2;3;2;1
C50;Zhoubný novotvar prsu;1 892;" -";" -";" -";" -";" -";" -";" -";" -";" -";5;11;25;56;128;148;172;186;242;300;208;215;196
C51;Zhoubný novotvar vulvy;94;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;" -";2;11;17;19;12;19;12
C52;Zhoubný novotvar pochvy - vaginy;16;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;" -";1;5;3;3;1
C53;"Zhoubný novotvar hrdla děložního 
- cervicis uteri";416;" -";" -";" -";" -";" -";" -";" -";" -";1;3;10;14;30;48;40;20;38;44;65;48;38;17
C54;Zhoubný novotvar těla děložního;341;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;4;13;14;21;33;48;78;49;53;26
C55;Zhoubný novotvar dělohy, část NS;194;" -";" -";" -";" -";" -";" -";" -";" -";1;1;2;1;1;7;5;15;22;22;40;27;29;21
C56;Zhoubný novotvar vaječníku;656;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;5;20;47;72;65;68;93;116;69;60;38
C57;Zhoubný novotvar jiných a neurčených ženských pohlavních orgánů;98;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;11;4;10;17;8;22;9;5;9
C58;Zhoubný novotvar placenty;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
C60;Zhoubný novotvar pyje;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C61;"Zhoubný novotvar předstojné žlázy 
- prostaty ";x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C62;Zhoubný novotvar varlete;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C63;Zhoubný novotvar jiných a neurčených mužských pohlavních orgánů;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C64;"Zhoubný novotvar ledviny mimo pánvičku ";415;" -";" -";" -";" -";" -";" -";1;" -";" -";" -";2;2;6;9;23;25;50;72;75;58;58;34
C65;Zhoubný novotvar ledvinné pánvičky;28;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;7;4;7;1;3;3
C66;Zhoubný novotvar močovodu - ureteru;2;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";1;" -"
C67;"Zhoubný novotvar močového měchýře 
- vesicae urinariae";175;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;2;8;7;12;22;37;17;32;36
C68;Zhoubný novotvar jiných a neurčených močových orgánů;6;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";2;1;1
C69;Zhoubný novotvar oka a očních adnex;14;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;2;" -";2;2;2;1;" -";2
C70;Zhoubný novotvar mozkomíšních plen;13;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;" -";3;1;1;4;2
C71;Zhoubný novotvar mozku;244;" -";1;" -";" -";" -";6;3;2;2;3;2;8;12;11;22;24;26;46;38;18;15;5
C72;"Zhoubní novotvar míchy, mozkových nervů a jiných částí CNS ";14;" -";" -";" -";" -";" -";2;" -";" -";2;" -";2;" -";" -";2;" -";1;1;2;1;" -";1;" -"
C73;Zhoubný novotvar štítné žlázy;65;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";4;3;4;11;13;7;13;10
C74;Zhoubný novotvar nadledviny;13;" -";" -";" -";" -";" -";" -";" -";1;1;1;" -";" -";" -";2;" -";" -";2;3;1;1;1;" -"
C75;Zhoubný novotvar jiných žláz s vnitřní sekrecí a příbuzných struktur;10;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;2;2;1;2;" -";" -";" -"
C76;"Zhoubný novotvar jiných a nepřesně určených lokalizací ";91;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;1;5;4;5;4;14;16;17;15;8
C77;Sekundární a neurčený zhoubný novotvar mízních uzlin;8;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";4;2;1
C78;"Sekundární zhoubný novotvar dýchací 
a trávicí soustavy ";4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;2;" -"
C79;Sekundární zhoubný novotvar jiných lokalizací;6;" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -";1;3;1;" -";" -"
C80;Zhoubný novotvar bez určení lokalizace;294;" -";" -";" -";" -";" -";" -";" -";" -";1;1;2;" -";6;8;11;17;20;46;47;36;55;44
C81;Hodgkinova nemoc;53;" -";" -";" -";" -";" -";1;" -";1;2;3;3;3;" -";2;3;5;4;7;5;3;9;2
C82;"Ne-Hodgkinův folikulární (nodulární) lymfom ";38;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;3;2;2;5;4;6;5;4;5
C83;Ne-Hodgkinův (difúzní) lymfom;66;" -";" -";" -";" -";" -";" -";" -";1;1;" -";2;1;1;4;3;4;8;8;16;11;4;2
C84;Periferní a kožní T- buněčné lymfomy;7;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";3;" -";" -";1;1
C85;Ne-Hodgkinův lymfom, jiných a neurčených typů;84;" -";" -";1;" -";" -";" -";1;2;1;1;2;" -";4;5;5;6;4;8;14;11;8;11
C88;Zhoubné imunoproliferativní nemoci;6;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;3;" -";2;" -"
C90;Mnohočetný myelom a plasmocytární  novotvary;133;" -";" -";" -";" -";" -";1;" -";" -";" -";" -";1;" -";1;" -";5;4;14;24;31;23;18;11
C91;Lymfoidní leukémie;147;" -";" -";" -";" -";" -";1;1;1;" -";" -";" -";1;2;7;5;4;6;26;28;24;23;18
C92;Myeloidní leukémie;181;" -";" -";1;" -";" -";4;" -";1;3;1;4;4;12;12;11;7;16;23;22;23;22;15
C93;Monocytární leukémie;7;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";1;" -";2;" -";3;" -";" -"
