2004;Zemøelí mui podle podrobného seznamu pøíèin smrti a vìku;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
MKN (1993);Název;Celkem;0;1;2;3;4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85+
A41;Jiná septikémie;105;3;-;-;-;-;1;1;-;-;1;1;5;3;-;5;16;5;12;10;23;14;5
A42;Aktinomykóza - actinomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A46;Rùe - erysipelas;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A48;Jiné bakteriální nemoci jinde nezaøazené;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A49;Bakteriální infekce neurèené lokalizace;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-
A50;Vrozená syfilis - pøíjice - lues;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A51;Èasná syfilis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A52;Pozdní syfilis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A54;Gonokoková infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A55;"Lymphogranuloma venereum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A68;Návratná horeèka - typhus recurrens;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A69;Jiné spirochétové infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A70;Infekce pùvodce: Chlamydia psittaci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A79;Jiné rickettsiózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A80;"Akutní poliomyelitida - akutní dìtská obrna ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A81;Pomalé virové infekce centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A83;Virová encefalitida pøenášená komáry;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A84;Virová encefalitida pøenášená klíšaty;2;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;1;-;-;-;-;-
A85;"Jiná virová encefalitida jinde nezaøazená ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A86;Neurèená virová encefalitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A87;Virová meningitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A88;"Jiné virové infekce centrální nervové 
soustavy, jinde nezaøazené";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
A89;Neurèená virová infekce centrální nervové soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B00;Infekce virem Herpes simplex;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
B01;Varicella - plané neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B02;Herpes zoster - pásovı opar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B06;Zardìnky - rubeola;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B15;Akutní hepatitida A;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B16;Akutní hepatitida B;2;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-;-;-;-;-;-
B17;Jiná akutní virová hepatitida;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
B18;Chronická virová hepatitida;9;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;2;-;2;2;-;-;1
B19;Neurèená virová hepatitida;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B20;"Onemocnìní HIV projevující se infekèními 
a parazitárními nemocemi";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B21;"Onemocnìní HIV projevující se zhoubnımi novotvary ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B22;"Onemocnìní HIV projevující se jinımi urèenımi nemocemi ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B23;Onemocnìní HIV projevující se jinımi stavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B24;Neurèené onemocnìní virem HIV;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B25;Cytomegalovirová nemoc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B26;"Epidemickı zánìt pøíušnic - parotitis epidemica ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B27;Infekèní mononukleóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B33;Jiné virové nemoci nezaøazené jinde;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B34;Virové nemoci neurèené lokalizace;1;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-
B37;Kandidóza - candidiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B40;Blastomykóza - blastomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B42;Sporotrichóza - sporotrichosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B44;Aspergilóza - aspergillosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B45;Kryptokokóza - cryptococcosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B49;Neurèená mykóza;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B50;"Malárie, pùvodce: Plasmodium falciparum ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B51;Malárie, pùvodce: Plasmodium vivax;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B58;Toxoplazmóza - toxoplasmosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B83;Jiné helmintózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B90;Následky tuberkulózy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B91;Následky poliomyelitidy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B94;"Následky jinıch a neurèenıch infekèních 
a parazitárních nemocí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B99;Jiné a neurèené infekèní nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;16 280;4;1;2;-;2;9;10;16;24;37;42;85;173;460;1 105;1 901;2 165;2 229;2 710;2 532;1 926;847
C00;Zhoubnı novotvar rtu;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;2;2;1;2
C01;Zhoubnı novotvar koøene jazyka;44;-;-;-;-;-;-;-;-;-;-;-;-;-;6;9;11;13;2;1;-;1;1
C02;Zhoubnı novotvar jinıch a neurèenıch èástí jazyka;82;-;-;-;-;-;-;-;-;-;-;-;-;3;10;14;18;13;7;10;3;3;1
C03;Zhoubnı novotvar dásnì - gingivy;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;2;-;1;-
C04;Zhoubnı novotvar ústní spodiny;53;-;-;-;-;-;-;-;-;-;-;-;-;-;5;11;11;14;2;3;3;3;1
C05;Zhoubnı novotvar patra;15;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;5;-;1;3;1;1;-
C06;"Zhoubnı novotvar jinıch a neurèenıch èástí úst ";16;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;6;2;3;-;-;1;-
C07;"Zhoubnı novotvar pøíušní (parotické) lázy ";28;-;-;-;-;-;-;-;-;1;-;-;-;-;1;5;3;5;1;2;4;1;5
C08;Zhoubnı novotvar jinıch a neurèenıch slinnıch láz;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;4;-;2;1;1;-;1
C09;Zhoubnı novotvar mandle - tonzily;77;-;-;-;-;-;-;-;-;-;-;1;1;1;8;15;19;9;7;6;1;5;4
C10;"Zhoubnı novotvar ústní èásti hltanu 
- orofaryngu ";57;-;-;-;-;-;-;-;-;-;-;-;-;1;6;13;13;6;7;6;3;2;-
C11;"Zhoubnı novotvar nosohltanu 
- nazofaryngu";24;-;-;-;-;-;-;-;-;-;-;-;1;-;3;7;3;4;4;2;-;-;-
C12;Zhoubnı novotvar pyriformního sinu;6;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;1;2;-;-;-
C13;Zhoubnı novotvar hypofaryngu;69;-;-;-;-;-;-;-;-;-;-;-;1;4;3;14;23;10;9;2;2;1;-
C14;Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací rtu, ústní dutiny a hltanu;53;-;-;-;-;-;-;-;-;-;-;-;-;-;2;13;15;7;10;3;-;2;1
C15;Zhoubnı novotvar jícnu;359;-;-;-;-;-;-;-;-;-;-;-;2;10;20;59;55;51;52;43;30;25;12
C16;Zhoubnı novotvar aludku;811;-;-;-;-;-;-;-;-;1;-;-;4;7;24;49;64;91;106;129;153;121;62
C17;Zhoubnı novotvar tenkého støeva;31;-;-;-;-;1;-;-;-;-;-;-;1;-;3;3;6;2;4;4;4;3;-
C18;Zhoubnı novotvar tlustého støeva;1 414;-;-;-;-;-;-;-;-;1;2;2;7;9;24;62;143;161;200;261;261;195;86
C19;"Zhoubnı novotvar 
rektosigmoideálního spojení ";383;-;-;-;-;-;-;-;-;-;-;1;1;1;8;24;44;53;45;64;66;52;24
C20;Zhoubnı novotvar koneèníku - recta;783;-;-;-;-;-;-;-;-;-;-;-;2;10;26;51;89;93;104;132;150;85;41
C21;Zhoubnı novotvar øiti a øitního kanálu;30;-;-;-;-;-;-;-;-;-;-;-;-;-;4;1;1;5;4;4;3;6;2
C22;Zhoubnı novotvar jater a intrahepatálních luèovıch cest;586;1;-;-;-;-;-;-;1;1;-;1;1;5;15;43;72;109;70;81;91;66;29
C23;Zhoubnı novotvar luèníku;151;-;-;-;-;-;-;-;-;-;-;-;-;1;4;5;13;10;33;32;25;21;7
C24;Zhoubnı novotvar jinıch a neurèenıch èástí luèovıch cest;118;-;-;-;-;-;-;-;-;-;1;1;-;2;1;6;14;16;18;16;14;19;10
C25;Zhoubnı novotvar slinivky bøišní;857;-;-;-;-;-;-;-;-;-;1;2;3;15;33;61;124;131;117;141;107;92;30
C26;"Zhoubnı novotvar jinıch a nepøesnì urèenıch trávících orgánù ";89;-;-;-;-;-;-;-;-;-;-;-;2;-;2;8;7;13;9;16;11;13;8
C30;"Zhoubnı novotvar nosní dutiny 
a støedního ucha";7;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;1;1;-;3;-;-;-
C31;Zhoubnı novotvar vedlejších dutin;21;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;2;4;4;3;3;-;1
C32;Zhoubnı novotvar hrtanu;261;-;-;-;-;-;-;-;-;-;-;-;1;5;14;37;51;46;26;33;24;20;4
C33;Zhoubnı novotvar prùdušnice - trachey;13;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;4;-;2;3;-;2;1
C34;"Zhoubnı novotvar prùdušky 
- bronchu a plíce";4 333;-;-;-;-;-;-;-;-;-;1;4;12;32;110;317;621;737;715;753;605;330;96
C37;Zhoubnı novotvar brzlíku - thymu;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;-
C38;"Zhoubnı novotvar srdce, mezihrudí 
- mediastina a pohrudnice - pluery ";46;-;-;-;-;-;-;-;1;1;2;-;1;-;1;2;9;5;7;7;6;3;1
C39;"Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací v dıchací soustavì 
a nitrohrudních orgánech ";14;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;2;3;2;3;-;2;-
C40;"Zhoubnı novotvar kosti a kloubní chrupavky konèetin ";16;-;-;-;-;-;-;2;1;-;2;1;-;-;1;1;1;1;1;1;2;2;-
C41;"Zhoubnı novotvar kosti a kloubní chrupavky jinıch a neurèenıch lokalizací ";40;-;-;-;-;-;-;-;3;2;1;1;-;2;-;3;5;7;3;4;3;5;1
C43;Zhoubnı melanom kùe;196;-;-;-;-;-;-;-;-;1;3;3;6;4;13;17;25;24;31;24;25;13;7
C44;Jinı zhoubnı novotvar kùe;63;-;-;-;-;-;-;-;-;-;-;-;1;1;3;2;3;4;3;6;12;14;14
C45;Mezoteliom - mesothelioma;26;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;6;2;1;6;2;4;2
C46;Kaposiho sarkom;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-
C47;"Zhoubnı novotvar periferních nervù 
a autonomní nervové soustavy ";3;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-
C48;"Zhoubnı novotvar retroperitonea 
a peritonea ";48;1;-;1;-;-;-;-;-;1;1;1;1;1;5;1;9;2;7;5;6;5;1
C49;"Zhoubnı novotvar jiné pojivové 
a mìkké tkánì";49;-;-;-;-;-;1;1;1;-;-;-;2;1;2;3;8;8;4;7;4;3;4
C50;Zhoubnı novotvar prsu;14;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;1;1;3;4;2;1;-
C51;Zhoubnı novotvar vulvy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C52;Zhoubnı novotvar pochvy - vaginy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C53;"Zhoubnı novotvar hrdla dìloního 
- cervicis uteri";x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C54;Zhoubnı novotvar tìla dìloního;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C55;Zhoubnı novotvar dìlohy, èást NS;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C56;Zhoubnı novotvar vajeèníku;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C57;Zhoubnı novotvar jinıch a neurèenıch enskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C58;Zhoubnı novotvar placenty;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C60;Zhoubnı novotvar pyje;29;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;5;2;6;4;3;3
C61;"Zhoubnı novotvar pøedstojné lázy 
- prostaty ";1 520;-;-;-;-;-;-;-;-;-;-;-;-;-;6;21;53;98;154;275;357;349;207
C62;Zhoubnı novotvar varlete;31;-;-;-;-;-;-;-;1;1;5;3;1;2;3;2;1;4;3;1;-;2;2
C63;Zhoubnı novotvar jinıch a neurèenıch muskıch pohlavních orgánù;24;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;4;2;-;3;6;4;3
C64;"Zhoubnı novotvar ledviny mimo pánvièku ";748;-;-;-;-;-;1;-;-;-;-;-;3;7;18;50;81;109;107;146;103;91;32
C65;Zhoubnı novotvar ledvinné pánvièky;30;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;7;10;4;4;-
C66;Zhoubnı novotvar moèovodu - ureteru;10;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;1;2;3;-
C67;"Zhoubnı novotvar moèového mìchıøe 
- vesicae urinariae";564;-;-;-;-;-;-;-;-;-;-;1;-;-;2;14;34;45;71;109;135;109;44
C68;Zhoubnı novotvar jinıch a neurèenıch moèovıch orgánù;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;3;3;-
C69;Zhoubnı novotvar oka a oèních adnex;12;-;1;-;-;-;-;-;-;-;-;1;-;-;1;-;-;4;-;2;3;-;-
C70;Zhoubnı novotvar mozkomíšních plen;16;-;-;-;-;-;-;-;-;-;1;-;-;-;-;2;1;1;3;3;1;4;-
C71;Zhoubnı novotvar mozku;369;-;-;1;-;-;3;2;3;4;8;8;9;15;21;40;52;49;49;42;37;22;4
C72;"Zhoubní novotvar míchy, mozkovıch nervù a jinıch èástí CNS ";10;-;-;-;-;-;1;-;-;-;-;-;-;1;1;2;-;2;-;1;1;-;1
C73;Zhoubnı novotvar štítné lázy;27;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;5;4;4;4;6;2;-
C74;Zhoubnı novotvar nadledviny;13;-;-;-;-;-;-;-;-;1;-;-;-;-;-;1;1;3;3;1;-;1;2
C75;Zhoubnı novotvar jinıch láz s vnitøní sekrecí a pøíbuznıch struktur;9;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;1;1;1;2;-;2;-
C76;"Zhoubnı novotvar jinıch a nepøesnì urèenıch lokalizací ";45;-;-;-;-;-;-;-;-;-;-;-;-;1;2;6;4;9;7;5;4;5;2
C77;Sekundární a neurèenı zhoubnı novotvar mízních uzlin;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
C78;"Sekundární zhoubnı novotvar dıchací 
a trávicí soustavy ";1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
C79;Sekundární zhoubnı novotvar jinıch lokalizací;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-
C80;Zhoubnı novotvar bez urèení lokalizace;414;-;-;-;-;-;-;1;2;2;2;3;1;7;10;29;42;50;53;64;67;55;26
C81;Hodgkinova nemoc;40;-;-;-;-;-;-;-;-;-;2;-;5;3;1;3;6;6;6;3;1;2;2
C82;"Ne-Hodgkinùv folikulární (nodulární) lymfom ";30;-;-;-;-;-;-;-;-;-;-;-;-;1;2;-;3;2;5;4;4;6;3
C83;Ne-Hodgkinùv (difúzní) lymfom;92;-;-;-;-;-;-;-;-;-;2;-;2;-;1;7;11;8;12;14;18;13;4
C84;Periferní a koní T- bunìèné lymfomy;15;-;-;-;-;-;-;-;-;-;-;-;2;-;-;2;1;2;3;1;2;-;2
C85;Ne-Hodgkinùv lymfom, jinıch a neurèenıch typù;109;-;-;-;-;-;-;-;-;1;-;-;2;-;6;7;6;14;11;19;21;17;5
C88;Zhoubné imunoproliferativní nemoci;8;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;2;4;-
C90;Mnohoèetnı myelom a plasmocytární  novotvary;187;-;-;-;-;-;-;-;-;-;-;-;-;5;4;12;19;17;24;43;36;22;5
C91;Lymfoidní leukémie;227;-;-;-;-;-;1;3;1;2;1;2;2;2;6;11;20;22;36;43;33;25;17
C92;Myeloidní leukémie;224;-;-;-;-;-;-;-;-;4;2;5;3;5;6;14;23;26;19;45;30;31;11
C93;Monocytární leukémie;10;-;-;-;-;-;1;-;1;-;-;-;1;-;1;1;1;-;1;1;1;-;1
C94;Jiné leukémie urèenıch bunìènıch typù;12;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-;1;2;6;1;-;-
C95;Leukémie neurèeného bunìèného typu;25;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;2;2;2;6;7;3
C96;"Jiné zhoubné novotvary mízní, krvetvorné 
a pøíbuzné tkánì";29;-;-;-;-;1;1;-;-;-;-;-;-;-;-;1;5;2;2;5;7;1;4
C97;"Zhoubné novotvary mnohoèetnıch samostatnıch (primárních) lokalit ";9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;4;2;1;-;-;2;-
D00;"Carcinoma in situ dutiny ústní, jícnu 
a aludku";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D01;"Carcinoma in situ jinıch a neurèenıch trávicích orgánù ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D02;"Carcinoma in situ støedního ucha ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D03;Melanoma in situ;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D04;Carcinoma in situ kùe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D05;Carcinoma in situ prsu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D06;"Carcinoma in situ - hrdla dìloního 
- cervicis uteri ";x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
D07;"Carcinoma in situ jinıch a neurèenıch pohlavních orgánù ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D09;"Carcinoma in situ jinıch a neurèenıch lokalizací ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D10;Nezhoubnı novotvar úst a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D11;Nezhoubnı novotvar velké slinné lázy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D12;Nezhoubnı novotvar tlustého støeva, koneèníku, øitního kanálu a øiti;2;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-;-;-;-;-
D13;Nezhoubnı novotvar jinıch a nepøesnì urèenıch èástí trávicí soustavy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D14;"Nezhoubnı novotvar støedního ucha 
a dıchací soustavy";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D15;"Nezhoubnı novotvar jinıch neurèenıch nitrohrudních orgánù ";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D16;Nezhoubnı novotvar kosti a kloubní chrupavky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D17;Nezhoubnı lipomatózní novotvar;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D18;Hemangiom a lymfangiom kterékoliv lokalizace;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D21;"Jiné nezhoubné nádory pojivové 
a jinıch mìkkıch tkání";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
D22;Melanocytové névy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
