2005;Zemøelé eny podle podrobného seznamu pøíèin smrti a vìku;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
MKN (1993);Název;Celkem;0;1;2;3;4;5-9;10-14;15-19;20-24;25-29;30-34;35-39;40-44;45-49;50-54;55-59;60-64;65-69;70-74;75-79;80-84;85+
A23;Brucellosis - vlnivá horeèka;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A24;"Malleus - vozhøivka a pseudomalleus 
- meliodosis";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A26;Erysipeloid;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A27;Leptospiróza;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A31;Nemoci zpùsobené jinımi mykobakteriemi;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A32;Listerióza - listeriosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A33;Tetanus novorozencù;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A35;Tetanus jinı;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A39;Meningokokové infekce;2;1;" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A40;Streptokoková septikémie;3;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2
A41;Jiná septikémie;140;" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";1;3;2;11;16;12;16;22;38;18
A42;Aktinomykóza - actinomycosis;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -"
A46;Rùe - erysipelas;4;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";1;" -";1;" -";" -";1
A48;Jiné bakteriální nemoci jinde nezaøazené;5;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;2;1
A49;Bakteriální infekce neurèené lokalizace;13;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";2;3;2;5
A50;Vrozená syfilis - pøíjice - lues;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A51;Èasná syfilis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A52;Pozdní syfilis;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -"
A54;Gonokoková infekce;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A55;"Lymphogranuloma venereum ";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A68;Návratná horeèka - typhus recurrens;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A69;Jiné spirochétové infekce;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A70;Infekce pùvodce: Chlamydia psittaci;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A79;Jiné rickettsiózy;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -"
A80;"Akutní poliomyelitida - akutní dìtská obrna ";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A81;Pomalé virové infekce centrální nervové soustavy;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A83;Virová encefalitida pøenášená komáry;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A84;Virová encefalitida pøenášená klíšaty;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -"
A85;"Jiná virová encefalitida jinde nezaøazená ";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A86;Neurèená virová encefalitida;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A87;Virová meningitida;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A88;"Jiné virové infekce centrální nervové 
soustavy, jinde nezaøazené";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
A89;Neurèená virová infekce centrální nervové soustavy;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1
B00;Infekce virem Herpes simplex;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -"
B01;Varicella - plané neštovice;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B02;Herpes zoster - pásovı opar;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1
B06;Zardìnky - rubeola;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B15;Akutní hepatitida A;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B16;Akutní hepatitida B;3;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";" -";" -";" -";1;" -";" -";" -"
B17;Jiná akutní virová hepatitida;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B18;Chronická virová hepatitida;7;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;1;1;1;1;1;" -"
B19;Neurèená virová hepatitida;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B20;"Onemocnìní HIV projevující se infekèními 
a parazitárními nemocemi";1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B21;"Onemocnìní HIV projevující se zhoubnımi novotvary ";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B22;"Onemocnìní HIV projevující se jinımi urèenımi nemocemi ";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B23;Onemocnìní HIV projevující se jinımi stavy;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B24;Neurèené onemocnìní virem HIV;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B25;Cytomegalovirová nemoc;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B26;"Epidemickı zánìt pøíušnic - parotitis epidemica ";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B27;Infekèní mononukleóza;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B33;Jiné virové nemoci nezaøazené jinde;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B34;Virové nemoci neurèené lokalizace;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -"
B37;Kandidóza - candidiasis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B40;Blastomykóza - blastomycosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B42;Sporotrichóza - sporotrichosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B44;Aspergilóza - aspergillosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B45;Kryptokokóza - cryptococcosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B49;Neurèená mykóza;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B50;"Malárie, pùvodce: Plasmodium falciparum ";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B51;Malárie, pùvodce: Plasmodium vivax;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B58;Toxoplazmóza - toxoplasmosis;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B83;Jiné helmintózy;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B90;Následky tuberkulózy;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -"
B91;Následky poliomyelitidy;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
B94;"Následky jinıch a neurèenıch infekèních 
a parazitárních nemocí";-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
B99;Jiné a neurèené infekèní nemoci;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;12 575;3;1;1;1;" -";3;8;6;15;29;58;94;178;349;688;1 106;1 306;1 375;1 842;2 176;2 063;1 273
C00;Zhoubnı novotvar rtu;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
C01;Zhoubnı novotvar koøene jazyka;15;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";3;" -";4;" -";3;2;1;2
C02;Zhoubnı novotvar jinıch a neurèenıch èástí jazyka;17;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;3;" -";3;" -";1;4;4
C03;Zhoubnı novotvar dásnì - gingivy;5;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;" -";" -";" -";" -";" -";2;1
C04;Zhoubnı novotvar ústní spodiny;11;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;3;" -";2;" -";" -";3
C05;Zhoubnı novotvar patra;4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;" -";" -";1;1
C06;"Zhoubnı novotvar jinıch a neurèenıch èástí úst ";4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;1;" -";1;" -";" -";" -"
C07;"Zhoubnı novotvar pøíušní (parotické) lázy ";18;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;" -";3;7;5
C08;Zhoubnı novotvar jinıch a neurèenıch slinnıch láz;4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;" -";1;1;" -"
C09;Zhoubnı novotvar mandle - tonzily;21;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;4;2;5;1;4;2
C10;"Zhoubnı novotvar ústní èásti hltanu 
- orofaryngu ";7;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;" -";1;1;" -";1;1
C11;"Zhoubnı novotvar nosohltanu 
- nazofaryngu";4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";" -";" -";1;" -";1;" -"
C12;Zhoubnı novotvar pyriformního sinu;2;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;" -";" -"
C13;Zhoubnı novotvar hypofaryngu;7;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;2;1;1;" -";" -";" -";1;" -"
C14;Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací rtu, ústní dutiny a hltanu;2;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";1
C15;Zhoubnı novotvar jícnu;70;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;9;9;8;7;4;10;14;8
C16;Zhoubnı novotvar aludku;541;" -";" -";" -";" -";" -";" -";" -";" -";2;3;3;5;7;13;31;30;30;62;89;92;101;73
C17;Zhoubnı novotvar tenkého støeva;48;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";3;4;6;6;2;11;7;8
C18;Zhoubnı novotvar tlustého støeva;1094;" -";" -";" -";" -";" -";" -";" -";" -";1;1;2;3;11;11;36;63;87;101;156;223;235;164
C19;"Zhoubnı novotvar 
rektosigmoideálního spojení ";231;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;6;12;11;22;26;39;49;35;29
C20;Zhoubnı novotvar koneèníku - recta;430;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;2;4;8;21;24;34;38;69;82;77;69
C21;Zhoubnı novotvar øiti a øitního kanálu;28;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;1;2;" -";2;3;4;2;6;5
C22;Zhoubnı novotvar jater a intrahepatálních luèovıch cest;342;" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;" -";4;4;19;30;35;39;60;60;53;35
C23;Zhoubnı novotvar luèníku;374;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;6;14;28;35;42;64;90;62;32
C24;Zhoubnı novotvar jinıch a neurèenıch èástí luèovıch cest;179;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";2;3;11;25;16;27;30;34;30
C25;Zhoubnı novotvar slinivky bøišní;873;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;9;9;41;72;90;106;122;178;152;92
C26;"Zhoubnı novotvar jinıch a nepøesnì urèenıch trávících orgánù ";102;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";3;6;8;5;13;28;22;16
C30;"Zhoubnı novotvar nosní dutiny 
a støedního ucha";5;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;2;" -";1
C31;Zhoubnı novotvar vedlejších dutin;9;" -";" -";" -";" -";" -";" -";1;" -";" -";" -";1;1;" -";1;" -";1;" -";" -";" -";1;2;1
C32;Zhoubnı novotvar hrtanu;27;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";3;4;5;4;" -";2;5;2;2
C33;Zhoubnı novotvar prùdušnice - trachey;3;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";1;" -";" -"
C34;"Zhoubnı novotvar prùdušky 
- bronchu a plíce";1370;" -";" -";" -";" -";" -";" -";1;" -";" -";1;" -";5;11;46;93;165;190;174;216;232;164;72
C37;Zhoubnı novotvar brzlíku - thymu;4;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;" -";" -";2;" -";" -";" -"
C38;"Zhoubnı novotvar srdce, mezihrudí 
- mediastina a pohrudnice - pluery ";40;1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;" -";9;4;6;7;5;2;4
C39;"Zhoubnı novotvar jinıch a nepøímo urèenıch lokalizací v dıchací soustavì 
a nitrohrudních orgánech ";14;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;2;1;4;3;2;" -"
C40;"Zhoubnı novotvar kosti a kloubní chrupavky konèetin ";13;" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";1;" -";" -";" -";" -";" -";1;2;3;5;" -"
C41;"Zhoubnı novotvar kosti a kloubní chrupavky jinıch a neurèenıch lokalizací ";31;" -";" -";" -";" -";" -";" -";" -";1;" -";1;" -";1;1;" -";" -";4;2;3;6;4;5;3
C43;Zhoubnı melanom kùe;148;" -";" -";" -";" -";" -";" -";" -";" -";" -";2;" -";5;4;8;6;21;20;17;18;14;22;11
C44;Jinı zhoubnı novotvar kùe;62;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;2;4;6;7;6;11;24
C45;Mezoteliom - mesothelioma;17;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";7;2;5;2;" -";" -"
C46;Kaposiho sarkom;6;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";3;2
C47;"Zhoubnı novotvar periferních nervù 
a autonomní nervové soustavy ";3;" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -"
C48;"Zhoubnı novotvar retroperitonea 
a peritonea ";60;1;" -";" -";" -";" -";" -";" -";1;" -";" -";2;1;2;1;3;5;7;5;7;9;11;5
C49;"Zhoubnı novotvar jiné pojivové 
a mìkké tkánì";45;" -";" -";" -";" -";" -";" -";" -";1;" -";1;2;3;1;2;1;2;3;7;7;7;4;4
C50;Zhoubnı novotvar prsu;1916;" -";" -";" -";" -";" -";" -";" -";" -";" -";2;9;14;39;83;134;213;212;215;234;294;277;190
C51;Zhoubnı novotvar vulvy;99;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";2;3;4;7;10;18;24;21;10
C52;Zhoubnı novotvar pochvy - vaginy;25;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;1;" -";5;2;9;5
C53;"Zhoubnı novotvar hrdla dìloního 
- cervicis uteri";343;" -";" -";" -";" -";" -";" -";" -";" -";" -";2;11;14;24;27;36;53;43;29;38;23;25;18
C54;Zhoubnı novotvar tìla dìloního;311;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;4;3;14;24;37;42;65;47;50;23
C55;Zhoubnı novotvar dìlohy, èást NS;156;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;4;9;15;13;24;18;30;28;13
C56;Zhoubnı novotvar vajeèníku;749;" -";" -";" -";" -";" -";" -";1;" -";" -";1;6;5;18;40;79;98;93;95;85;100;96;32
C57;Zhoubnı novotvar jinıch a neurèenıch enskıch pohlavních orgánù;101;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;2;1;3;1;2;9;8;13;20;21;20
C58;Zhoubnı novotvar placenty;2;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;" -";" -";" -";" -";" -";" -";" -";" -";" -"
C60;Zhoubnı novotvar pyje;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C61;"Zhoubnı novotvar pøedstojné lázy 
- prostaty ";x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C62;Zhoubnı novotvar varlete;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C63;Zhoubnı novotvar jinıch a neurèenıch muskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
C64;"Zhoubnı novotvar ledviny mimo pánvièku ";432;" -";" -";" -";" -";" -";1;" -";" -";" -";" -";1;" -";3;5;14;32;41;53;74;88;79;41
C65;Zhoubnı novotvar ledvinné pánvièky;36;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";3;5;5;3;6;3;5;5
C66;Zhoubnı novotvar moèovodu - ureteru;7;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;" -";5;" -"
C67;"Zhoubnı novotvar moèového mìchıøe 
- vesicae urinariae";199;" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";" -";" -";1;5;3;25;15;39;36;41;33
C68;Zhoubnı novotvar jinıch a neurèenıch moèovıch orgánù;13;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;1;2;1;1;2;4
C69;Zhoubnı novotvar oka a oèních adnex;8;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";2;" -";2;1;" -";1;" -";" -"
C70;Zhoubnı novotvar mozkomíšních plen;18;" -";" -";" -";" -";" -";" -";" -";" -";1;" -";1;" -";" -";" -";" -";1;" -";1;2;1;6;5
C71;Zhoubnı novotvar mozku;316;" -";" -";1;1;" -";1;" -";1;5;4;4;11;11;14;22;44;34;36;42;44;35;6
C72;"Zhoubní novotvar míchy, mozkovıch nervù a jinıch èástí CNS ";11;" -";" -";" -";" -";" -";" -";" -";" -";1;1;" -";" -";1;" -";" -";" -";2;2;2;1;1;" -"
C73;Zhoubnı novotvar štítné lázy;58;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";" -";1;1;5;5;10;14;11;10
C74;Zhoubnı novotvar nadledviny;12;" -";1;" -";" -";" -";" -";" -";" -";" -";1;1;" -";" -";1;1;1;" -";1;2;1;2;" -"
C75;Zhoubnı novotvar jinıch láz s vnitøní sekrecí a pøíbuznıch struktur;7;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";1;" -";" -";1;" -";" -";1;" -";1;2;" -";1
C76;"Zhoubnı novotvar jinıch a nepøesnì urèenıch lokalizací ";71;" -";" -";" -";" -";" -";" -";1;" -";" -";" -";" -";2;" -";1;2;4;5;4;11;16;12;13
C77;Sekundární a neurèenı zhoubnı novotvar mízních uzlin;" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -";" -"
