17;Tuberkulosa nadledvinek;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
18;Tuberkulosa jinıch orgánù;2;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-
19;Tuberkulosa nìkolika orgánù;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;2;1;-;1;-
20;Pøíjice vrozená;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
21;Pøíjice získaná;13;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;6;1;4;1;-
22;Vıdu srdeènice;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;3;3;1;-;-
23;Ostatní druhy pøíjice soustavy cevní;26;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;11;6;6;2;-
24;Úbytì míchy;7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;3;-;-;-
25;Progresivní paralysa;15;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;3;4;4;1;-;1
26;Ostatní druhy pøíjice centrálního nervstva;4;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;2;1;-;-
27;Jiné druhy pozdní pøíjice;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
28;Latentní pøíjice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
29;Pøíjice blíe neurèená;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;-;-
30;Kapavka akutní nebo blíe neurèená;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
31;Chronická gonokokové onemocnìní ústrojí moèového a pohlavního;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
32;Gonokokové onemocnìní kloubù;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
33;Gonokokové onemocnìní oèní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
34;Gonokokové onemocnìní jinıch orgánù;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
35;Pozdní následky gonokokové onemocnìní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
36;Mìkkı vøed;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
37;Lymphogranuloma venereum;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
38;Granuloma venereum;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
39;Jiné nebo blíe neurèené pohlavní nemoci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
40;Bøišní tyfus;4;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;1;-;-;1;-;-
41;Paratyfus;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
42;Jiné nakalivé nemoci zpùsobené salmonelami;3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;-;-;-;-;1
43;Cholera;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
44;Horeèka vlnivá;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
45;Úplavice bacilární;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;2;3;2;-;-
46;Úplavice amoebová;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
47;Jiné úplavice protozoární;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
48;Blíe neurèené formy úplavice;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
49;Otravy potravinami;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
50;Spála;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
51;Angina streptokoková;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
52;Rùe;17;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;3;5;2;2;2
53;Sepse prostá i s metastasami;13;-;-;-;-;-;-;-;1;-;-;-;-;2;1;-;-;1;2;2;-;4;-
54;Bakteriální otrava krve;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
55;Záškrt;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-
56;Dávivı kašel;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
57;Meningokokové nákazy;3;1;-;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-
58;Mor;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
59;Tularemie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
60;Malomocenství;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
61;Ztrnutí;23;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;7;5;3;5;1;-
62;Uhlák;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
63;Snì plynatá;1;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-
64;Jiné bakteriální nemoci;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
70;Vincentova angina;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
71;Návratná horeèka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
72;Weilova nemoc;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
73;Framboesia;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
74;Jiná spirochaetová a leptospirová onemocnìní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
80;Prudká obrna dìtská;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
81;Pozdní následky prudké dìtské obrny;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
82;Prudkı infekèní zánìt mozku;12;3;1;-;-;-;1;-;1;1;-;-;1;1;-;-;1;1;1;-;-;-;-
83;Pozdní následky epidemického zánìtu mozku;4;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;2;-;-;-;-
84;Neštovice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
85;Spalnièky;8;1;2;1;1;1;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
86;Zardìnky;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
87;Plané neštovice;1;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
88;Pásovı opar;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;1
89;Epidemickı zánìt pøíušnic;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
90;Dengue;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
91;lutá zimnice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
92;Epidemickı zánìt jater;34;-;-;-;-;-;-;2;2;3;1;1;2;1;2;1;2;6;4;3;1;1;2
93;Infekèní mononucleosa;1;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-
94;Vzteklina;2;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;-;-;-;-;-;-
95;Trachom;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
96;Ostatní nemoci pøipisované virùm;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
100;Skvrnivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
101;Endemická skvrnivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
102;Americká skvrnivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
103;Mexická skvrnivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
104;Rocky-Mountainská skvrnivka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
105;Skvrnivka pøenášená roztoèi;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
106;Volyòská zimnice;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
107;Skvrnivka blíe neurèená;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
108;Ostatní rickettsiosy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
110;Malarie tøídenní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
111;Malarie ètvrtodenní;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
112;Malarie zhoubná;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
113;Malarie zpùsobená plasmodiem ovale;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
114;Smíšené malarické infekce;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
115;Biliosní haemoglobinurická horeèka;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
116;Jiné a blíe neurèené formy malarie;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
117;Recidivující malarie po naoèkování;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
120;Leishmaniosy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
121;Trypanosomiasy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
122;Ostatní nemoci zpùsobené protozoy;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
123;Schistosomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
124;Nemoci zpùsobené ostatními trematody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
125;Mìchoil;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
126;Jiné infekce cestody;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
127;Filariasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
128;Trichinellosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
129;Ankylostomiasis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
130;Onemocnìní jinımi hlísty, smíšená nebo blíe neurèená;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
131;Dermatophytosis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
132;Actinomycosis;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
133;Coccidiodomycosis;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
134;Ostatní plísòová onemocnìní;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
135;Svrab;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
136;Zavšivení;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
137;Ostatní nemoci zpùsobené èlenovci;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
138;Ostatní pøenosné a cizopasné nemoci;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
II;Novotvary;10 474;7;8;6;7;6;21;19;32;38;30;67;157;299;400;564;1 073;1 416;1 706;1 832;1 421;947;418
140;Zhoubnı novotvar rtu;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;1;1
141;Zhoubnı novotvar jazyka;11;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;2;-;2;3;2;1
142;Zhoubnı novotvar slinnıch láz;12;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;3;1;4;2
143;Zhoubnı novotvar spodiny ústní;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;-;-;-
144;Zhoubnı novotvar jinıch èástí úst a zhoubnı novotvar neurèené èásti dutiny ústní;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;4;1;3;1;1
145;Zhoubnı novotvar ústní èástí hltanu a mandlí;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3;1;-;-;1
146;Zhoubnı novotvar nosohltanu;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;-
147;Zhoubnı novotvar hrtanové èásti hltanu;8;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;1;5;-;-;-;-
148;Zhoubnı novotvar neurèené èásti hltanu;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;1;-
150;Zhoubnı novotvar jícnu;57;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;6;5;6;14;12;8;3
151;Zhoubnı novotvar aludku;1 875;-;-;-;-;-;-;-;-;1;4;4;12;26;34;67;127;206;315;417;334;230;98
152;Zhoubnı novotvar tenkého støeva a dvanácterníku;21;-;-;-;1;-;-;-;-;-;-;-;-;-;1;-;-;3;2;6;3;4;1
153;Zhoubnı novotvar tlustého støeva vyjma koneèníku;618;-;-;-;-;-;-;-;-;2;3;-;4;14;21;20;50;66;114;125;107;61;31
154;Zhoubnı novotvar koneèníku;477;-;-;-;-;-;-;-;-;2;1;1;3;6;13;20;47;60;72;92;76;57;27
155;Zhoubnı novotvar luèovıch cest a jater (urèenı jako primární);969;1;-;-;1;-;-;-;-;-;-;1;7;8;17;25;80;137;187;187;151;126;41
156;Zhoubnı novotvar jater (sekundární nebo neurèenı);-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
157;Zhoubnı novotvar slinivky bøišní;431;-;-;-;-;-;-;-;-;1;1;1;2;4;8;14;50;71;78;92;59;37;13
158;Zhoubnı novotvar pobøišnice;65;-;-;-;-;-;-;-;-;-;-;-;-;1;3;3;11;6;16;8;9;7;1
159;Zhoubnı novotvar neurèené èásti trávicího ústrojí;263;-;1;-;-;-;-;-;-;-;-;-;1;6;6;5;20;26;38;42;49;44;25
160;Zhoubnı novotvar nosu, dutiny nosní, støedního ucha a vedlejších dutin;14;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;1;3;-;4;2;2
161;Zhoubnı novotvar hrtanu;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;1;4;-;3;-
162;Zhoubnı novotvar prùdušnice, prùdušek, plic, urèenı jako primární;497;-;-;-;-;-;-;-;-;2;2;1;5;4;9;31;50;81;101;86;65;46;14
163;Zhoubnı novotvar plic a prùdušek, neurèenı jako primární nebo sekundární;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
164;Zhoubnı novotvar mezihrudí;23;-;-;-;-;-;-;-;1;-;-;-;-;2;2;1;3;6;3;1;3;1;-
165;Zhoubnı novotvar hrudních orgánù;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
170;Zhoubnı novotvar prsù;1 249;-;-;-;-;-;-;-;-;-;-;9;40;55;83;113;197;184;162;182;117;72;35
171;Zhoubnı novotvar hrdla dìloního;535;-;-;-;-;-;-;-;-;2;3;9;13;42;47;66;65;80;74;66;43;17;8
172;Zhoubnı novotvar tìla dìloního;167;-;-;-;-;-;-;-;-;-;-;-;2;4;3;10;21;32;34;24;24;11;2
173;Zhoubnı novotvar jinıch èástí dìlohy a chorioepitheliom;8;-;-;-;-;-;-;-;-;-;-;-;-;-;1;2;2;-;1;2;-;-;-
174;Zhoubnı novotvar neurèené èásti dìlohy;284;-;-;-;-;-;-;-;-;-;2;1;6;9;9;22;41;43;46;47;27;21;10
175;Zhoubnı novotvar vajeèníku, vejcovodu, širokého vazu;657;-;-;-;1;-;-;-;3;1;3;2;11;33;49;63;85;115;118;91;52;19;11
176;Zhoubnı novotvar jinıch nebo blíe neurèenıch enskıch orgánù pohlavních;191;-;1;-;-;-;-;-;-;-;-;1;2;6;4;13;14;22;34;38;26;19;11
177;Zhoubnı novotvar pøedstojné lázy;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
178;Zhoubnı novotvar varlat;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
179;Zhoubnı novotvar jinıch nebo blíe neurèenıch muskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
180;Zhoubnı novotvar ledvin;211;-;-;1;-;-;2;-;-;-;-;1;2;6;9;12;28;28;37;42;30;8;5
181;Zhoubnı novotvar moèového mìchıøe a ostatních moèovıch orgánù;137;-;-;-;-;-;1;-;-;-;-;-;-;1;1;4;7;18;25;30;28;17;5
190;Zhoubnı melanom kùe;62;-;-;-;-;-;-;-;-;-;-;2;4;4;4;7;7;6;10;7;3;5;3
191;Ostatní zhoubné novotvary kùe;94;-;-;1;-;-;-;-;1;-;1;-;1;-;-;1;1;10;10;9;17;26;16
192;Zhoubnı novotvar oka;5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;-;1;-;-
193;Zhoubnı novotvar mozku a jinıch èástí ústrojí nervového;171;-;2;2;-;2;5;4;6;1;3;4;15;11;13;13;31;23;14;15;5;1;1
194;Zhoubnı novotvar štítné lázy;63;-;-;-;-;-;-;-;-;-;-;-;1;1;1;2;4;8;17;11;13;4;1
195;Zhoubnı novotvar ostatních láz s vnitøní sekrecí;12;-;-;1;-;-;-;-;-;-;-;-;-;-;3;1;3;2;1;1;-;-;-
196;Zhoubnı novotvar kostí (i èelistí);91;-;-;-;-;-;1;3;1;2;1;3;1;3;4;1;8;10;17;19;7;5;5
197;Zhoubnı novotvar pojiva;11;-;-;-;-;-;-;-;3;-;-;-;-;-;1;-;2;1;1;1;1;1;-
198;Zsekundární nebo blíe neurèené zhoubné novotvary mízních uzlin;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
199;Zhoubnı novotvar jiného nebo blíe neurèeného umístìní;307;-;-;-;3;1;2;1;-;2;-;5;4;7;5;6;23;41;41;51;52;38;25
200;Lymfosarkom a retikulosarkom;130;1;-;-;-;-;1;2;1;1;-;5;1;2;7;5;12;24;12;25;16;12;3
201;Hodgkinova nemoc;109;-;-;-;-;-;-;-;6;8;2;4;9;5;9;4;8;14;11;12;11;4;2
202;Jiné druhy lymfomù;25;2;-;-;-;-;-;-;-;-;-;-;1;1;1;2;2;2;4;1;6;2;1
203;Mnohoèetnı myelom;74;-;-;-;-;-;-;-;-;1;-;-;-;1;3;1;9;13;19;17;8;2;-
204;Leukaemie a aleukie;330;-;3;1;1;3;8;8;6;9;3;7;8;25;11;21;37;42;40;42;32;18;5
205;Mycosis fungoides;3;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;1
210;Nezhoubnı novotvar dutiny ústní a hltanu;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
211;Nezhoubnı novotvar ostatních èástí trávicího ústrojí;9;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;2;1;2;1;1;-
212;Nezhoubnı novotvar dıchacího ústrojí;1;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-
213;Nezhoubnı novotvar prsù;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
214;Fibromyom dìlohy;9;-;-;-;-;-;-;-;-;-;-;-;1;2;1;-;-;2;-;-;1;2;-
215;Ostatní nezhoubné novotvary dìlohy;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;1;-;-;-
216;Nezhoubnı novotvar vajeèníku;12;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;2;1;2;1;3;2;1
217;Nezhoubnı novotvar ostatních enskıch pohlavních orgánù;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-
218;Nezhoubnı novotvar muskıch pohlavních orgánù;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x;x
219;Nezhoubnı novotvar ledvin a moèovıch cest;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-
220;Nezhoubnı melanom kùe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
221;Pilonidální cysta;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
222;Ostatní nezhoubné novotvary kùe;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
223;Nezhoubnı novotvar mozku a jinıch èástí ústrojí nervového;50;1;-;-;-;-;1;-;-;1;-;3;-;4;4;1;9;7;8;1;9;1;-
224;Nezhoubnı novotvar láz s vnitøní sekrecí;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
225;Nezhoubnı novotvar kostí a chrupek;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
226;Lipom;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
227;Jiné nezhoubné novotvary svalù a vaziva;2;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;1;-;-;-;-
228;Haemangiom;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1
229;Nezhoubné novotvary ostatních nebo blíe neurèenıch orgánù a tkání;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-
230;Novotvar neurèené povahy trávicího ústrojí;18;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;-;1;4;4;5;1;1
231;Novotvar neurèené povahy dıchacího ústrojí;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
232;Novotvar neurèené povahy prsù;2;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;1;-;-;-;-;-
233;Novotvar neurèené povahy dìlohy;1;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-;-;-;-;-;-
234;Novotvar neurèené povahy vajeèníkù;4;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;1;-;1;1;-;-
235;Novotvar neurèené povahy ostatních enskıch pohlavních orgánù;2;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;1;-;-;-;-
236;Novotvar neurèené povahy jinıch pohlavních a moèovıch orgánù;1;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
237;Novotvar neurèené povahy mozku a jinıch èástí ústrojí nervového;36;1;1;-;-;-;-;1;3;2;-;2;1;2;1;5;5;4;3;4;-;-;1
238;Novotvar neurèené povahy kùe,soustavy svalové a kosterní;1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;1;-;-;-;-
239;Novotvar neurèené povahy ostatních nebo blíe neurèenıch orgánù;13;-;-;-;-;-;-;-;-;-;-;-;-;1;1;1;-;1;4;-;2;1;2
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
