1995,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,
MKN (1993),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
B40,Blastomykóza - blastomycosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B42,Sporotrichóza - sporotrichosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B44,Aspergilóza - aspergillosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B45,Kryptokokóza - cryptococcosis, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B49,Neurčená mykóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B50,"Malárie, původce: Plasmodium falciparum ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B51,"Malárie, původce: Plasmodium vivax",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B58,Toxoplazmóza - toxoplasmosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B83,Jiné helmintózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B90,Následky tuberkulózy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B91,Následky poliomyelitidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B94,"Následky jiných a neurčených infekčních 
a parazitárních nemocí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B99,Jiné a neurčené infekční nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
II,Novotvary,12 920,2,6,5,2, -,14,12,24,29,36,56,126,305,532,722,842,1 255,1 843,2 295,1 424,1 949,1 441
C00,Zhoubný novotvar rtu,6, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2, -, -, -, -,2,2
C01,Zhoubný novotvar kořene jazyka,9, -, -, -, -, -, -, -, -, -, -, -, -,1, -,1,2, -,3,1, -,1, -
C02,Zhoubný novotvar jiných a neurčených částí jazyka,14, -, -, -, -, -, -, -, -, -, -, -, -,2, -,2,1,3,1,2, -,1,2
C03,Zhoubný novotvar dásně - gingivy,5, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -,2, -,1,1
C04,Zhoubný novotvar ústní spodiny,4, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,1, -, -, -,1,1
C05,Zhoubný novotvar patra,10, -, -, -, -, -, -, -, -, -, -, -, -, -,2,1, -,3, -, -,1,1,2
C06,Zhoubný novotvar jiných a neurčených částí úst ,6, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,3, -, -, -,2
C07,Zhoubný novotvar příušní (parotické) žlázy ,14, -, -, -, -, -, -, -, -, -,1, -, -, -, -,1, -,1, -,2,2,5,2
C08,Zhoubný novotvar jiných a neurčených slinných žláz,7, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,1,2, -,1,2
C09,Zhoubný novotvar mandle - tonzily,10, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -,1,3, -,2,2
C10,"Zhoubný novotvar ústní části hltanu 
- orofaryngu ",10, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -,3,2,2,1,1
C11,"Zhoubný novotvar nosohltanu 
- nazofaryngu",12, -, -, -, -, -, -, -,1, -, -, -, -,3,1, -,1,1,1,1,1, -,2
C12,Zhoubný novotvar pyriformního sinu,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -
C13,Zhoubný novotvar hypofaryngu,2, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -,1, -, -, -, -
C14,"Zhoubný novotvar jiných a nepřímo určených lokalizací rtu, ústní dutiny a hltanu",5, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,1, -,1,1, -, -,1
C15,Zhoubný novotvar jícnu,68, -, -, -, -, -, -, -, -, -, -, -, -, -,2,2,4,8,8,14,3,18,9
C16,Zhoubný novotvar žaludku,871, -, -, -, -, -, -, -, -,1,2,4,6,15,23,25,23,82,93,170,124,174,129
C17,Zhoubný novotvar tenkého střeva,33, -, -, -, -, -, -, -, -, -, -,2, -, -,2,1,2,3,6,2,6,4,5
C18,Zhoubný novotvar tlustého střeva,1 140, -, -, -, -, -, -, -, -, -,1,1,3,17,15,44,57,92,166,211,148,212,173
C19,"Zhoubný novotvar 
rektosigmoideálního spojení ",273, -, -, -, -, -, -, -, -, -, -, -, -,4,10,14,18,16,50,40,34,50,37
C20,Zhoubný novotvar konečníku - recta,488, -, -, -, -, -, -, -, -, -,1,1, -,6,15,17,31,34,63,79,68,96,77
C21,Zhoubný novotvar řiti a řitního kanálu,31, -, -, -, -, -, -, -, -, -, -, -, -,2, -,2,2,2,3,6,5,7,2
C22,Zhoubný novotvar jater a intrahepatálních žlučových cest,385, -, -, -, -, -, -, -, -,2,1, -,3,8,11,16,22,37,55,74,38,78,40
C23,Zhoubný novotvar žlučníku,499, -, -, -, -, -, -, -, -, -, -, -,1, -,14,17,42,45,66,90,70,91,63
C24,Zhoubný novotvar jiných a neurčených částí žlučových cest,140, -, -, -, -, -, -, -, -, -, -,1,1,1,2,2,11,7,29,23,18,25,20
C25,Zhoubný novotvar slinivky břišní,752, -, -, -, -, -, -, -, -, -, -,1,2,5,27,31,45,69,118,162,117,101,74
C26,Zhoubný novotvar jiných a nepřesně určených trávících orgánů ,176, -, -, -, -, -, -, -, -, -,1, -,1, -,2,5,4,4,21,33,23,38,44
C30,"Zhoubný novotvar nosní dutiny 
a středního ucha",10, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,2,2,1,2,2
C31,Zhoubný novotvar vedlejších dutin,8, -, -, -, -, -, -, -,1,1, -, -, -, -, -, -, -,2, -,1, -,2,1
C32,Zhoubný novotvar hrtanu,17, -, -, -, -, -, -, -, -, -, -, -,1,2, -, -,1, -,4,2, -,4,3
C33,Zhoubný novotvar průdušnice - trachey,6, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2,1, -, -,1,2
C34,"Zhoubný novotvar průdušky 
- bronchu a plíce",1 085, -, -, -, -, -, -, -,1, -, -,2,11,28,45,89,86,142,205,171,91,130,84
C37,Zhoubný novotvar brzlíku - thymu,3, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -,2, -
C38,"Zhoubný novotvar srdce, mezihrudí 
- mediastina a pohrudnice - pluery ",31, -, -, -, -, -, -, -,1,2, -, -, -,2, -, -,2,3,4,5,3,4,5
C39,"Zhoubný novotvar jiných a nepřímo určených lokalizací v dýchací soustavě 
a nitrohrudních orgánech ",6, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -,3, -, -,2, -
C40,Zhoubný novotvar kosti a kloubní chrupavky končetin ,23, -, -, -, -, -,1,1,1,2,1, -, -,1, -,1, -,2,7,3, -, -,3
C41,Zhoubný novotvar kosti a kloubní chrupavky jiných a neurčených lokalizací ,25, -, -, -, -, -, -, -,1, -,1,1,1,1,1,1,2,2,2,6,2,3,1
C43,Zhoubný melanom kůže,134, -, -, -, -, -, -, -, -,3,1,1,1,9,10,9,9,12,20,15,15,15,14
C44,Jiný zhoubný novotvar kůže,70, -, -, -, -, -, -, -, -, -, -, -, -,2,1, -, -,2,2,3,8,21,31
C45,Mezoteliom - mesothelioma,13, -, -, -, -, -, -, -, -, -, -, -, -, -,1,4,2, -,1,2, -,2,1
C46,Kaposiho sarkom,6, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2,2,1, -,1, -
C47,"Zhoubný novotvar periferních nervů 
a autonomní nervové soustavy ",6, -,1, -,1, -, -, -,1, -, -, -, -, -,1, -,1, -, -,1, -, -, -
C48,"Zhoubný novotvar retroperitonea 
a peritonea ",45, -, -, -, -, -, -, -, -,1,1, -, -,2,1,4,2,6,9,9,2,5,3
C49,"Zhoubný novotvar jiné pojivové 
a měkké tkáně",27, -, -, -, -, -, -,1, -,1, -,1,2, -,2,3,2,5,2,2,3,1,2
C50,Zhoubný novotvar prsu,2 051, -, -, -, -, -, -, -, -,1,2,6,32,68,144,155,182,228,281,334,183,232,203
C51,Zhoubný novotvar vulvy,70, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -,9,12,14,12,11,11
C52,Zhoubný novotvar pochvy - vaginy,18, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2,1,2,2,3,2,3,3
C53,"Zhoubný novotvar hrdla děložního 
- cervicis uteri",447, -, -, -, -, -, -, -, -, -,3,11,18,40,47,46,35,32,53,61,33,41,27
C54,Zhoubný novotvar těla děložního,364, -, -, -, -, -, -, -, -, -, -,3, -,6,9,9,26,34,72,81,38,63,23
C55,"Zhoubný novotvar dělohy, část NS",192, -, -, -, -, -, -, -, -, -, -, -,1,2,5,12,8,23,36,34,26,24,21
C56,Zhoubný novotvar vaječníku,762, -, -, -, -, -, -, -,2, -,2,3,13,30,60,72,67,87,104,150,44,92,36
C57,Zhoubný novotvar jiných a neurčených ženských pohlavních orgánů,95, -, -, -, -, -, -, -, -, -, -, -,1,2,2,11,4,11,12,17,8,13,14
C58,Zhoubný novotvar placenty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
C60,Zhoubný novotvar pyje,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C61,"Zhoubný novotvar předstojné žlázy 
- prostaty ",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C62,Zhoubný novotvar varlete,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C63,Zhoubný novotvar jiných a neurčených mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C64,Zhoubný novotvar ledviny mimo pánvičku ,468, -,1, -, -, -, -,1, -,1, -, -,2,2,8,30,31,54,76,101,51,72,38
C65,Zhoubný novotvar ledvinné pánvičky,28, -, -, -, -, -, -, -, -, -, -, -, -,2,4,2, -,3,5,5,4,1,2
C66,Zhoubný novotvar močovodu - ureteru,5, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -,1,2,1
C67,"Zhoubný novotvar močového měchýře 
- vesicae urinariae",169, -, -, -, -, -, -, -, -, -, -,1, -,1,1,6,3,11,20,32,26,37,31
C68,Zhoubný novotvar jiných a neurčených močových orgánů,9, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1,1,3, -, -,2,1
C69,Zhoubný novotvar oka a očních adnex,13, -, -, -, -, -, -, -, -, -, -, -, -, -,1,2,1,2,1, -,2,2,2
C70,Zhoubný novotvar mozkomíšních plen,19, -, -, -, -, -, -,1, -, -, -, -, -, -, -,2,1,1,2,3,3,4,2
C71,Zhoubný novotvar mozku,266,1, -,3, -, -,8,3,1,3,5,8,6,12,17,13,24,40,40,49,19,10,4
C72,"Zhoubní novotvar míchy, mozkových nervů a jiných částí CNS ",12, -, -, -, -, -, -, -, -, -, -, -,1,1,2,1,1,1,1,3,1, -, -
C73,Zhoubný novotvar štítné žlázy,68, -, -, -, -, -, -, -, -, -, -, -, -, -,2,1,1,1,10,19,11,14,9
C74,Zhoubný novotvar nadledviny,6, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -,2,1, -,1
C75,Zhoubný novotvar jiných žláz s vnitřní sekrecí a příbuzných struktur,4, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -, -,1,1, -, -,1, -
C76,Zhoubný novotvar jiných a nepřesně určených lokalizací ,95,1, -, -, -, -, -,1, -, -, -, -,3,1,1,2,5,9,10,15,12,17,18
C77,Sekundární a neurčený zhoubný novotvar mízních uzlin,5, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -,1,1, -, -,2, -
C78,"Sekundární zhoubný novotvar dýchací 
a trávicí soustavy ",8, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2, -,1, -, -,2,2,1
C79,Sekundární zhoubný novotvar jiných lokalizací,3, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,2, -, -
C80,Zhoubný novotvar bez určení lokalizace,304, -,2, -, -, -, -, -,2,1,1,2,2,4,10,17,19,23,28,48,41,42,62
C81,Hodgkinova nemoc,58, -, -, -, -, -, -, -,4,5,3,2,3,3, -,4,1,9,4,5,6,9, -
C82,Ne-Hodgkinův folikulární (nodulární) lymfom ,48, -, -, -, -, -, -, -, -,1, -, -, -, -,1,2, -,4,4,10,9,10,7
C83,Ne-Hodgkinův (difúzní) lymfom,59, -, -, -, -, -, -,1, -,1, -, -, -,2,1,1,5,4,9,13,10,8,4
C84,Periferní a kožní T- buněčné lymfomy,8, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -,4,1,1,1
C85,"Ne-Hodgkinův lymfom, jiných a neurčených typů",100, -, -,1, -, -, -, -,1, -, -, -, -,3,3,2,7,8,13,23,7,21,11
C88,Zhoubné imunoproliferativní nemoci,3, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -,1, -
C90,Mnohočetný myelom a plasmocytární  novotvary,157, -, -, -, -, -, -, -, -,1, -, -, -, -,3,4,11,16,21,37,30,17,17
C91,Lymfoidní leukémie,154, -,2, -,1, -,3,2,4,1, -, -,1,2,6,7,5,11,14,25,15,38,17
C92,Myeloidní leukémie,178, -, -, -, -, -,1, -,1,1,8,1,8,9,8,10,11,18,23,30,12,27,10
C93,Monocytární leukémie,9, -, -,1, -, -, -,1, -, -, -, -, -,1, -,1,2,2, -, -, -,1, -
C94,Jiné leukémie určených buněčných typů,12, -, -, -, -, -, -, -,1, -, -, -, -,1, -,1, -,2,2,2,2,1, -
C95,Leukémie neurčeného buněčného typu,38, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,4,4,7,3,8,3,8
C96,"Jiné zhoubné novotvary mízní, krvetvorné 
a příbuzné tkáně",29, -, -, -, -, -, -, -, -, -, -,1, -, -, -,4,2,2,2,7,2,5,4
C97,Zhoubné novotvary mnohočetných samostatných (primárních) lokalit ,6, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2,1,1,2, -
D00,"Carcinoma in situ dutiny ústní, jícnu 
a žaludku",1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -
D01,Carcinoma in situ jiných a neurčených trávicích orgánů ,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -
D02,Carcinoma in situ středního ucha ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D03,Melanoma in situ,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -
D04,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D05,Carcinoma in situ prsu, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D06,"Carcinoma in situ - hrdla děložního 
- cervicis uteri ",1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1
D07,Carcinoma in situ jiných a neurčených pohlavních orgánů , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D09,Carcinoma in situ jiných a neurčených lokalizací , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D10,Nezhoubný novotvar úst a hltanu, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D11,Nezhoubný novotvar velké slinné žlázy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D12,"Nezhoubný novotvar tlustého střeva, konečníku, řitního kanálu a řiti", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D13,Nezhoubný novotvar jiných a nepřesně určených částí trávicí soustavy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D14,"Nezhoubný novotvar středního ucha 
a dýchací soustavy",1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -
D15,Nezhoubný novotvar jiných neurčených nitrohrudních orgánů ,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -
D16,Nezhoubný novotvar kosti a kloubní chrupavky, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D17,Nezhoubný lipomatózní novotvar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D18,Hemangiom a lymfangiom kterékoliv lokalizace,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -
D21,"Jiné nezhoubné nádory pojivové 
a jiných měkkých tkání", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D22,Melanocytové névy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D23,Jiné nezhoubné novotvary kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D24,Nezhoubné novotvary prsu, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D25,Leiomyom dělohy,1, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -
D26,Jiné nezhoubné novotvary dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D27,Nezhoubný novotvar vaječníku,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -
D28,Nezhoubný novotvar jiných a neurčených ženských pohlavních orgánů,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -
