1968,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1966),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
E922,Střelné zbraně ,24,-,-,-,-,-,2,3,8,6,-,1,-,-,1,1,1,1,-,-,-,-,-
E923,Výbušný materiál,17,-,-,-,-,-,1,4,2,1,-,-,2,-,1,5,1,-,-,-,-,-,-
E924,"Horké látky, leptavé tekutiny, páry",11,-,1,-,-,1,-,-,1,1,-,1,-,-,-,1,1,2,-,-,1,-,1
E925,Elektrický proud,74,-,1,-,-,-,-,4,6,17,13,8,7,4,5,5,3,1,-,-,-,-,-
E926,Záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E927,Úrazy způsobené vozidly a nezařaditelné jinam,3,-,-,-,-,-,-,-,2,-,-,-,-,-,-,1,-,-,-,-,-,-,-
E928,Úrazy způsobené stroji a nezařaditelné jinam,15,-,-,-,1,-,-,-,-,-,1,2,-,-,2,1,4,2,2,-,-,-,-
E929,Úrazy jiné a NS,78,2,-,1,-,1,-,2,1,4,3,3,4,7,5,7,6,10,7,5,6,3,1
,,,,,,,,,,,,,,,,,,,,,,,,
,Léčebné komplikace a nehody,2,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-
E930,Komplikace a nehody při operačních léčebných výkonech,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E931,Komplikace a nehody při jiných a NS léčebných výkonech,2,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-
E932,Komplikace a nehody při diagnostických výkonech,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E933,Nehody při očkování proti bakteriálním nemocem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E934,Nehody při očkování proti jiným nemocem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E935,Nehody při jiných preventivních výkonech,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E936,Nehody při jiných výkonech ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Pozdní následky úrazů a jiných vnějších příčin,8,-,-,-,-,-,-,-,2,-,1,-,-,1,-,-,1,1,-,-,-,1,1
E940,Pozdní následky úrazů motorovými vozidly,3,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1
E941,Pozdní následky jiných dopravních úrazů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E942,Pozdní následky náhodných otrav,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E943,Pozdní následky náhodných pádů,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
E944,Pozdní následky úrazů způsobených ohněm,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E945,Pozdní následky úrazů způsobených vlivy přírodními nebo vlivy životního prostředí ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E946,Pozdní následky jiných úrazů ,4,-,-,-,-,-,-,-,1,-,1,-,-,1,-,-,-,-,-,-,-,1,-
E947,Pozdní následky chirurgických operací,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E948,Pozdní následky záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E949,Pozdní následky jiných lékařských výkonů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
SE,Sebevraždy a sebepoškození,1909,-,-,-,-,-,2,21,96,187,147,147,134,153,161,129,171,174,135,106,72,52,22
E950,Otrava pevnou nebo tekutou látkou,61,-,-,-,-,-,-,-,7,9,4,5,6,7,6,6,5,2,2,2,-,-,-
E951,Otrava plynem používaným v domácnosti,355,-,-,-,-,-,1,3,26,41,42,38,30,33,26,19,21,30,13,18,8,6,-
E952,Otrava jiným plynem,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-
E953,Oběšení nebo uškrcení,1095,-,-,-,-,-,1,17,44,77,76,72,60,82,92,73,113,118,94,66,54,37,19
E954,Utonutí ,54,-,-,-,-,-,-,-,-,1,1,4,2,6,7,4,7,5,4,7,3,2,1
E955,Střelné zbraně a výbušniny,166,-,-,-,-,-,-,1,12,36,14,13,20,12,10,15,10,8,7,6,1,1,-
E956,Řezné a bodné nástroje ,28,-,-,-,-,-,-,-,-,1,2,1,5,4,2,2,3,3,2,-,-,2,1
E957,Skok s výše,72,-,-,-,-,-,-,-,-,8,3,5,5,4,9,3,6,5,10,6,4,3,1
E958,Jiné a NS způsoby,71,-,-,-,-,-,-,-,7,13,5,9,5,4,5,7,6,3,3,1,2,1,-
E959,Pozdní následky pokusu o sebevraždu nebo sebepoškození ,4,-,-,-,-,-,-,-,-,1,-,-,-,-,3,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
NA,Usmrcení nebo poranění způsobená úmyslně jinými osobami,70,6,2,-,-,1,1,1,7,10,7,5,8,5,1,3,4,2,4,-,1,1,1
E960,"Zápas, rvačka, znásilnění",12,-,-,-,-,-,-,-,-,2,2,-,3,-,-,2,1,-,1,-,-,-,1
E961,"Žíravé a leptavé látky, mimo otravy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E962,Otravy,2,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E963,"Oběšení, uškrcení",6,2,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-
E964,Utopení,3,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E965,Střelné zbraně a výbušniny,11,-,-,-,-,-,-,-,2,4,1,-,2,1,1,-,-,-,-,-,-,-,-
E966,Řezné a bodné nástroje ,20,-,-,-,-,-,-,-,2,1,4,5,2,3,-,1,1,-,-,-,-,1,-
E967,Shození s výše,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E968,Jiné a NS způsoby,10,2,1,-,-,-,-,-,-,1,-,-,-,1,-,-,1,2,1,-,1,-,-
E969,Pozdní následky poranění způsobeného úmyslně jinou osobou,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Zákonný zákrok,3,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-
E970,Střelné zbraně,3,-,-,-,-,-,-,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-
E971,Výbušniny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E972,Plyn,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E973,Tupý předmět,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E974,Řezné a bodné nástroje,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E975,Jiné určené prostředky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E976,Prostředky NS,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E977,Pozdní následky poranění způsobených zákonným zákrokem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E978,Zákonná poprava,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Poranění a otravy , o nichž nebylo zjištěno, zda byly náhodně či  úmyslně způsobené",82,-,1,-,-,-,-,-,11,11,7,3,6,8,1,1,5,4,8,10,4,1,1
E980,Otrava pevnou nebo tekutou látkou,4,-,-,-,-,-,-,-,-,-,-,-,2,-,-,1,1,-,-,-,-,-,-
E981,Otrava plynem používaným v domácnosti,19,-,-,-,-,-,-,-,-,2,-,1,1,1,-,-,1,2,3,4,2,1,1
E982,Otrava jiným plynem ,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
E983,Oběšení nebo uškrcení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E984,Utopení,7,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,3,-,1,-,-
E985,Střelné zbraně a výbušniny,42,-,-,-,-,-,-,-,10,9,6,1,2,4,-,-,2,1,2,4,1,-,-
E986,Řezné a bodné nástroje,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E987,Pád s výše,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
E988,Jiné a NS způsoby,7,-,1,-,-,-,-,-,1,-,-,1,1,1,-,-,-,-,-,2,-,-,-
E989,Pozdní následky poranění nezjištěného původu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Poranění vzniklá válečnými operacemi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
