1982,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
E830,"Nehoda plavidla (srážka, ztroskotání, převržení) mající za následek potopení osoby",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E831,Jiný úraz při  nehodě plavidla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E832,Jiné náhodné potopení nebo (u)tonutí při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E833,Pád na schodech nebo žebříku při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E834,Jiný pád s jedné úrovně na jinou při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E835,Jiný nebo NS pád při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E836,Úraz u stroje při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E837,"Výbuch, oheň nebo popálení na plavidle",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
E838,Jiný nebo NS úraz při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D6,Úrazy při dopravě vzduchem a mimovzdušným prostorem,5,-,-,-,-,-,-,-,-,-,1,2,-,1,-,1,-,-,-,-,-,-,-
E840,Nehoda motorového letadla při stratu nebo přistávání,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E841,Jiná nebo NS nehoda motorového letadla,2,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-
E842,Nehoda letadla bez motoru,3,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-
E843,Pád v letadle nebo z letadla,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E844,Jiný blíže psaný úraz při dopravě vzduchem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E845,Nehoda kosmické lodi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
D7,Úrazy způsobené vozidly a nezařaditelné jinam,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
E846,"Úrazy způsobené vozidly s motorovým pohonem, používanými jen v budovách a na pozemcích výrobního nebo obchodního závodu ",1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
E847,"Úrazy způsobené lanovými vozy, nejedoucimi po kolejích ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E848,"Úrazy způsobené jinými vozidly, nezařaditelné jinam",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Náhodné otravy léky, chemickými látkami používanými v lékařství a biologickými látkami",9,-,1,2,-,-,-,-,-,-,-,-,1,-,1,1,1,-,-,-,1,-,1
E850,"Analgetika, antipyretika a antirevmatika",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E851,Barbituráty,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
E852,Jiná sedativa a hypnotika,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E853,Trankvilizéry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E854,Jiná psychofarmaka,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E855,Jiné látky působící na centrální a  (nebo) autonomní nervovou soustavu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E856,Antibiotika,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
E857,Jiné prostředky proti infekcím,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E858,"Jiné léky, chemické a biologické látky",5,-,-,1,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,1,-,1
,,,,,,,,,,,,,,,,,,,,,,,,
,"Náhodné otravy jinými pevnými a tekutými látkami, plyny a parami",242,-,2,-,-,-,1,2,8,7,19,17,31,9,17,19,15,16,18,17,20,13,11
E860,"Alkohol, nezařazený jinde",54,-,-,-,-,-,-,-,1,-,3,6,15,6,5,9,1,4,2,1,1,-,-
E861,"Čisticí, lešticí a dezinfekční prostředky, barvy a laky",1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
E862,"Výrobky z ropy, jiná rozpustidla jejich páry, nezařazené jinde",8,-,1,-,-,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,2,-,-
E863,Chemické a farmaceutické přípravky pro zemědělství a zahradnictví mimo přípravky pro výživu rostlin a umělá hnojiva,3,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,1,-,-,-
E864,"Žíravé a leptavé látky, nezařazené jinde",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
E865,Potraviny a jedovaté rostliny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E866,Jiné a NS pevné a tekuté látky,3,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,1,-,-,-,-
E867,Plyn rozváděný potrubím,107,-,-,-,-,-,1,2,2,6,6,7,6,2,8,2,9,6,9,12,12,11,6
E868,Jiný užitkový plyn nebo jiný kysličník uhelnatý,59,-,1,-,-,-,-,-,3,1,7,1,9,1,2,7,4,4,4,3,5,2,5
E869,Jiné plyny a páry,6,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,1,1,1,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Nehody, které postihly pacienty při lékařské péči",4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,-,-,-
E870,"Náhodné říznutí, píchnutí, perforace nebo krvácení při lékařské péči",2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-
E871,Cizí předmět ponechaný v těle při výkonu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E872,Selhání sterilizačních opatření při výkonu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E873,Chyba v dávkování,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E874,Mechanické selhání nástroje nebo přístroje při výkonu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
E875,"Kontaminovaná nebo infikovaná krev, jiná tekutina, lék nebo biologická látka",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E876,Jiné a NS nehody při lékařské péči,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Lékařské výkony  jako příčiny abnormální reakce pacienta nebo pozdější komlikace, bez nehody při výkonu",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
E878,"Chirurgická operace nebo jiný chirurgický výkon, bez nehody při výkonu, jako příčina abnormální reakce pacienta nebo pozdější komlikace",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
E879,"Jiný výkon, bez nehody při výkonu, jako příčina abnormální reakce pacienta nebo pozdější komlikace",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Náhodné pády,1010,4,4,1,2,-,2,6,13,24,14,35,22,22,22,40,62,59,73,141,182,160,122
E880,Pád na schodech nebo se schodů nebo stupňů,34,1,-,-,-,-,-,-,-,1,-,2,-,1,-,5,6,5,1,4,4,3,1
E881,Pád na žebříku nebo se žebříku nebo lešení,21,-,-,-,-,-,-,-,-,-,-,2,1,-,1,1,3,2,3,2,4,-,2
E882,Pád z budovy nebo jiné stavby,62,-,2,1,2,-,1,-,4,9,4,7,6,4,5,2,5,1,4,2,2,1,-
E883,Pád do jámy nebo jiného otvoru v půdě,4,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,1,1,-,-,-,-,-
E884,Jiný pád z jedné úrovně na jinou,102,3,2,-,-,-,1,4,-,4,3,10,4,6,4,2,6,8,7,19,5,8,6
E885,"Pád na rovině následkem uklouznutí, zakopnutí nebo klopýtnutí",577,-,-,-,-,-,-,-,-,1,-,3,2,1,6,10,19,29,41,89,143,133,100
E886,"Pád na rovině následkem srážky s jinou osobou, strčení  jinou osobou apod.",3,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1
E887,Zlomenina z neudané příčiny,89,-,-,-,-,-,-,-,6,3,3,4,4,7,4,8,9,6,6,9,5,7,8
E888,"Pád, jiný nebo NS",118,-,-,-,-,-,-,1,3,5,4,6,5,3,2,12,13,7,11,15,19,8,4
,,,,,,,,,,,,,,,,,,,,,,,,
,Úrazy způsobené ohněm,74,-,1,2,-,-,2,1,3,3,2,3,5,3,7,1,5,5,3,5,8,11,4
E890,Požár v obytném domě,5,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,1,-,-,-,-,-
E891,Požár v jiné nebo NS budově nebo stavbě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E892,Požár mimo budovy a stavby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E893,Úraz způsobený vznícením oděvu,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1
E894,Vznícení vysoce vznětlivých hmot,3,-,-,-,-,-,-,-,-,1,-,-,1,-,1,-,-,-,-,-,-,-,-
E895,Úraz způsobený kontrolovaným ohněm v obytném domě,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
E896,Úraz způsobený kontrolovaným ohněm v jiné nebo NS budově nebo stavbě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E897,Úraz způsobený kontrolovaným ohněm mimo budovy a stavby,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1,-,-,-
E898,Úraz způsobený jiným blíže popsaným ohněm ,4,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-,-
E899,Úraz způsobený NS ohněm ,57,-,1,2,-,-,1,1,3,1,1,2,4,3,5,1,3,4,2,3,6,11,3
,,,,,,,,,,,,,,,,,,,,,,,,
,Úrazy způsobené přírodními vlivy nebo vlivy životního prostředí,78,-,-,-,-,-,-,2,4,1,1,5,5,5,4,4,6,11,5,9,9,5,2
E900,Nadměrné horko,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E901,Nadměrný chlad,66,-,-,-,-,-,-,-,4,1,1,4,4,4,4,1,5,10,5,8,8,5,2
E902,Vysoký nebo nízký tlak vzduchu a jeho změny,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E903,Cestovaní a pohyb,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E904,"Hlad, žízeň, jiné strádání, nedostatek péče",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E905,Jedovatá zvířata a rostliny jako příčina otravy nebo toxické reakce,7,-,-,-,-,-,-,-,-,-,-,1,1,1,-,3,-,1,-,-,-,-,-
E906,Jiná poranění způsobení zvířaty,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-
E907,Blesk,2,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E908,Živelní pohromy a záplavy jimi způsobené,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E909,Katastrofální pohyby zemského povrchu a (sopečné) výbuchy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Úrazy způsobené potopením, dušením a cizími tělesy",475,87,4,3,10,9,37,13,25,27,20,43,31,24,15,18,32,21,22,14,9,11,-
E910,Náhodné potopení nebo (u)tonutí,259,-,3,2,9,8,32,11,21,21,12,29,19,11,8,8,23,12,10,9,6,5,-
E911,Ucpání dýchacích cest nebo (za)dušení způsobené vdechnutím nebo polknutím potravy,177,79,1,1,-,-,1,-,4,5,6,11,9,10,7,8,9,8,8,3,3,4,-
E912,Ucpání dýchacích cest nebo (za)dušení způsobené vdechnutím nebo polknutím jiného předmětu,8,1,-,-,-,-,2,-,-,-,-,-,-,1,-,-,-,-,2,1,-,1,-
E913,Náhodné mechanické (za)dušení,31,7,-,-,1,1,2,2,-,1,2,3,3,2,-,2,-,1,2,1,-,1,-
E914,Náhodné vniknutí cizího tělesa do oka nebo očních adnex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E915,Náhodné vniknutí cizího tělesa do jiného otvoru,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Jiné úrazy,282,-,1,-,-,1,2,4,18,26,36,36,26,27,17,33,14,10,7,10,8,4,2
E916,Náhodné udeření padajícím předmětem,75,-,-,-,-,-,-,-,1,6,14,9,7,11,4,11,3,3,2,2,2,-,-
E917,Náhodný náraz na předmět nebo osobu nebo náhodné udeření předmětem nebo osobou,5,-,-,-,-,-,-,1,-,-,-,2,-,-,-,-,-,-,-,1,1,-,-
E918,Náhodné zachycení v předmětech nebo mezi nimi,7,-,-,-,-,-,-,-,-,-,1,1,2,-,1,-,-,-,1,1,-,-,-
E919,Úrazy způsobené stroji,27,-,-,-,-,-,-,-,1,5,3,1,7,1,2,4,1,-,-,-,1,1,-
E920,"Úrazy způsobené řeznými, sečnými nebo bodnými nástroji nebo předměty",1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-
E921,Úraz způsobený  výbuchem tlakové nádoby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E922,Úraz způsobený střelou ze střelné zbraně ,8,-,-,-,-,-,-,1,1,2,2,2,-,-,-,-,-,-,-,-,-,-,-
E923,Úraz způsobený výbušninou,7,-,-,-,-,-,-,-,1,2,1,1,1,-,-,-,-,-,1,-,-,-,-
E924,"Úraz způsobený horkou látkou nebo předmětem, žíravou nebo leptavou látkou nebo parou",3,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,1,-
E925,Úraz způsobený elektrickým proudem,65,-,-,-,-,1,1,1,7,6,10,12,4,6,6,5,4,-,1,1,-,-,-
E926,Účinky záření,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E927,Přepětí nebo namožení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E928,Jiné a NS vlivy prostředí a náhodné příčiny,84,-,1,-,-,-,1,1,7,5,5,8,5,8,3,13,6,6,2,5,4,2,2
,,,,,,,,,,,,,,,,,,,,,,,,
,Pozdní následky náhodných poranění,8,-,-,-,-,-,-,-,-,2,1,1,-,2,1,-,1,-,-,-,-,-,-
E929,Pozdní následky náhodných poranění,8,-,-,-,-,-,-,-,-,2,1,1,-,2,1,-,1,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Látky, chemické a biologické látky, vyvolavší nepříznivé účinky při léčebném použití",6,-,-,-,-,-,-,-,-,-,-,2,1,1,-,1,-,-,1,-,-,-,-
E930,Antibiotika,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
E931,Jiné prostředky proti infekcím,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
E932,Hormony a jejich syntetické náhrady,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E933,Látky působící přímo na celý organismus,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E934,Látky působící především na složky krve,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E935,"Analgetika, antipyretika a antirevmatika",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E936,Antikonvulzíva a léky proti Parkinsonově nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E937,Sedativa  a hypnotika,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E938,Jiné látky s tlumivým účinkem na centrální nervovou soustavu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E939,Psychofarmaka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E940,Stimulancia centrální nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E941,Látky působící především na autonomní nervovou soustavu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E942,Látky působící především na oběhovou soustavu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E943,Látky působící především na trávicí soustavu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E944,"Látky působící na metabolismus vody, minerálů a kyseliny močové",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E945,Látky působící především na hladké nebo kosterní svaly nebo na dýchací soustavu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E946,"Látky působící především na kůži a sliznici, prostředky oftalmologické, otorinolaryngologické a stomatologické",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E947,Jiné a NS léky a přípravky,4,-,-,-,-,-,-,-,-,-,-,2,1,-,-,-,-,-,1,-,-,-,-
E948,Očkovací látky proti bakteriím,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E949,Jiné očkovací a biologické látky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
SE,Sebevraždy a sebopoškození,1574,-,-,-,-,-,1,9,39,76,138,128,139,106,113,135,133,85,98,149,118,67,40
E950,Otrava pevnou nebo kapalnou látkou,79,-,-,-,-,-,-,1,2,2,9,6,17,3,6,9,7,3,7,1,5,-,1
E951,Otrava plynem používaným v domácnosti,211,-,-,-,-,-,1,-,9,20,39,25,21,14,13,11,11,6,6,17,9,7,2
E952,Otrava jiným plynem nebo výpary,10,-,-,-,-,-,-,-,2,1,2,2,1,-,1,-,-,1,-,-,-,-,-
E953,"Oběšení, uškrcení nebo udušení",973,-,-,-,-,-,-,7,19,35,61,68,78,65,74,93,80,59,71,103,82,49,29
E954, (U)topení,32,-,-,-,-,-,-,-,2,2,-,1,1,2,1,1,5,1,2,3,6,2,3
E955,Sebevražda nebo sebepoškození střelnou zbraní nebo výbušninou,105,-,-,-,-,-,-,-,2,8,14,9,9,9,8,8,12,8,4,5,5,4,-
E956,"Sebevražda nebo sebepoškození řezným, sečným nebo bodným nástrojem ",31,-,-,-,-,-,-,-,-,-,1,2,2,6,-,3,6,-,1,4,1,2,3
E957,Sebevražda nebo sebepoškození skokem s výše,63,-,-,-,-,-,-,1,2,3,3,6,5,4,4,4,6,5,5,6,6,2,1
E958,Sebevražda nebo sebepoškození jiným nebo NS způsobem,69,-,-,-,-,-,-,-,1,5,9,8,5,3,6,6,6,2,2,10,4,1,1
E959,Pozdní následky pokusu o sebevraždu nebo sebepoškození ,1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
NA,Usmrcení nebo poranění způsobená úmyslně jinými osobami,63,12,-,1,-,-,3,1,4,5,1,3,2,5,6,5,4,2,2,4,2,1,-
E960,"Zápas, rvačka, znásilnění",11,-,-,-,-,-,-,-,-,-,-,1,1,1,-,4,3,-,1,-,-,-,-
E961,"Napadení žíravou nebo leptavou látkou, mimo otravu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E962,Otrávení,2,-,-,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E963,Oběšení nebo (u)škrcení,9,6,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,1,-
E964, (U)topení,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
E965,Napadení střelnou zbraní nebo výbušninou,6,-,-,-,-,-,-,-,2,1,-,-,-,1,1,-,1,-,-,-,-,-,-
E966,"Napadení řezným, sečným nebo bodným nástrojem ",15,1,-,-,-,-,-,-,1,4,-,-,-,1,3,1,-,1,-,2,1,-,-
E967,Bití nebo jiné týrání dítěte,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
E968,Napadení jiným nebo NS způsobem,18,4,-,1,-,-,2,1,-,-,1,1,1,1,2,-,-,1,1,2,-,-,-
E969,Pozdní následky poranění způsobeného úmyslně jinou osobou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
