1987,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
12,Jiná tuberkulóza dýchacího ústrojí,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,1,2,-
13,Tuberkulóza mozkomíšních plen a centrální nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,"Tuberkulóza střev, pobřišnice a uzlin okruží",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
15,Tuberkulóza kostí a kloubů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
16,Tuberkulóza močového a pohlavního ústrojí,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
17,Tuberkulóza jiných orgánů,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-
18,"Miliární, diseminovaná tuberkulóza",6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,1,1,1
20,Mor,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
21,Tularémie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
22,"Uhlák, sněť slezinná",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
23,Vlnivá horečka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
24,Vozhřivka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
25,Melioidosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
26,Horečka z krysího kousnutí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
27,Jiné zoonotické bakteriální nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
30,Malomocenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
31,Nemoci způsobené jinými mykobakteriemi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
32,Záškrt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
33,Dávivý kašel,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
34,Streptokoková angína a spála,1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
35,Růže,6,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,2,1,2
36,Meningokové infekce,3,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
37,Tetanus,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
38,Septikémie,43,1,-,-,-,-,1,-,-,-,-,-,1,1,3,2,2,3,4,8,10,5,2
39,Aktinomykotické infekce,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
40,Jiné bakteriální nemoci,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-
41,Bakteriální infekce při onemocněních zařazených jinde nebo s blíže neurčenou lokalizací,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
42,Syndrom získaného selhání imunity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
45,Akutní dětská obrna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
46,Pomalá virová infekce centrální nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
47,Meningitis způsobené enterovirem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
48,Jiné enterovirové nemoci centrální nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
49,"Jiné virové nemoci centrální nervové soustavy, nepřenášené členovci",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
50,Neštovice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
51,Kravské neštovice a paravakcinie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
52,Plané neštovice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
53,Pásový opar,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
54,Prostý opar,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
55,Spalničky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
56,Zarděnky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
57,Jiné virové nemoci s vyrážkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
60,Žlutá zimnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
61,Dengue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
62,Virový zánět mozku přenášený komáry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
63,Virový zánět mozku přenášený klíšťaty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
64,Virový zánět mozku přenášený jinými nebo blíže neurčenými členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
65,Hemoragická horečka přenášená členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
66,Jiné virové nemoci přenášené členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
70,Virový zánět jater,24,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,2,4,2,2,-,6,2
71,Vzteklina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
72,Epidemický zánět příušnic,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
73,"Ornithosis, psittacosis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
74,Specifické nemoci působené virem Coxsackie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
75,Infekční mononukleóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
76,Trachom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
77,Jiné nemoci spojivky působené viry a chlamydiemi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
78,Jiné nemoci působené viry a chlamydiemi,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
79,Virové infekce při onemocněních zařazených jinde nebo s blíže neurčenou lokalizací,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1
80,Epidemická skvrnivka - přenášená vešmi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
81,Jiná skvrnivka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
82,Rickettsiózy přenášené klíšťaty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
83,Jiné rickettsiózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
84,Malárie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
85,Leishmaniosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
86,Trypanosomiasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
87,Návratná horečka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
88,Jiné nemoci přenášené členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
90,Vrozená syfilis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
91,Čerstvá syfilis s příznaky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
92,Čerstvá syfilis latentní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
93,Kardiovaskulární syfilis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
94,Neurosyfilis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
95,Jiné formy pozdní syfilidy s příznaky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
96,Pozdní syfilid latentní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
97,Jiná nebo blíže neurčená syfilis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98,Gonokoková onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
99,Jiné pohlavní nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
100,Leptospirosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
101,Vincentova angína,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
102,Frambézie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
103,Pinta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
104,Jiné spirochétové infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
110,Dermatophytosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
111,"Dermatomycosis, jiná nebo blíže neurčená",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
112,"Candidosis, moniliasis",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
114,Coccidioidomycosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
115,Histoplasmosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
116,Blastomykotické infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
117,Jiné mykózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
118,Dermatomykózy působené potenciálně parazitárními houbami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
120,Schistosomiasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
121,Jiné infekce trematody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
122,"Echinococcosis, hydatidosis - měchožil",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
123,Jiné infekce cestody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
124,Trichinosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
125,Filariasis a dracontiasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
126,Ankylostomiasis a necatoriasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
127,Jiné střevní helmintiázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
128,Jiné a blíže neurčené helmintiázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
129,Střevní parazitismus blíže neurčený,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
130,Toxoplasmosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
131,Trichomoniasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
132,Zavšivení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
133,Acariasis (svrab),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
134,Jiná napadení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
135,Sarcoidosis,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,1,-,-
136,Jiné a blíže neoznačené infekční a parazitární nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
137,Pozdní následky tuberkulózy,8,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,3,-,-,2,1
138,Pozdní následky akutní poliomyelitidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
139,Pozdní následky jiných infekčních a parazitárních nemocí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
II,Novotvary,12 041,7,2,3,3,4,20,15,16,23,38,87,170,298,413,615,990,1 453,1 461,1 688,2 242,1 559,934
140,Zhoubný novotvar rtu,11,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,4,3,3
141,Zhoubný novotvar jazyka,19,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,1,4,2,1,1,3,2
142,Zhoubný novotvar slinné žlázy,12,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,2,1,-,3,3,1
143,Zhoubný novotvar dásně,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
144,Zhoubný novotvar ústní spodiny,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-
145,Zhoubný novotvar jiné nebo blíže neurčené části úst,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-
146,Zhoubný novotvar ústní částí hltanu,14,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,3,2,1,1,1,2
147,Zhoubný novotvar nosohltanu,15,-,-,-,-,-,1,-,-,-,-,-,1,-,2,-,1,2,-,1,3,2,2
148,Zhoubný novotvar hypofaryngu,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,4,1
149,"Zhoubný novotvar jiné nebo nepřesně určené lokalizace v oblasti rtu, ústní dutiny nebo hltanu",9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,1,2,-,3
150,Zhoubný novotvar jícnu,55,-,-,-,-,-,-,-,-,-,1,-,1,1,-,1,3,2,6,10,10,16,4
151,Zhoubný novotvar žaludku,1 025,-,-,-,-,-,-,-,1,1,4,8,11,17,15,20,48,80,104,154,240,196,126
152,Zhoubný novotvar tenkého střeva včetně dvanáctníku,36,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,3,3,6,2,10,4,3
153,Zhoubný novotvar tlustého střeva,994,-,-,-,-,-,-,-,-,-,2,4,6,18,19,30,64,92,122,162,243,136,96
154,"Zhoubný novotvar konečníku, rektosigmoidálního spojení nebo řiti",773,-,-,-,-,-,-,-,-,-,1,1,5,7,17,21,46,103,85,126,165,134,62
155,Zhoubný novotvar jater a intrahepatálních žlučových cest,320,-,-,1,-,-,-,-,-,-,1,-,1,6,7,12,24,41,44,50,62,51,20
156,Zhoubný novotvar žlučníku a extrahepatálních žlučových cest,684,-,-,-,-,-,-,-,-,-,-,-,-,3,11,20,36,89,96,116,162,98,53
157,Zhoubný novotvar slinivky břišní,676,-,-,-,-,-,-,-,-,-,-,1,7,5,16,25,48,73,89,113,155,90,54
158,Zhoubný novotvar retroperitonea nebo pobřišnice,40,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,3,8,3,5,10,4,2
159,Zhoubný novotvar jiné nebo nepřesně určené lokalizace v oblasti trávicího ústrojí nebo pobřišnice,249,-,-,-,-,-,-,-,-,-,-,-,-,1,2,3,13,20,21,36,63,51,39
160,"Zhoubný novotvar nosních dutin, středního ucha nebo obličejových dutin",13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,1,1,2,2,3
161,Zhoubný novotvar hrtanu,17,-,-,-,-,-,-,-,-,-,-,1,1,2,-,-,1,4,2,1,4,1,-
162,"Zhoubný novotvar průdušnice, průdušek a plic",795,-,-,-,-,-,-,-,-,-,1,6,7,24,34,70,93,112,123,92,107,92,34
163,Zhoubný novotvar pohrudnice,34,-,-,-,-,-,-,-,1,-,-,-,-,-,1,2,1,4,5,10,4,2,4
164,"Zhoubný novotvar brzlíku, srdce nebo mezihrudí",22,-,-,-,-,-,-,-,-,-,1,-,-,1,3,1,1,1,4,2,3,5,-
165,Zhoubný novotvar jiné nebo nepřesně určené lokalizace v oblasti dýchacích ústrojí nebo nitrohrudn,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,2,-
170,Zhoubný novotvar kosti nebo kloubní chrupavky,55,-,-,-,-,-,-,1,4,2,-,1,-,1,1,5,1,5,1,11,8,7,7
171,Zhoubný novotvar pojivové nebo jiné měkké tkáně,46,1,-,-,-,-,1,-,-,1,1,1,-,1,3,3,6,4,2,6,9,3,4
172,Zhoubný melanom kůže,118,-,-,-,-,-,-,-,1,1,-,5,2,6,10,11,12,16,6,15,12,15,6
173,Jiný zhoubný novotvar kůže,76,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,4,3,1,7,13,17,29
174,Zhoubný novotvar ženského prsu,1 889,-,-,-,-,-,-,-,-,-,2,9,37,78,119,150,207,242,226,208,294,177,140
175,Zhoubný novotvar mužského prsu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
179,Zhoubný novotvar neurčené části dělohy,160,-,-,-,-,-,-,-,-,-,-,-,4,9,4,8,6,17,25,23,32,18,14
180,Zhoubný novotvar děložního čípku,518,-,-,-,-,-,-,-,-,-,5,17,25,33,33,38,55,76,47,58,51,45,35
181,Zhoubný novotvar lůžka - placenty,6,-,-,-,-,-,-,-,-,-,1,1,-,-,1,-,-,-,-,-,2,1,-
182,Zhoubný novotvar děložního těla,399,-,-,-,-,-,-,-,-,-,-,1,2,3,13,9,28,66,78,69,65,42,23
183,Zhoubný novotvar vaječníku nebo jiných adnex dělohy,727,-,-,-,-,-,-,-,-,2,6,5,3,26,37,75,83,123,97,82,107,58,23
184,Zhoubný novotvar jiného nebo blíže neoznačeného ženského pohlavního orgánu,169,-,-,-,-,-,-,-,-,-,-,-,2,4,3,4,11,17,20,22,46,22,18
185,Zhoubný novotvar předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
186,Zhoubný novotvar varlete,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
187,Zhoubný novotvar pyje nebo jiného mužského pohlavního orgánu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
188,Zhoubný novotvar močového měchýře,193,-,-,-,-,-,-,-,-,-,-,-,1,1,3,6,11,16,23,34,34,48,16
189,Zhoubný novotvar ledviny nebo jiného nebo blíže neurčeného močového orgánu,351,-,-,-,-,-,-,1,-,-,1,-,1,2,9,24,44,59,43,52,64,36,15
190,Zhoubný novotvar oka,17,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,2,3,2,2,3,3
191,Zhoubný novotvar mozku,184,-,1,-,1,1,3,5,1,1,1,4,14,16,11,18,34,27,19,9,13,4,1
192,Zhoubný novotvar jiné nebo blíže neurčené části nervové soustavy,6,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,1,1,1
193,Zhoubný novotvar štítné žlázy,89,-,-,-,-,-,-,-,-,-,-,1,2,-,1,6,3,8,10,16,21,16,5
194,Zhoubný novotvar jiné žlázy s vnitřní sekrecí nebo příbuzné tkáně,12,-,-,1,-,-,1,-,-,-,-,-,1,2,-,-,-,1,-,3,1,-,2
195,Zhoubný novotvar jiné nebo nepřesně určené lokalizace,103,-,-,-,1,-,1,1,-,1,-,-,-,-,2,4,-,14,8,18,21,19,13
196,Sekundární nebo blíže neurčený zhoubný novotvar mízních uzlin,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
197,Sekundární zhoubný novotvar dýchací nebo trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
198,Sekundární zhoubný novotvar jiné určené lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
199,Zhoubný novotvar bez určení lokalizace,182,-,-,-,-,-,-,-,-,1,-,1,-,1,4,5,16,16,26,29,43,24,16
200,Lymforarkom a retikulosarkom,48,-,-,-,-,-,2,-,-,1,-,1,2,1,4,4,2,4,5,6,7,6,3
201,Hodgkinova nemoc,72,-,-,-,-,-,-,-,2,2,1,4,6,3,-,4,9,10,11,4,9,5,2
202,Jiný zhoubný novotvar mízní nebo histiocytární tkáně,143,1,-,-,-,1,1,1,-,-,2,4,3,1,5,9,11,13,19,22,29,14,7
203,Mnohočetný myelom a imunoproliferativní novotvary,115,-,-,-,-,-,-,-,-,-,-,-,-,1,-,5,12,13,19,29,22,13,1
204,Lymfatická leukémie,168,2,1,-,1,1,9,5,2,1,1,2,3,3,1,-,7,12,14,27,33,27,16
205,Myeloidní leukémie,165,-,-,-,-,1,1,-,-,8,3,8,14,9,9,7,16,22,17,17,20,9,4
206,Monocytární leukémie,7,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,1,2,1
207,Jiná určená leukémie,22,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,3,2,6,2,4,2
208,Leukémie blíže neurčeného buněčného typu,45,2,-,1,-,-,-,-,1,1,1,1,-,1,1,1,6,4,4,7,6,3,5
210,"Nezhoubný novotvar rtu, ústní dutiny a hltanu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
211,Nezhoubný novotvar jiné části trávicí soustavy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-
212,Nezhoubný novotvar dýchacích nebo nitrohrudních orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
213,Nezhoubný novotvar kosti nebo kloubní chrupavky,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
214,Lipom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
215,Jiný nezhoubný novotvar pojivové nebo jiné měkké tkáně,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
216,Nezhoubný novotvar kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
217,Nezhoubný novotvar prsu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
218,Leiomyom dělohy,6,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,2,-,1,-,-,-,-
219,Jiný nezhoubný novotvar dělohy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
220,Nezhoubný novotvar vaječníku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
221,Nezhoubný novotvar jiného ženského pohlavního orgánu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
222,Nezhoubný novotvar mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
223,Nezhoubný novotvar ledviny nebo jiného močového orgánu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
224,Nezhoubný novotvar oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
225,Nezhoubný novotvar mozku nebo jiné části nervové soustavy,46,-,-,-,-,-,-,-,1,-,2,-,-,1,2,2,8,7,7,8,8,-,-
226,Nezhoubný novotvar štítné žlázy,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
227,Nezhoubný novotvar jiné žlázy s vnitřní sekrecí nebo příbuzné tkáně,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,1,-,-,-
228,Hemangiom a lymfangiom jakékoliv lokalizace,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
229,Nezhoubný novotvar jiné nebo blíže neurčené lokalizace,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
230,Carcinoma in situ trávicí soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
