2006,Zemřelí muži podle podrobného seznamu příčin smrti a věku - úrazy a otravy podle vnější příčiny,,,,,,,,,,,,,,,,,,,,,,,
MKN (1993),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85 +
V18,"Cyklista zraněný při dopravní nehodě 
bez srážky",7,-,-,-,-,-,-,-,-,-,1,1,-,-,1,1,1,-,1,-,-,1,-
V19,Cyklista zraněný při jiných a neurčených dopravních nehodách,11,-,-,-,-,-,-,-,1,-,1,-,-,-,5,-,2,-,1,-,1,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Jezdec na motocyklu zraněný při dopravní nehodě    V20-V29,61,-,-,-,-,-,-,-,6,18,10,3,12,5,1,2,2,-,-,1,1,-,-
V20,"Jezdec na motocyklu zraněný při srážce 
s chodcem nebo zvířetem",5,-,-,-,-,-,-,-,-,1,-,1,3,-,-,-,-,-,-,-,-,-,-
V21,"Jezdec na motocyklu zraněný při srážce 
s jízdním kolem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V22,"Jezdec na motocyklu zraněný při srážce 
s dvou nebo tříkolovým motorovým vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V23,"Jezdec na motocyklu zraněný při srážce 
s automobilem osobním, dodávkovým 
nebo lehkým nákladním",19,-,-,-,-,-,-,-,1,6,4,-,2,2,1,1,-,-,-,1,1,-,-
V24,"Jezdec na motocyklu zraněný při srážce 
s těžkým nákladním vozidlem 
nebo autobusem",4,-,-,-,-,-,-,-,-,1,1,-,1,-,-,1,-,-,-,-,-,-,-
V25,"Jezdec na motocyklu zraněný při srážce 
s železničním vlakem nebo  železničním vozidlem",1,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V26,"Jezdec na motocyklu zraněný při srážce 
s jiným nemotorovým vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V27,"Jezdec na motocyklu zraněný při srážce 
s pevnou překážkou (s připevněným nebo stojícím předmětem)",19,-,-,-,-,-,-,-,3,7,2,1,3,1,-,-,2,-,-,-,-,-,-
V28,Jezdec na motocyklu zraněný při dopravní nehodě bez srážky,4,-,-,-,-,-,-,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-
V29,"Jezdec na motocyklu zraněný při jiných 
a neurčených dopravních nehodách",9,-,-,-,-,-,-,-,-,2,2,-,3,2,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Člen osádky tříkolového motorového vozidla zraněný při dopravní nehodě     V30-V39,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
V30,"Člen osádky tříkolového motorového vozidla zraněný při srážce s chodcem 
nebo zvířetem",1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
V31,Člen osádky tříkolového motorového vozidla zraněný při srážce s jízdním kolem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V32,"Člen osádky tříkolového motorového vozidla zraněný při srážce s jiným 
dvou nebo  tříkolovým motorovým vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V33,"Člen osádky tříkolového motorového vozidla zraněný při srážce s automobilem osobním, dodávkovým  nebo lehkým nákladním",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V34,Člen osádky tříkolového motorového vozidla zraněný při srážce s těžkým nákladním vozidlem nebo autobusem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V35,"Člen osádky tříkolového motorového vozidla zraněný při srážce s železničním vlakem 
nebo železničním vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V36,Člen osádky tříkolového motorového vozidla zraněný při srážce s jiným nemotorovým vozidlem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V37,"Člen osádky tříkolového motorového vozidla zraněný při srážce s pevnou překážkou 
(s připevněným nebo stojícím předmětem)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V38,Člen osádky tříkolového motorového vozidla zraněný při dopravní nehodě bez srážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V39,Člen osádky tříkolového motorového vozidla zraněný při jiných a neurčených dopravních nehodách,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Člen osádky osobního automobilu zraněný při dopravní nehodě     
V40-V49",201,-,-,-,-,-,2,3,30,33,17,23,15,16,13,12,11,8,5,5,5,2,1
V40,"Člen osádky osobního automobilu zraněný 
při srážce chodcem nebo zvířetem",10,-,-,-,-,-,-,-,-,1,-,3,2,2,2,-,-,-,-,-,-,-,-
V41,"Člen osádky osobního automobilu zraněný 
při srážce s jízdním kolem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V42,"Člen osádky osobního automobilu zraněný 
při srážce s dvou nebo tříkolovým motorovým vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V43,"Člen osádky osobního automobilu zraněný 
při srážce s automobilem osobním, dodávkovým nebo lehkým nákladním",61,-,-,-,-,-,-,-,6,10,7,8,2,5,5,5,5,2,1,3,-,1,1
V44,"Člen osádky osobního automobilu zraněný 
při srážce s těžkým nákladním vozidlem 
nebo autobusem",33,-,-,-,-,-,2,1,4,4,1,3,2,2,2,2,2,3,2,2,1,-,-
V45,"Člen osádky osobního automobilu zraněný 
při srážce s železničním vlakem 
nebo železničním vozidlem",9,-,-,-,-,-,-,-,2,2,-,2,-,-,-,1,-,1,-,-,1,-,-
V46,"Člen osádky osobního automobilu zraněný 
při srážce s jiným nemotorovým vozidlem",1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V47,"Člen osádky osobního automobilu zraněný 
při srážce s pevnou překážkou 
(s připevněným nebo stojícím předmětem)",61,-,-,-,-,-,-,-,11,14,5,5,8,4,4,1,3,1,2,-,2,1,-
V48,"Člen osádky osobního automobilu zraněný 
při dopravní nehodě bez srážky",9,-,-,-,-,-,-,1,2,-,2,1,-,1,-,1,-,1,-,-,-,-,-
V49,"Člen osádky osobního automobilu zraněný 
při jiných a neurčených dopravních nehodách",17,-,-,-,-,-,-,-,5,2,2,1,1,2,-,2,1,-,-,-,1,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při dopravní nehodě     
V50-V59",7,-,-,-,-,-,-,-,-,1,1,1,1,1,-,-,-,1,-,1,-,-,-
V50,"Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce 
s chodcem nebo zvířetem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V51,"Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce 
s jízdním kolem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V52,"Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce 
s dvou nebo tříkolovým motorovým vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V53,"Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce 
s automobilem osobním, dodávkovým 
či lehkým nákladním",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V54,"Člen osádky dodávkového či lehkého nákladního automobilu zraněný při srážce 
s těžkým nákladním vozidlem 
nebo autobusem",4,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,1,-,-,-
V55,"Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce 
s železničním vlakem nebo železničním vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V56,"Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce 
s jiným nemotorovým vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V57,"Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při srážce 
s pevnou překážkou",2,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-
V58,Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při dopravní nehodě bez srážky,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
V59,"Člen osádky dodávkového nebo lehkého nákladního automobilu zraněný při jiných 
a neurčených dopravních nehodách",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Člen osádky těžkého nákladního vozidla zraněný při dopravní nehodě    V60-V69,8,-,-,-,-,-,-,-,-,1,-,2,-,1,1,1,1,1,-,-,-,-,-
V60,Člen osádky těžkého nákladního vozidla zraněný při srážce s chodcem nebo zvířetem,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
V61,Člen osádky těžkého nákladního vozidla zraněný při srážce s jízdním kolem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V62,Člen osádky těžkého nákladního vozidla zraněný při srážce s dvou nebo tříkolovým motorovým vozidlem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V63,"Člen osádky těžkého nákladního vozidla zraněný při srážce s automobilem osobním, dodávkovým nebo lehkým nákladním",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V64,Člen osádky těžkého nákladního vozidla zraněný při srážce s těžkým nákladní vozidlem nebo autobusem,2,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-
V65,"Člen osádky těžkého nákladního vozidla zraněný při srážce s železničním vlakem 
nebo železničním vozidlem",2,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,-,-
V66,Člen osádky těžkého nákladního vozidla zraněný při srážce s jiným nemotorovým vozidlem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V67,"Člen osádky těžkého nákladního vozidla zraněný při srážce s pevnou překážkou 
(s připevněným nebo stojícím předmětem)",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
V68,Člen osádky těžkého nákladního vozidla zraněný při dopravní nehodě bez srážky,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
V69,Člen osádky těžkého nákladního vozidla zraněný při jiných a neurčených dopravních nehodách,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Člen osádky autobusu zraněný 
při dopravní nehodě     V70-V79",2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,-
V70,"Člen osádky autobusu zraněný při srážce 
s chodcem nebo zvířetem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V71,"Člen osádky autobusu zraněný při srážce 
s jízdním kolem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V72,"Člen osádky autobusu zraněný při srážce 
s dvou nebo tříkolovým motorovým vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V73,"Člen osádky autobusu zraněný při srážce 
s automobilem osobním, dodávkovým 
nebo lehkým nákladním",1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
V74,"Člen osádky autobusu zraněný při srážce 
s těžkým nákladním vozidlem 
nebo autobusem",1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
V75,"Člen osádky autobusu zraněný při srážce 
s železničním vlakem nebo železničním vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V76,"Člen osádky autobusu zraněný při srážce 
s jiným nemotorovým vozidlem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V77,"Člen osádky autobusu zraněný při srážce 
s pevnou překážkou 
(s připevněným nebo stojícím předmětem)",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V78,Člen osádky autobusu zraněný při dopravní nehodě bez srážky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V79,"Člen osádky autobusu zraněný při jiných 
a neurčených dopravních nehodách",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Jiné nehody při pozemní dopravě    
V80 - V89",272,-,-,-,-,1,3,5,15,41,30,31,27,10,14,26,20,10,9,14,9,5,2
V80,Jezdec na zvířeti nebo člen osádky vozidla taženého zvířetem zraněný při dopravní nehodě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V81,"Člen osádky železničního vlaku 
nebo železničního vozidla zraněný 
při dopravní nehodě",5,-,-,-,-,-,1,-,-,1,-,1,-,-,2,-,-,-,-,-,-,-,-
V82,"Člen osádky vozu pouliční dráhy zraněný 
při dopravní nehodě",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V83,"Člen osádky zvláštního vozidla určeného zejména pro průmyslové prostory zraněný 
při dopravní nehodě",1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
V84,"Člen osádky zvláštního vozidla určeného především pro zemědělství zraněný 
při dopravní nehodě",3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,-
V85,Člen osádky zvláštního stavebního vozidla zraněný při dopravní nehodě,3,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,-,-,-,-,-,-
V86,"Člen osádky terénního či jiného motorového vozidla určeného hlavně pro mimosilniční provoz, zraněný při dopravní nehodě",1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
V87,"Provozní (silniční) nehoda určeného typu, ale s neznámým způsobem dopravy oběti",1,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
V88,"Neprovozní (mimosilniční) nehoda určeného typu, ale s neznámým způsobem dopravy oběti",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V89,"Nehoda motorového nebo nemotorového vozidla, typ vozidla neurčen",258,-,-,-,-,1,2,5,15,39,29,29,26,10,11,25,19,10,9,12,9,5,2
,,,,,,,,,,,,,,,,,,,,,,,,
,Nehody při vodní dopravě     V90 - V94,2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-
V90,"Nehoda plavidla jako příčina (u)tonutí 
a potopení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V91,Nehoda plavidla jako příčina jiného poranění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V92,"(U)tonutí a potopení v souvislosti s vodní dopravou, bez nehody plavidla",2,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,-,-,-,-,-
V93,"Nehoda na palubě plavidla bez nehody plavidla, která není příčinou (u)tonutí 
a potopení",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V94,Jiné a neurčené nehody při vodní dopravě,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Nehody při dopravě vzduchem 
a vesmírným prostorem      V95 - V97",11,-,-,-,-,-,-,-,-,-,1,1,-,-,1,1,4,-,2,1,-,-,-
V95,Nehoda letounu s pohonem jako příčina zranění člena osádky,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,-,2,-,-,-,-
V96,Nehoda letounu bez pohonu jako příčina zranění člena osádky,2,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-
V97,Jiné určené nehody při dopravě vzduchem,3,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,1,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,"Jiné a neurčené dopravní nehody     
V98 - V99",3,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,1,-,-,-,-,-
V98,Jiné určené dopravní nehody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
V99,Neurčená dopravní nehoda,3,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,1,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
,Jiné vnější příčiny náhodných poranění     W00 - X59,1693,7,3,1,2,2,7,5,29,48,67,70,57,114,122,177,189,153,97,93,133,151,166
,,,,,,,,,,,,,,,,,,,,,,,,
,Pády       W00 - W19,595,-,-,-,-,-,-,1,4,12,8,13,10,18,20,36,49,42,40,45,72,96,129
W00,Pád na rovině na ledu a sněhu,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-
W01,"Pád na rovině následkem uklouznutí, zakopnutí nebo klopýtnutí",87,-,-,-,-,-,-,-,-,-,1,-,-,-,2,2,4,1,6,10,11,21,29
W02,"Pád na ledních bruslích, lyžích, kolečkových bruslích nebo skateboardech",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
W03,"Jiné pády na rovině ze srážky 
s nebo strčení jinou osobou",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W04,Pád při nesení nebo podpírání jinými osobami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W05,Pád s invalidního vozíku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W06,Pád s postele,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W07,Pád se židle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W08,Pád s (týkající se) jiného nábytku,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,1
W09,Pád s (týkající se) vybavení hřiště,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W10,Pád na schodech a stupních nebo s nich,39,-,-,-,-,-,-,-,-,-,-,2,-,2,-,4,6,3,7,3,7,4,1
W11,Pád na nebo se žebříku,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,2,-,-,-,2,-,1
W12,Pád na nebo s lešení,7,-,-,-,-,-,-,-,-,2,-,-,1,2,1,-,1,-,-,-,-,-,-
W13,Pád s (z) budovy nebo konstrukce nebo propadnutí,43,-,-,-,-,-,-,-,-,2,-,3,3,3,5,9,4,1,3,1,4,4,1
W14,Pád se stromu,9,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,-,1,2,2,1,-
W15,Pád se skály,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W16,"Potopení se nebo skok do vody jako příčina jiného poranění, než je (u)tonutí
nebo potopení",1,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-
W17,Jiný pád z jedné úrovně na druhou,32,-,-,-,-,-,-,-,2,3,3,3,-,3,-,2,5,3,2,2,3,1,-
W18,Jiný pád na rovině,13,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,3,2,-,-,1,1,4
W19,Neurčený pád,352,-,-,-,-,-,-,-,2,5,4,2,5,8,11,15,23,32,21,27,42,63,92
,,,,,,,,,,,,,,,,,,,,,,,,
,Vystavení neživotným mechanickým silám        W20 - W49,59,-,1,-,1,-,-,1,1,4,6,4,3,11,2,5,6,3,5,-,5,1,-
W20,"Udeření hozeným, vrženým nebo padajícím předmětem",22,-,1,-,1,-,-,1,1,1,2,1,1,5,-,2,2,1,3,-,-,-,-
W21,Udeření sportovním nářadím (vybavením) nebo náraz na ně,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W22,Udeření jinými předměty nebo náraz na ně,2,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-
W23,"Zachycení, rozdrcení, zmáčknutí 
nebo uskřípnutí do předmětů nebo mezi ně",7,-,-,-,-,-,-,-,-,2,2,-,-,1,1,-,-,-,-,-,1,-,-
W24,"Kontakt se zařízeními na zvedání a přenos, nezařazenými jinde",3,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,1,-,-
W25,Kontakt s ostrým sklem,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-
W26,"Kontakt s nožem, mečem nebo dýkou",1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
W27,Kontakt s ručním nástrojem bez pohonu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W28,Kontakt se sekačkou trávy s pohonem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W29,"Kontakt s jinými ručními nástroji na pohon 
a stroji v domácnosti",2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,-
W30,Kontakt se zemědělskými stroji,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-
W31,Kontakt s jiným a neurčeným strojem,5,-,-,-,-,-,-,-,-,-,-,1,-,2,-,1,1,-,-,-,-,-,-
W32,"Výstřel z krátké jednoruční střelné zbraně, pistole, revolveru",5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,1,-,1,1,-
W33,"Výstřel z pušky, brokovnice a větší ruční střelné zbraně",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W34,Výstřel z jiných a neurčených střelných zbraní,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-
W35,Výbuch a prasknutí kotle,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-
W36,Výbuch a prasknutí tlakové nádoby na plyn,3,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-
W37,"Výbuch a prasknutí stlačené pneumatiky, potrubí nebo hadice",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W38,Výbuch a prasknutí jiných určených tlakových zařízení,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-
W39,Výstřel ohňostroje,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W40,Výbuch jiných látek,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
W41,Vystavení proudu pod vysokým tlakem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W42,Vystavení hluku,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W43,Vystavení vibracím,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W44,"Cizí těleso vniklé do oka nebo okem 
nebo přirozeným otvorem",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
W45,Cizí těleso nebo předmět proniklý kůží,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-
W49,Vystavení jiným a neurčeným neživotným mechanickým silám,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
,,,,,,,,,,,,,,,,,,,,,,,,
