1999,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,
MKN (1993),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+
A87,Virová meningitida,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A88,"Jiné virové infekce centrální nervové 
soustavy, jinde nezařazené",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A89,Neurčená virová infekce centrální nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B00,Infekce virem Herpes simplex,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B01,Varicella - plané neštovice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B02,Herpes zoster - pásový opar, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B06,Zarděnky - rubeola,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B15,Akutní hepatitida A,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B16,Akutní hepatitida B,6, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,2, -, -, -,2,1, -
B17,Jiná akutní virová hepatitida, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B18,Chronická virová hepatitida,9, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -,1,3,1,2, -,1
B19,Neurčená virová hepatitida,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -
B20,"Onemocnění HIV projevující se infekčními 
a parazitárními nemocemi", -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B21,Onemocnění HIV projevující se zhoubnými novotvary , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B22,Onemocnění HIV projevující se jinými určenými nemocemi ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B23,Onemocnění HIV projevující se jinými stavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B24,Neurčené onemocnění virem HIV, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B25,Cytomegalovirová nemoc,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B26,Epidemický zánět příušnic - parotitis epidemica ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B27,Infekční mononukleóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B33,Jiné virové nemoci nezařazené jinde, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B34,Virové nemoci neurčené lokalizace, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B37,Kandidóza - candidiasis, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
B40,Blastomykóza - blastomycosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B42,Sporotrichóza - sporotrichosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B44,Aspergilóza - aspergillosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B45,Kryptokokóza - cryptococcosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B49,Neurčená mykóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B50,"Malárie, původce: Plasmodium falciparum ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B51,"Malárie, původce: Plasmodium vivax",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B58,Toxoplazmóza - toxoplasmosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B83,Jiné helmintózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B90,Následky tuberkulózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B91,Následky poliomyelitidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B94,"Následky jiných a neurčených infekčních 
a parazitárních nemocí",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B99,Jiné a neurčené infekční nemoci, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
,,,,,,,,,,,,,,,,,,,,,,,,
II,Novotvary,12 700,2, -,1,3,1,15,13,9,30,28,53,106,217,491,805,949,1 080,1 655,2 083,2 400,1 100,1 659
C00,Zhoubný novotvar rtu,5, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2,3
C01,Zhoubný novotvar kořene jazyka,5, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -, -, -, -,2,1
C02,Zhoubný novotvar jiných a neurčených částí jazyka,15, -, -, -, -, -, -, -, -, -, -, -,1, -, -,1,3, -,3,1,3,1,2
C03,Zhoubný novotvar dásně - gingivy,3, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1,1, -, -
C04,Zhoubný novotvar ústní spodiny,6, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2, -,1, -,1,1,1, -
C05,Zhoubný novotvar patra,4, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2, -,2
C06,Zhoubný novotvar jiných a neurčených částí úst ,13, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1,1, -,1,3,2,3,1
C07,Zhoubný novotvar příušní (parotické) žlázy ,18, -, -, -, -, -, -, -, -, -,1, -, -, -, -,1, -,1,1,3,4,4,3
C08,Zhoubný novotvar jiných a neurčených slinných žláz,9, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -, -,1,2, -,3,2, -
C09,Zhoubný novotvar mandle - tonzily,19, -, -, -, -, -, -, -, -, -, -,1,1,1, -,1,7,3,1, -,1,1,2
C10,"Zhoubný novotvar ústní části hltanu 
- orofaryngu ",8, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,2, -,1,3,1, -, -
C11,"Zhoubný novotvar nosohltanu 
- nazofaryngu",11, -, -, -, -, -, -, -, -, -,1, -, -, -,1,1,1,3,1, -,2, -,1
C12,Zhoubný novotvar pyriformního sinu,2, -, -, -,1, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -, -
C13,Zhoubný novotvar hypofaryngu,9, -, -, -, -, -, -, -, -, -, -, -, -, -,2, -,1,2, -,2,2, -, -
C14,"Zhoubný novotvar jiných a nepřímo určených lokalizací rtu, ústní dutiny a hltanu",9, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,1,2,3,2
C15,Zhoubný novotvar jícnu,78, -, -, -, -, -, -, -, -, -, -, -, -,1,1,6,4,6,13,12,16,5,14
C16,Zhoubný novotvar žaludku,679, -, -, -, -, -, -, -, -, -,2,1,5,9,30,23,30,49,71,113,143,84,119
C17,Zhoubný novotvar tenkého střeva,23, -, -, -, -, -, -, -, -, -, -, -, -,1,1,4,1,1,3,5,2, -,5
C18,Zhoubný novotvar tlustého střeva,1 151, -, -, -, -, -, -, -, -, -,1, -,3,13,29,49,78,72,150,199,235,123,199
C19,"Zhoubný novotvar 
rektosigmoideálního spojení ",281, -, -, -, -, -, -, -, -, -,1, -, -,3,6,14,27,22,40,42,49,29,48
C20,Zhoubný novotvar konečníku - recta,464, -, -, -, -, -, -, -, -, -, -, -,1,1,14,18,21,31,70,74,98,58,78
C21,Zhoubný novotvar řiti a řitního kanálu,31, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1,2,6,7,5,5,4
C22,Zhoubný novotvar jater a intrahepatálních žlučových cest,378, -, -, -, -, -, -,1, -, -,2, -,2,4,11,15,23,28,57,61,78,33,63
C23,Zhoubný novotvar žlučníku,398, -, -, -, -, -, -, -, -, -, -,1,2,1,7,12,21,25,64,66,102,41,56
C24,Zhoubný novotvar jiných a neurčených částí žlučových cest,151, -, -, -, -, -, -, -, -, -, -, -,1,3,6,4,6,12,16,18,39,21,25
C25,Zhoubný novotvar slinivky břišní,737, -, -, -, -, -, -, -, -, -, -, -,2,5,18,32,50,61,119,132,166,65,87
C26,Zhoubný novotvar jiných a nepřesně určených trávících orgánů ,143, -, -, -, -, -,1, -, -, -, -, -,2, -,1,3,4,11,9,23,32,26,31
C30,"Zhoubný novotvar nosní dutiny 
a středního ucha",9, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,3, -,2,1,1,1
C31,Zhoubný novotvar vedlejších dutin,5, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -,1,1,2, -, -
C32,Zhoubný novotvar hrtanu,27, -, -, -, -, -, -, -, -, -, -, -, -, -,3,6,2,1,4,4,5, -,2
C33,Zhoubný novotvar průdušnice - trachey,7, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -,1, -, -,1,1,2,1
C34,"Zhoubný novotvar průdušky 
- bronchu a plíce",1 236, -, -, -, -, -, -, -, -, -, -,1,4,21,43,119,120,139,188,221,216,70,94
C37,Zhoubný novotvar brzlíku - thymu,5, -, -, -, -, -, -, -, -, -,1, -, -,1, -, -, -, -, -,1,1,1, -
C38,"Zhoubný novotvar srdce, mezihrudí 
- mediastina a pohrudnice - pluery ",35, -, -, -, -, -, -, -, -, -, -, -, -,1,2,1,6,2,2,9,4,3,5
C39,"Zhoubný novotvar jiných a nepřímo určených lokalizací v dýchací soustavě 
a nitrohrudních orgánech ",14, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1,1,1,2,2, -,3,3
C40,Zhoubný novotvar kosti a kloubní chrupavky končetin ,21, -, -, -, -, -, -, -,3,1,1,1, -, -, -, -,2, -,3,3,5, -,2
C41,Zhoubný novotvar kosti a kloubní chrupavky jiných a neurčených lokalizací ,29, -, -, -, -, -, -, -, -,2, -, -, -, -, -,3,3,3,2,4,6,1,5
C43,Zhoubný melanom kůže,149, -, -, -, -, -, -, -, -,2,1,2,4,8,7,14,22,5,16,23,20,8,17
C44,Jiný zhoubný novotvar kůže,55, -, -, -, -, -, -, -, -, -,1, -, -, -,1, -,1,1,2,5,10,10,24
C45,Mezoteliom - mesothelioma,19, -, -, -, -, -, -, -, -, -, -,1, -,1, -,2,1,3,3,3,5, -, -
C46,Kaposiho sarkom,2, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -,1, -
C47,"Zhoubný novotvar periferních nervů 
a autonomní nervové soustavy ",2, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -
C48,"Zhoubný novotvar retroperitonea 
a peritonea ",48,1, -, -, -, -,1, -, -, -, -,1,1, -,2,2,5,3,6,9,6,6,5
C49,"Zhoubný novotvar jiné pojivové 
a měkké tkáně",39, -, -, -, -, -,1, -,1,2,1, -, -,2,1,4,1,3,4,4,5,6,4
C50,Zhoubný novotvar prsu,1 895, -, -, -, -, -, -, -,1,1,2,7,24,50,112,173,170,196,235,274,295,119,236
C51,Zhoubný novotvar vulvy,85, -, -, -, -, -, -, -, -, -, -, -, -,1,2,5,5,4,11,14,15,13,15
C52,Zhoubný novotvar pochvy - vaginy,23, -, -, -, -, -, -, -, -, -, -, -,1, -, -,1, -, -,1,7,1,2,10
C53,"Zhoubný novotvar hrdla děložního 
- cervicis uteri",392, -, -, -, -, -, -, -, -, -,3,9,12,27,44,36,43,41,28,50,56,18,25
C54,Zhoubný novotvar těla děložního,362, -, -, -, -, -, -, -, -, -,1,1,4,8,8,18,21,36,53,76,70,34,32
C55,"Zhoubný novotvar dělohy, část NS",198, -, -, -, -, -, -, -, -, -, -,1,1,2,8,14,22,12,28,35,39,15,21
C56,Zhoubný novotvar vaječníku,703, -, -, -, -, -, -, -, -, -,2,2,10,11,48,72,73,83,92,118,95,48,49
C57,Zhoubný novotvar jiných a neurčených ženských pohlavních orgánů,105, -, -, -, -, -, -, -, -, -, -,2,2,3,3,5,8,6,12,16,19,9,20
C58,Zhoubný novotvar placenty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
C60,Zhoubný novotvar pyje,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C61,"Zhoubný novotvar předstojné žlázy 
- prostaty ",x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C62,Zhoubný novotvar varlete,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C63,Zhoubný novotvar jiných a neurčených mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x
C64,Zhoubný novotvar ledviny mimo pánvičku ,430,-, -, -, -, -, -,1, -,2, -,1, -,3,9,20,31,39,67,69,97,34,57
C65,Zhoubný novotvar ledvinné pánvičky,23, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -,3,4,2,4,5,4, -
C66,Zhoubný novotvar močovodu - ureteru,6, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -,2, -, -,2
C67,"Zhoubný novotvar močového měchýře 
- vesicae urinariae",199, -, -, -, -, -, -, -, -, -, -, -,1,2,1,4,15,9,21,36,41,25,44
C68,Zhoubný novotvar jiných a neurčených močových orgánů,7, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2, -, -,2,3
C69,Zhoubný novotvar oka a očních adnex,12, -, -, -, -, -, -, -, -, -, -, -, -, -,1,2, -,1,2, -,3, -,3
C70,Zhoubný novotvar mozkomíšních plen,20, -, -, -, -, -, -, -, -,1, -, -,2, -,2,1,1, -,2,4,4, -,3
C71,Zhoubný novotvar mozku,313, -, -,1,1,1,4,7,2,5,1,9,8,11,18,22,28,44,48,47,40,9,7
C72,"Zhoubní novotvar míchy, mozkových nervů a jiných částí CNS ",11, -, -, -, -, -, -, -, -,1, -,1, -, -, -, -,2, -,2,1,3,1, -
C73,Zhoubný novotvar štítné žlázy,78, -, -, -, -, -, -, -, -, -, -,1, -,1,4,2,2,2,11,10,20,9,16
C74,Zhoubný novotvar nadledviny,11, -, -, -, -, -, -, -, -, -,1, -, -, -, -,2,1,2,1,2,1,1, -
C75,Zhoubný novotvar jiných žláz s vnitřní sekrecí a příbuzných struktur,12, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -,2,2,3,2,1
C76,Zhoubný novotvar jiných a nepřesně určených lokalizací ,47, -, -, -, -, -,1, -, -, -, -, -, -,2, -,2,2,4,3,5,9,11,8
C77,Sekundární a neurčený zhoubný novotvar mízních uzlin,2, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -,1, -, -
C78,"Sekundární zhoubný novotvar dýchací 
a trávicí soustavy ",2, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -,1, -, -, -
C79,Sekundární zhoubný novotvar jiných lokalizací,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1
C80,Zhoubný novotvar bez určení lokalizace,440, -, -, -, -, -,1, -, -, -, -, -, -,6,10,18,24,24,45,87,93,43,89
C81,Hodgkinova nemoc,49, -, -, -, -, -,1,1, -, -,2,2,3,4,2,3, -,6,9,5,6,1,4
C82,Ne-Hodgkinův folikulární (nodulární) lymfom ,53, -, -, -, -, -, -, -, -,1, -,1, -, -, -,1,6,1,10,7,13,6,7
C83,Ne-Hodgkinův (difúzní) lymfom,75, -, -, -, -, -, -, -, -,1,1, -, -,3,1,6,8,4,10,10,17,7,7
C84,Periferní a kožní T- buněčné lymfomy,9, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,4, -,3, -,2, -
C85,"Ne-Hodgkinův lymfom, jiných a neurčených typů",107, -, -, -, -, -, -, -, -, -,1, -,2,1,2,9,3,8,12,21,35,5,8
C88,Zhoubné imunoproliferativní nemoci,11, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,3,1,4,1, -,2
C90,Mnohočetný myelom a plasmocytární  novotvary,185, -, -, -, -, -, -, -, -,1, -, -,1, -,3,11,11,17,28,26,46,20,21
C91,Lymfoidní leukémie,145, -, -, -, -, -,3,1,1,5, -,2,2,1,3,4,6,3,13,22,35,20,24
C92,Myeloidní leukémie,172,1, -, -,1, -,2,1, -,2,1,3,3,5,15,24,8,15,22,30,22,5,12
C93,Monocytární leukémie,5, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -, -, -,1,1,1
C94,Jiné leukémie určených buněčných typů,17, -, -, -, -, -, -, -, -,1, -, -, -, -,1,2, -,2,1,3,2,2,3
C95,Leukémie neurčeného buněčného typu,30, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2, -,5,9,4,2,8
C96,"Jiné zhoubné novotvary mízní, krvetvorné 
a příbuzné tkáně",22, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -, -,4,4,4,4,2,3
C97,Zhoubné novotvary mnohočetných samostatných (primárních) lokalit ,4, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,2, -, -,1, -
D00,"Carcinoma in situ dutiny ústní, jícnu 
a žaludku",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D01,Carcinoma in situ jiných a neurčených trávicích orgánů , -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D02,Carcinoma in situ středního ucha ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D03,Melanoma in situ,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1, -, -, -, -, -, -
D04,Carcinoma in situ kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D05,Carcinoma in situ prsu, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D06,"Carcinoma in situ - hrdla děložního 
- cervicis uteri ",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D07,Carcinoma in situ jiných a neurčených pohlavních orgánů ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D09,Carcinoma in situ jiných a neurčených lokalizací ,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1
D10,Nezhoubný novotvar úst a hltanu,1, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1
D11,Nezhoubný novotvar velké slinné žlázy, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
D12,"Nezhoubný novotvar tlustého střeva, konečníku, řitního kanálu a řiti",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D13,Nezhoubný novotvar jiných a nepřesně určených částí trávicí soustavy,3, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,2,1, -, -
D14,"Nezhoubný novotvar středního ucha 
a dýchací soustavy",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D15,Nezhoubný novotvar jiných neurčených nitrohrudních orgánů ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D16,Nezhoubný novotvar kosti a kloubní chrupavky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D17,Nezhoubný lipomatózní novotvar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D18,Hemangiom a lymfangiom kterékoliv lokalizace,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D21,"Jiné nezhoubné nádory pojivové 
a jiných měkkých tkání",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D22,Melanocytové névy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D23,Jiné nezhoubné novotvary kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D24,Nezhoubné novotvary prsu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D25,Leiomyom dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D26,Jiné nezhoubné novotvary dělohy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
D27,Nezhoubný novotvar vaječníku,2, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -,1,1, -
D28,Nezhoubný novotvar jiných a neurčených ženských pohlavních orgánů,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
