1984,Zemřelé ženy podle podrobného seznamu příčin smrti a věku,,,,,,,,,,,,,,,,,,,,,,,,
MKN (1976),Název,Celkem,0,1,2,3,4,5-9,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85+,
27,Jiné zoonotické bakteriální nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
30,Malomocenství,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
31,Nemoci způsobené jinými mykobakteriemi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
32,Záškrt,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
33,Dávivý kašel,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
34,Streptokoková angína a spála,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
35,Růže,5,-,-,-,-,-,-,-,-,-,-,-,-,1,-,2,-,-,-,2,-,-,-,
36,Meningokové infekce,5,4,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,
37,Tetanus,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,-,
38,Septikémie,20,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,1,2,5,1,8,
39,Aktinomykotické infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
40,Jiné bakteriální nemoci,3,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,-,-,-,-,1,-,-,
41,Bakteriální infekce při onemocněních zařazených jinde nebo s blíže neurčenou lokalizací,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
42,Syndrom získaného selhání imunity,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
45,Akutní dětská obrna,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
46,Pomalá virová infekce centrální nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
47,Meningitis způsobené enterovirem,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
48,Jiné enterovirové nemoci centrální nervové soustavy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
49,"Jiné virové nemoci centrální nervové soustavy, nepřenášené členovci",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
50,Neštovice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
51,Kravské neštovice a paravakcinie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
52,Plané neštovice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
53,Pásový opar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
54,Prostý opar,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
55,Spalničky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
56,Zarděnky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
57,Jiné virové nemoci s vyrážkou,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
60,Žlutá zimnice,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
61,Dengue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
62,Virový zánět mozku přenášený komáry,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
63,Virový zánět mozku přenášený klíšťaty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
64,Virový zánět mozku přenášený jinými nebo blíže neurčenými členovci,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,
65,Hemoragická horečka přenášená členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
66,Jiné virové nemoci přenášené členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
70,Virový zánět jater,41,-,-,-,-,-,-,-,-,-,2,1,-,-,1,2,2,5,6,11,6,4,1,
71,Vzteklina,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
72,Epidemický zánět příušnic,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,
73,"Ornithosis, psittacosis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
74,Specifické nemoci působené virem Coxsackie,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
75,Infekční mononukleóza,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
76,Trachom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
77,Jiné nemoci spojivky působené viry a chlamydiemi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
78,Jiné nemoci působené viry a chlamydiemi,1,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,
79,Virové infekce při onemocněních zařazených jinde nebo s blíže neurčenou lokalizací,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
80,Epidemická skvrnivka - přenášená vešmi,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
81,Jiná skvrnivka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
82,Rickettsiózy přenášené klíšťaty,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
83,Jiné rickettsiózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
84,Malárie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
85,Leishmaniosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
86,Trypanosomiasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
87,Návratná horečka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
88,Jiné nemoci přenášené členovci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
90,Vrozená syfilis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,
91,Čerstvá syfilis s příznaky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
92,Čerstvá syfilis latentní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
93,Kardiovaskulární syfilis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
94,Neurosyfilis,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,
95,Jiné formy pozdní syfilidy s příznaky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
96,Pozdní syfilid latentní,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
97,Jiná nebo blíže neurčená syfilis,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,
98,Gonokoková onemocnění,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
99,Jiné pohlavní nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
100,Leptospirosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
101,Vincentova angína,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
102,Frambézie,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
103,Pinta,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
104,Jiné spirochétové infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
110,Dermatophytosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
111,"Dermatomycosis, jiná nebo blíže neurčená",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
112,"Candidosis, moniliasis",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
114,Coccidioidomycosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
115,Histoplasmosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
116,Blastomykotické infekce,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
117,Jiné mykózy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
118,Dermatomykózy působené potenciálně parazitárními houbami,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
120,Schistosomiasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
121,Jiné infekce trematody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
122,"Echinococcosis, hydatidosis - měchožil",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
123,Jiné infekce cestody,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
124,Trichinosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
125,Filariasis a dracontiasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
126,Ankylostomiasis a necatoriasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
127,Jiné střevní helmintiázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
128,Jiné a blíže neurčené helmintiázy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
129,Střevní parazitismus blíže neurčený,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
130,Toxoplasmosis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
131,Trichomoniasis,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
132,Zavšivení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
133,Acariasis (svrab),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
134,Jiná napadení,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
135,Sarcoidosis,2,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,1,-,
136,Jiné a blíže neoznačené infekční a parazitární nemoci,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
137,Pozdní následky tuberkulózy,37,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,4,8,6,10,6,
138,Pozdní následky akutní poliomyelitidy,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
139,Pozdní následky jiných infekčních a parazitárních nemocí,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
,,,,,,,,,,,,,,,,,,,,,,,,,
II,Novotvary,12 033,5,4,8,3,7,24,19,19,23,60,97,203,244,365,670,1 085,1 546,1 107,2 163,2 022,1 533,826,
140,Zhoubný novotvar rtu,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,-,
141,Zhoubný novotvar jazyka,22,-,-,-,-,-,-,-,1,-,-,-,-,-,1,1,-,3,3,8,2,2,1,
142,Zhoubný novotvar slinné žlázy,22,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,2,-,5,8,2,2,
143,Zhoubný novotvar dásně,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,
144,Zhoubný novotvar ústní spodiny,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,-,-,
145,Zhoubný novotvar jiné nebo blíže neurčené části úst,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,-,
146,Zhoubný novotvar ústní částí hltanu,10,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,2,-,1,2,2,1,1,
147,Zhoubný novotvar nosohltanu,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1,-,-,
148,Zhoubný novotvar hypofaryngu,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,1,1,-,
149,"Zhoubný novotvar jiné nebo nepřesně určené lokalizace v oblasti rtu, ústní dutiny nebo hltanu",4,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,1,-,1,-,
150,Zhoubný novotvar jícnu,52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,4,1,5,8,10,17,5,
151,Zhoubný novotvar žaludku,1 253,-,-,-,-,-,-,-,-,1,2,9,10,19,23,45,73,110,103,247,261,236,114,
152,Zhoubný novotvar tenkého střeva včetně dvanáctníku,35,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,2,4,5,7,5,7,3,
153,Zhoubný novotvar tlustého střeva,983,-,-,-,-,-,-,-,-,-,1,1,6,16,19,31,87,100,92,215,190,136,89,
154,"Zhoubný novotvar konečníku, rektosigmoidálního spojení nebo řiti",762,-,-,-,-,-,-,-,-,-,2,5,5,10,13,33,47,80,75,127,184,118,63,
155,Zhoubný novotvar jater a intrahepatálních žlučových cest,344,1,-,-,-,-,-,-,1,-,2,-,5,6,5,16,30,47,38,71,58,37,27,
156,Zhoubný novotvar žlučníku a extrahepatálních žlučových cest,622,-,-,-,-,-,-,-,-,-,-,1,2,1,5,22,46,84,79,121,129,77,55,
157,Zhoubný novotvar slinivky břišní,579,-,-,-,-,-,-,-,-,-,1,1,4,3,11,29,47,82,72,116,111,70,32,
158,Zhoubný novotvar retroperitonea nebo pobřišnice,52,1,-,1,-,-,-,-,-,-,-,-,2,1,-,4,7,9,6,8,9,3,1,
159,Zhoubný novotvar jiné nebo nepřesně určené lokalizace v oblasti trávicího ústrojí nebo pobřišnice,220,-,-,-,-,-,-,-,-,-,-,-,-,-,1,5,8,14,12,48,43,51,38,
160,"Zhoubný novotvar nosních dutin, středního ucha nebo obličejových dutin",11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,3,2,2,2,1,
161,Zhoubný novotvar hrtanu,23,-,-,-,-,-,-,-,-,-,-,-,1,-,1,3,1,3,6,2,-,6,-,
162,"Zhoubný novotvar průdušnice, průdušek a plic",745,-,-,-,-,-,-,-,-,-,-,2,10,14,20,39,74,146,84,140,113,73,30,
163,Zhoubný novotvar pohrudnice,22,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,4,2,2,2,6,5,-,
164,"Zhoubný novotvar brzlíku, srdce nebo mezihrudí",14,-,-,-,-,-,-,-,-,-,1,1,1,-,-,1,1,2,2,3,1,1,-,
165,Zhoubný novotvar jiné nebo nepřesně určené lokalizace v oblasti dýchacích ústrojí nebo nitrohrudn,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
170,Zhoubný novotvar kosti nebo kloubní chrupavky,80,-,-,-,-,-,2,1,3,2,2,-,-,1,2,3,6,14,12,15,5,9,3,
171,Zhoubný novotvar pojivové nebo jiné měkké tkáně,43,-,-,-,-,-,1,1,1,-,-,-,3,2,1,3,-,3,5,6,2,8,7,
172,Zhoubný melanom kůže,123,-,-,-,-,-,-,-,-,-,3,9,7,7,4,10,11,12,9,20,13,13,5,
173,Jiný zhoubný novotvar kůže,72,-,-,-,-,-,-,-,-,1,-,-,1,-,-,1,2,1,1,8,13,15,29,
174,Zhoubný novotvar ženského prsu,1 859,-,-,-,-,-,-,-,-,-,4,17,50,57,115,176,235,250,153,286,244,174,98,
175,Zhoubný novotvar mužského prsu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
179,Zhoubný novotvar neurčené části dělohy,264,-,-,-,-,-,-,-,-,-,-,-,5,4,3,19,24,44,29,52,40,30,14,
180,Zhoubný novotvar děložního čípku,452,-,-,-,-,-,-,-,-,1,7,18,25,25,31,34,57,79,35,55,52,28,5,
181,Zhoubný novotvar lůžka - placenty,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,
182,Zhoubný novotvar děložního těla,304,-,-,-,-,-,-,-,-,-,1,-,3,10,3,17,27,45,39,45,55,41,18,
183,Zhoubný novotvar vaječníku nebo jiných adnex dělohy,746,-,-,-,-,-,-,-,1,1,2,7,22,21,44,80,105,122,63,115,78,64,21,
184,Zhoubný novotvar jiného nebo blíže neoznačeného ženského pohlavního orgánu,179,-,1,-,-,-,-,-,-,-,-,-,2,2,2,10,9,22,15,41,32,21,22,
185,Zhoubný novotvar předstojné žlázy,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
186,Zhoubný novotvar varlete,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
187,Zhoubný novotvar pyje nebo jiného mužského pohlavního orgánu,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
188,Zhoubný novotvar močového měchýře,162,-,-,-,-,-,-,-,-,-,-,-,-,-,1,4,6,26,10,40,24,28,23,
189,Zhoubný novotvar ledviny nebo jiného nebo blíže neurčeného močového orgánu,315,-,-,-,-,-,-,-,1,-,1,2,4,5,15,18,35,62,25,58,46,34,9,
190,Zhoubný novotvar oka,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,-,3,1,2,1,
191,Zhoubný novotvar mozku,196,1,-,2,2,1,3,3,7,3,10,8,8,11,9,20,28,30,14,25,8,3,-,
192,Zhoubný novotvar jiné nebo blíže neurčené části nervové soustavy,10,-,-,-,-,-,-,-,-,-,-,-,2,1,-,1,1,1,2,-,1,1,-,
193,Zhoubný novotvar štítné žlázy,69,-,-,-,-,-,-,-,-,-,-,-,2,-,1,2,8,7,4,14,14,12,5,
194,Zhoubný novotvar jiné žlázy s vnitřní sekrecí nebo příbuzné tkáně,17,-,-,-,-,-,-,-,-,-,1,-,1,2,-,2,1,1,1,4,2,2,-,
195,Zhoubný novotvar jiné nebo nepřesně určené lokalizace,161,-,-,-,-,-,-,-,1,-,-,-,-,-,3,4,7,9,6,31,34,39,27,
196,Sekundární nebo blíže neurčený zhoubný novotvar mízních uzlin,6,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,1,1,2,-,
197,Sekundární zhoubný novotvar dýchací nebo trávicí soustavy,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,2,-,-,
198,Sekundární zhoubný novotvar jiné určené lokalizace,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,1,-,1,-,-,
199,Zhoubný novotvar bez určení lokalizace,263,-,1,2,-,-,1,3,-,1,2,-,2,3,3,8,20,34,27,40,52,32,32,
200,Lymforarkom a retikulosarkom,47,-,-,-,-,-,-,1,-,-,1,1,-,-,-,1,2,8,6,6,8,11,2,
201,Hodgkinova nemoc,55,-,-,-,-,-,-,-,2,1,3,1,-,3,3,1,8,2,5,11,7,7,1,
202,Jiný zhoubný novotvar mízní nebo histiocytární tkáně,146,-,1,1,-,2,5,-,-,3,1,-,4,5,3,2,9,17,9,28,30,21,5,
203,Mnohočetný myelom a imunoproliferativní novotvary,132,-,-,-,-,-,-,-,-,-,-,-,-,2,2,6,11,12,15,27,29,22,6,
204,Lymfatická leukémie,123,-,-,1,1,3,8,6,-,2,-,1,1,1,3,1,2,14,6,30,23,17,3,
205,Myeloidní leukémie,137,1,-,-,-,1,1,2,1,3,9,7,4,4,5,5,12,17,8,22,24,6,5,
206,Monocytární leukémie,4,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,1,-,-,
207,Jiná určená leukémie,9,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,3,1,2,1,1,
208,Leukémie blíže neurčeného buněčného typu,85,-,-,1,-,-,3,1,-,-,2,3,4,1,1,1,7,6,3,16,16,16,4,
210,"Nezhoubný novotvar rtu, ústní dutiny a hltanu",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
211,Nezhoubný novotvar jiné části trávicí soustavy,4,-,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,1,-,1,-,
212,Nezhoubný novotvar dýchacích nebo nitrohrudních orgánů,3,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,
213,Nezhoubný novotvar kosti nebo kloubní chrupavky,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
214,Lipom,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
215,Jiný nezhoubný novotvar pojivové nebo jiné měkké tkáně,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
216,Nezhoubný novotvar kůže,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
217,Nezhoubný novotvar prsu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
218,Leiomyom dělohy,6,-,-,-,-,-,-,-,-,-,-,-,1,2,-,1,-,-,-,1,1,-,-,
219,Jiný nezhoubný novotvar dělohy,2,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,
220,Nezhoubný novotvar vaječníku,10,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,-,2,2,3,1,
221,Nezhoubný novotvar jiného ženského pohlavního orgánu,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
222,Nezhoubný novotvar mužských pohlavních orgánů,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,
223,Nezhoubný novotvar ledviny nebo jiného močového orgánu,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,2,1,1,1,
224,Nezhoubný novotvar oka,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,
225,Nezhoubný novotvar mozku nebo jiné části nervové soustavy,27,-,1,-,-,-,-,-,-,2,1,-,2,1,3,3,4,4,3,1,2,-,-,
226,Nezhoubný novotvar štítné žlázy,2,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,
227,Nezhoubný novotvar jiné žlázy s vnitřní sekrecí nebo příbuzné tkáně,9,-,-,-,-,-,-,-,-,-,-,1,-,1,2,-,1,2,1,1,-,-,-,
